season,snapshot_date,source,format,player_name,team,position,adp,high,low,stdev,times_drafted
2025,2026-08-18,mfl,season_aggregate,James Cook,BUF,RB,28.08,1.0,179.0,,3191.0
2025,2026-08-18,mfl,season_aggregate,Tetairoa McMillan,CAR,WR,29.89,1.0,445.0,,7031.0
2025,2026-08-18,mfl,season_aggregate,RJ Harvey,DEN,RB,29.98,1.0,450.0,,7060.0
2025,2026-08-18,mfl,season_aggregate,Ladd McConkey,LAC,WR,30.56,2.0,137.0,,2735.0
2025,2026-08-18,mfl,season_aggregate,Patrick Mahomes,KCC,QB,33.2,1.0,119.0,,3244.0
2025,2026-08-18,mfl,season_aggregate,Trey McBride,ARI,TE,33.37,1.0,163.0,,2936.0
2025,2026-08-18,mfl,season_aggregate,Abdul Carter,NYG,DE,34.0,1.0,433.0,,1958.0
2025,2026-08-18,mfl,season_aggregate,Travis Hunter,JAC,WR,35.32,1.0,447.0,,7002.0
2025,2026-08-18,mfl,season_aggregate,Breece Hall,NYJ,RB,35.62,1.0,144.0,,3167.0
2025,2026-08-18,mfl,season_aggregate,Alvin Kamara,NOS,RB,36.14,1.0,212.0,,3186.0
2025,2026-08-18,mfl,season_aggregate,Tee Higgins,CIN,WR,36.14,1.0,178.0,,3146.0
2025,2026-08-18,mfl,season_aggregate,Jaxon Smith-Njigba,SEA,WR,36.15,1.0,134.0,,2851.0
2025,2026-08-18,mfl,season_aggregate,Tyreek Hill,MIA,WR,37.41,1.0,204.0,,3216.0
2025,2026-08-18,mfl,season_aggregate,Mike Evans,TBB,WR,37.54,2.0,209.0,,3297.0
2025,2026-08-18,mfl,season_aggregate,Carson Schwesinger,CLE,LB,38.47,2.0,457.0,,1909.0
2025,2026-08-18,mfl,season_aggregate,Kenneth Walker III,SEA,RB,38.8,1.0,143.0,,3330.0
2025,2026-08-18,mfl,season_aggregate,Jihaad Campbell,PHI,LB,39.69,5.0,446.0,,1810.0
2025,2026-08-18,mfl,season_aggregate,George Kittle,SFO,TE,41.05,2.0,190.0,,3153.0
2025,2026-08-18,mfl,season_aggregate,Terry McLaurin,WAS,WR,41.13,2.0,247.0,,3286.0
2025,2026-08-18,mfl,season_aggregate,Marvin Harrison Jr.,ARI,WR,41.59,1.0,162.0,,3305.0
2025,2026-08-18,mfl,season_aggregate,Kaleb Johnson,PIT,RB,42.35,1.0,453.0,,6898.0
2025,2026-08-18,mfl,season_aggregate,James Conner,ARI,RB,42.9,1.0,238.0,,3325.0
2025,2026-08-18,mfl,season_aggregate,Emeka Egbuka,TBB,WR,43.82,1.0,451.0,,6942.0
2025,2026-08-18,mfl,season_aggregate,Garrett Wilson,NYJ,WR,43.98,1.0,169.0,,3092.0
2025,2026-08-18,mfl,season_aggregate,Baker Mayfield,TBB,QB,44.08,2.0,189.0,,3025.0
2025,2026-08-18,mfl,season_aggregate,Tyler Warren,IND,TE,44.74,1.0,461.0,,6836.0
2025,2026-08-18,mfl,season_aggregate,Jalon Walker,ATL,DE,45.28,5.0,526.0,,1617.0
2025,2026-08-18,mfl,season_aggregate,Davante Adams,LAR,WR,46.39,2.0,179.0,,3360.0
2025,2026-08-18,mfl,season_aggregate,Mykel Williams,SFO,DE,46.74,5.0,472.0,,1644.0
2025,2026-08-18,mfl,season_aggregate,Chuba Hubbard,CAR,RB,46.89,1.0,238.0,,3007.0
2025,2026-08-18,mfl,season_aggregate,Demetrius Knight,CIN,LB,46.92,3.0,461.0,,1665.0
2025,2026-08-18,mfl,season_aggregate,Jack Bech,LVR,WR,47.79,4.0,500.0,,4345.0
2025,2026-08-18,mfl,season_aggregate,Nick Martin,SFO,LB,48.11,7.0,565.0,,1503.0
2025,2026-08-18,mfl,season_aggregate,Tre Harris,LAC,WR,48.24,2.0,686.0,,4642.0
2025,2026-08-18,mfl,season_aggregate,Matthew Golden,GBP,WR,48.56,1.0,454.0,,6919.0
2025,2026-08-18,mfl,season_aggregate,Bo Nix,DEN,QB,49.04,2.0,286.0,,2966.0
2025,2026-08-18,mfl,season_aggregate,Jalen Milroe,SEA,QB,49.11,4.0,496.0,,3952.0
2025,2026-08-18,mfl,season_aggregate,Terrance Ferguson,LAR,TE,49.97,4.0,478.0,,4092.0
2025,2026-08-18,mfl,season_aggregate,Nick Emmanwori,SEA,S,50.5,8.0,471.0,,1682.0
2025,2026-08-18,mfl,season_aggregate,Quinshon Judkins,CLE,RB,50.58,1.0,448.0,,6342.0
2025,2026-08-18,mfl,season_aggregate,Cam Ward,TEN,QB,50.75,1.0,452.0,,5853.0
2025,2026-08-18,mfl,season_aggregate,DK Metcalf,PIT,WR,51.12,2.0,158.0,,3376.0
2025,2026-08-18,mfl,season_aggregate,Jaylin Noel,HOU,WR,51.27,3.0,530.0,,4181.0
2025,2026-08-18,mfl,season_aggregate,Colston Loveland,CHI,TE,51.71,1.0,457.0,,6579.0
2025,2026-08-18,mfl,season_aggregate,Malaki Starks,BAL,S,52.88,5.0,467.0,,1732.0
2025,2026-08-18,mfl,season_aggregate,Sam LaPorta,DET,TE,52.93,3.0,204.0,,3042.0
2025,2026-08-18,mfl,season_aggregate,Elijah Arroyo,SEA,TE,53.59,5.0,628.0,,4270.0
2025,2026-08-18,mfl,season_aggregate,Kyle Williams,NEP,WR,53.63,3.0,667.0,,4533.0
2025,2026-08-18,mfl,season_aggregate,Jalen Royals,KCC,WR,53.75,4.0,555.0,,3920.0
2025,2026-08-18,mfl,season_aggregate,Mason Graham,CLE,DT,53.89,3.0,537.0,,1396.0
2025,2026-08-18,mfl,season_aggregate,Jaxson Dart,NYG,QB,54.29,2.0,455.0,,4873.0
2025,2026-08-18,mfl,season_aggregate,Harold Fannin,CLE,TE,54.35,12.0,479.0,,3926.0
2025,2026-08-18,mfl,season_aggregate,D.J. Moore,CHI,WR,54.48,2.0,185.0,,3260.0
2025,2026-08-18,mfl,season_aggregate,Tyler Shough,NOS,QB,54.82,3.0,474.0,,3939.0
2025,2026-08-18,mfl,season_aggregate,Courtland Sutton,DEN,WR,54.83,2.0,164.0,,3144.0
2025,2026-08-18,mfl,season_aggregate,Luther Burden,CHI,WR,54.98,1.0,458.0,,5220.0
2025,2026-08-18,mfl,season_aggregate,James Pearce,ATL,DE,55.47,6.0,679.0,,1424.0
2025,2026-08-18,mfl,season_aggregate,Kyler Murray,ARI,QB,57.07,1.0,331.0,,3125.0
2025,2026-08-18,mfl,season_aggregate,Jayden Higgins,HOU,WR,57.23,2.0,460.0,,5549.0
2025,2026-08-18,mfl,season_aggregate,Mason Taylor,NYJ,TE,57.9,4.0,519.0,,4923.0
2025,2026-08-18,mfl,season_aggregate,Xavier Worthy,KCC,WR,58.05,3.0,187.0,,3123.0
2025,2026-08-18,mfl,season_aggregate,Devin Neal,NOS,RB,58.08,5.0,706.0,,3766.0
2025,2026-08-18,mfl,season_aggregate,Aaron Jones,MIN,RB,58.33,3.0,218.0,,3342.0
2025,2026-08-18,mfl,season_aggregate,Cam Skattebo,NYG,RB,58.82,2.0,456.0,,6646.0
2025,2026-08-18,mfl,season_aggregate,Jordan James,SFO,RB,60.03,4.0,472.0,,3594.0
2025,2026-08-18,mfl,season_aggregate,DeVonta Smith,PHI,WR,60.1,1.0,181.0,,3322.0
2025,2026-08-18,mfl,season_aggregate,Jarquez Hunter,LAR,RB,60.14,11.0,631.0,,4000.0
2025,2026-08-18,mfl,season_aggregate,Derrick Harmon,PIT,DT,60.28,5.0,531.0,,1153.0
2025,2026-08-18,mfl,season_aggregate,Zay Flowers,BAL,WR,60.39,2.0,262.0,,3308.0
2025,2026-08-18,mfl,season_aggregate,D'Andre Swift,CHI,RB,60.41,2.0,175.0,,3395.0
2025,2026-08-18,mfl,season_aggregate,Jared Goff,DET,QB,60.52,1.0,216.0,,3197.0
2025,2026-08-18,mfl,season_aggregate,Mike Green,BAL,DE,60.53,9.0,734.0,,1268.0
2025,2026-08-18,mfl,season_aggregate,Pat Bryant,DEN,WR,60.66,9.0,482.0,,4109.0
2025,2026-08-18,mfl,season_aggregate,Will Howard,PIT,QB,61.2,5.0,507.0,,2553.0
2025,2026-08-18,mfl,season_aggregate,Danny Stutsman,NOS,LB,61.42,15.0,492.0,,1221.0
2025,2026-08-18,mfl,season_aggregate,Shedeur Sanders,CLE,QB,61.52,2.0,722.0,,3993.0
2025,2026-08-18,mfl,season_aggregate,Jameson Williams,DET,WR,61.75,4.0,236.0,,3071.0
2025,2026-08-18,mfl,season_aggregate,David Montgomery,DET,RB,61.88,3.0,251.0,,3313.0
2025,2026-08-18,mfl,season_aggregate,Bhayshul Tuten,JAC,RB,62.53,2.0,462.0,,5590.0
2025,2026-08-18,mfl,season_aggregate,Elic Ayomanor,TEN,WR,62.85,4.0,651.0,,3963.0
2025,2026-08-18,mfl,season_aggregate,Shemar Stewart,CIN,DE,64.02,10.0,587.0,,1208.0
2025,2026-08-18,mfl,season_aggregate,Savion Williams,GBP,WR,64.09,12.0,596.0,,2926.0
2025,2026-08-18,mfl,season_aggregate,Isiah Pacheco,KCC,RB,64.19,4.0,226.0,,3328.0
2025,2026-08-18,mfl,season_aggregate,Trevor Etienne,CAR,RB,64.28,5.0,512.0,,3773.0
2025,2026-08-18,mfl,season_aggregate,DJ Giddens,IND,RB,65.42,7.0,494.0,,4076.0
2025,2026-08-18,mfl,season_aggregate,Dak Prescott,DAL,QB,65.87,1.0,243.0,,3408.0
2025,2026-08-18,mfl,season_aggregate,George Pickens,DAL,WR,66.49,2.0,203.0,,3350.0
2025,2026-08-18,mfl,season_aggregate,Tony Pollard,TEN,RB,66.72,3.0,217.0,,3358.0
2025,2026-08-18,mfl,season_aggregate,Dylan Sampson,CLE,RB,66.74,3.0,471.0,,5166.0
2025,2026-08-18,mfl,season_aggregate,Oronde Gadsden,LAC,TE,66.8,14.0,490.0,,2808.0
2025,2026-08-18,mfl,season_aggregate,Tai Felton,MIN,WR,67.12,9.0,604.0,,2386.0
2025,2026-08-18,mfl,season_aggregate,Travis Kelce,KCC,TE,67.47,4.0,235.0,,3317.0
2025,2026-08-18,mfl,season_aggregate,Jaydon Blue,DAL,RB,67.91,3.0,467.0,,5901.0
2025,2026-08-18,mfl,season_aggregate,Nic Scourton,CAR,DE,68.69,12.0,576.0,,862.0
2025,2026-08-18,mfl,season_aggregate,Brock Purdy,SFO,QB,68.7,1.0,196.0,,3244.0
2025,2026-08-18,mfl,season_aggregate,Walter Nolen,ARI,DT,68.72,9.0,610.0,,791.0
2025,2026-08-18,mfl,season_aggregate,Isaac TeSlaa,DET,WR,69.03,7.0,506.0,,4297.0
2025,2026-08-18,mfl,season_aggregate,Donovan Ezeiruaku,DAL,DE,69.18,13.0,751.0,,936.0
2025,2026-08-18,mfl,season_aggregate,Tory Horton,SEA,WR,69.54,12.0,484.0,,3925.0
2025,2026-08-18,mfl,season_aggregate,Chris Paul,SEA,LB,69.54,6.0,624.0,,944.0
2025,2026-08-18,mfl,season_aggregate,Cody Simon,ARI,LB,70.01,22.0,556.0,,995.0
2025,2026-08-18,mfl,season_aggregate,Brashard Smith,KCC,RB,70.28,3.0,487.0,,3624.0
2025,2026-08-18,mfl,season_aggregate,Andrew Mukuba,PHI,S,70.37,1.0,750.0,,943.0
2025,2026-08-18,mfl,season_aggregate,Calvin Ridley,TEN,WR,71.46,4.0,260.0,,3226.0
2025,2026-08-18,mfl,season_aggregate,Mark Andrews,BAL,TE,71.52,3.0,334.0,,3256.0
2025,2026-08-18,mfl,season_aggregate,Gunnar Helm,TEN,TE,71.78,13.0,671.0,,2245.0
2025,2026-08-18,mfl,season_aggregate,Jerry Jeudy,CLE,WR,73.45,6.0,229.0,,2942.0
2025,2026-08-18,mfl,season_aggregate,Woody Marks,HOU,RB,73.7,2.0,687.0,,4390.0
2025,2026-08-18,mfl,season_aggregate,Kenneth Grant,MIA,DT,74.2,8.0,735.0,,715.0
2025,2026-08-18,mfl,season_aggregate,Jahdae Barron,DEN,CB,74.32,15.0,716.0,,861.0
2025,2026-08-18,mfl,season_aggregate,T.J. Hockenson,MIN,TE,74.49,2.0,308.0,,3048.0
2025,2026-08-18,mfl,season_aggregate,Dillon Gabriel,CLE,QB,74.67,15.0,736.0,,2312.0
2025,2026-08-18,mfl,season_aggregate,Tahj Brooks,CIN,RB,74.69,7.0,718.0,,3682.0
2025,2026-08-18,mfl,season_aggregate,Maxwell Hairston,BUF,CB,75.94,15.0,836.0,,630.0
2025,2026-08-18,mfl,season_aggregate,Damien Martinez,GBP,RB,75.98,10.0,598.0,,1781.0
2025,2026-08-18,mfl,season_aggregate,Jacory Croskey-Merritt,WAS,RB,75.98,1.0,476.0,,5625.0
2025,2026-08-18,mfl,season_aggregate,Tyrone Tracy,NYG,RB,76.46,4.0,305.0,,3014.0
2025,2026-08-18,mfl,season_aggregate,Chris Olave,NOS,WR,76.52,3.0,206.0,,3284.0
2025,2026-08-18,mfl,season_aggregate,Rashee Rice,KCC,WR,76.86,3.0,232.0,,3015.0
2025,2026-08-18,mfl,season_aggregate,Rome Odunze,CHI,WR,77.51,5.0,220.0,,3107.0
2025,2026-08-18,mfl,season_aggregate,Dont'e Thornton,LVR,WR,78.7,3.0,666.0,,3617.0
2025,2026-08-18,mfl,season_aggregate,Xavier Watts,ATL,S,78.81,16.0,621.0,,826.0
2025,2026-08-18,mfl,season_aggregate,Justin Herbert,LAC,QB,78.81,2.0,260.0,,3137.0
2025,2026-08-18,mfl,season_aggregate,Chimere Dike,TEN,WR,78.96,21.0,656.0,,1515.0
2025,2026-08-18,mfl,season_aggregate,Jaylin Lane,WAS,WR,79.01,13.0,540.0,,2130.0
2025,2026-08-18,mfl,season_aggregate,Jaylen Waddle,MIA,WR,80.26,4.0,229.0,,3308.0
2025,2026-08-18,mfl,season_aggregate,Xavier Restrepo,TEN,WR,80.42,6.0,824.0,,1377.0
2025,2026-08-18,mfl,season_aggregate,Quinn Ewers,MIA,QB,80.64,10.0,626.0,,1468.0
2025,2026-08-18,mfl,season_aggregate,JT Tuimoloau,IND,DE,80.66,25.0,679.0,,553.0
2025,2026-08-18,mfl,season_aggregate,C.J. Stroud,HOU,QB,81.05,4.0,287.0,,3085.0
2025,2026-08-18,mfl,season_aggregate,David Njoku,CLE,TE,81.96,2.0,242.0,,3143.0
2025,2026-08-18,mfl,season_aggregate,Jaylen Warren,PIT,RB,82.04,1.0,253.0,,3205.0
2025,2026-08-18,mfl,season_aggregate,Caleb Williams,CHI,QB,82.19,2.0,254.0,,3072.0
2025,2026-08-18,mfl,season_aggregate,Kyle Monangai,CHI,RB,82.21,7.0,680.0,,3490.0
2025,2026-08-18,mfl,season_aggregate,Will Johnson,ARI,CB,82.69,14.0,648.0,,695.0
2025,2026-08-18,mfl,season_aggregate,Teddye Buchanan,BAL,LB,83.82,22.0,746.0,,565.0
2025,2026-08-18,mfl,season_aggregate,Travis Etienne,JAC,RB,83.94,1.0,255.0,,3241.0
2025,2026-08-18,mfl,season_aggregate,Ollie Gordon,MIA,RB,84.54,5.0,542.0,,4834.0
2025,2026-08-18,mfl,season_aggregate,Jack Kiser,JAC,LB,85.21,31.0,775.0,,578.0
2025,2026-08-18,mfl,season_aggregate,Drake Maye,NEP,QB,85.39,2.0,264.0,,2987.0
2025,2026-08-18,mfl,season_aggregate,Deebo Samuel,WAS,WR,85.87,5.0,301.0,,3338.0
2025,2026-08-18,mfl,season_aggregate,Isaiah Bond,CLE,WR,86.54,9.0,582.0,,1430.0
2025,2026-08-18,mfl,season_aggregate,Barrett Carter,CIN,LB,86.81,26.0,736.0,,521.0
2025,2026-08-18,mfl,season_aggregate,J.K. Dobbins,DEN,RB,87.28,4.0,560.0,,3208.0
2025,2026-08-18,mfl,season_aggregate,Ricky Pearsall,SFO,WR,87.76,5.0,274.0,,3123.0
2025,2026-08-18,mfl,season_aggregate,Roquan Smith,BAL,LB,88.84,10.0,261.0,,364.0
2025,2026-08-18,mfl,season_aggregate,Kevin Winston,TEN,S,89.0,25.0,702.0,,451.0
2025,2026-08-18,mfl,season_aggregate,Ruben Hyppolite,CHI,LB,89.08,22.0,550.0,,403.0
2025,2026-08-18,mfl,season_aggregate,Evan Engram,DEN,TE,89.48,4.0,335.0,,3098.0
2025,2026-08-18,mfl,season_aggregate,Jimmy Horn,CAR,WR,89.81,20.0,791.0,,854.0
2025,2026-08-18,mfl,season_aggregate,Phil Mafah,DAL,RB,90.11,19.0,647.0,,1161.0
2025,2026-08-18,mfl,season_aggregate,Jordan Love,GBP,QB,91.21,5.0,260.0,,2916.0
2025,2026-08-18,mfl,season_aggregate,Stefon Diggs,NEP,WR,91.49,1.0,242.0,,3274.0
2025,2026-08-18,mfl,season_aggregate,Jack Sawyer,PIT,DE,91.9,2.0,620.0,,411.0
2025,2026-08-18,mfl,season_aggregate,Jakobi Meyers,JAC,WR,92.59,6.0,303.0,,3045.0
2025,2026-08-18,mfl,season_aggregate,Jordan Watkins,SFO,WR,92.64,17.0,720.0,,811.0
2025,2026-08-18,mfl,season_aggregate,Justin Fields,NYJ,QB,92.77,3.0,331.0,,2910.0
2025,2026-08-18,mfl,season_aggregate,LeQuint Allen,JAC,RB,93.18,13.0,654.0,,936.0
2025,2026-08-18,mfl,season_aggregate,Denver Broncos,DEN,DST,93.42,1.0,243.0,,2455.0
2025,2026-08-18,mfl,season_aggregate,KeAndre Lambert-Smith,LAC,WR,93.81,21.0,628.0,,1048.0
2025,2026-08-18,mfl,season_aggregate,Philadelphia Eagles,PHI,DST,94.75,2.0,235.0,,2291.0
2025,2026-08-18,mfl,season_aggregate,Cooper Kupp,SEA,WR,96.36,7.0,288.0,,3297.0
2025,2026-08-18,mfl,season_aggregate,Tommy Mellott,NOS,WR,98.0,7.0,808.0,,403.0
2025,2026-08-18,mfl,season_aggregate,Jordan Addison,MIN,WR,98.28,7.0,297.0,,3054.0
2025,2026-08-18,mfl,season_aggregate,Arian Smith,NYJ,WR,98.46,26.0,604.0,,725.0
2025,2026-08-18,mfl,season_aggregate,Mitchell Evans,CAR,TE,98.47,9.0,672.0,,514.0
2025,2026-08-18,mfl,season_aggregate,Joe Mixon,HOU,RB,98.48,9.0,327.0,,2924.0
2025,2026-08-18,mfl,season_aggregate,Riley Leonard,IND,QB,98.87,29.0,709.0,,522.0
2025,2026-08-18,mfl,season_aggregate,Javonte Williams,DAL,RB,98.91,7.0,269.0,,3140.0
2025,2026-08-18,mfl,season_aggregate,Tucker Kraft,GBP,TE,99.97,6.0,273.0,,2858.0
2025,2026-08-18,mfl,season_aggregate,Trevor Lawrence,JAC,QB,100.13,5.0,284.0,,2749.0
2025,2026-08-18,mfl,season_aggregate,Zach Charbonnet,SEA,RB,100.51,6.0,330.0,,3013.0
2025,2026-08-18,mfl,season_aggregate,Kalel Mullings,TEN,RB,100.92,24.0,723.0,,738.0
2025,2026-08-18,mfl,season_aggregate,J.J. McCarthy,MIN,QB,100.95,2.0,297.0,,2788.0
2025,2026-08-18,mfl,season_aggregate,Jauan Jennings,SFO,WR,101.11,3.0,318.0,,2888.0
2025,2026-08-18,mfl,season_aggregate,Jordan Mason,MIN,RB,102.53,7.0,308.0,,2967.0
2025,2026-08-18,mfl,season_aggregate,Michael Pittman,IND,WR,103.77,9.0,309.0,,3024.0
2025,2026-08-18,mfl,season_aggregate,Brandon Aubrey,DAL,K,104.14,5.0,582.0,,2363.0
2025,2026-08-18,mfl,season_aggregate,Austin Ekeler,WAS,RB,104.31,5.0,492.0,,3169.0
2025,2026-08-18,mfl,season_aggregate,Baltimore Ravens,BAL,DST,104.89,6.0,258.0,,2560.0
2025,2026-08-18,mfl,season_aggregate,Andres Borregales,NEP,K,105.69,3.0,648.0,,555.0
2025,2026-08-18,mfl,season_aggregate,Rhamondre Stevenson,NEP,RB,106.69,3.0,328.0,,2958.0
2025,2026-08-18,mfl,season_aggregate,Tez Johnson,TBB,WR,107.86,23.0,710.0,,607.0
2025,2026-08-18,mfl,season_aggregate,Michael Penix Jr.,ATL,QB,109.3,5.0,292.0,,2530.0
2025,2026-08-18,mfl,season_aggregate,Khalil Shakir,BUF,WR,109.91,6.0,316.0,,2703.0
2025,2026-08-18,mfl,season_aggregate,Chris Godwin,TBB,WR,110.06,6.0,323.0,,2751.0
2025,2026-08-18,mfl,season_aggregate,Nick Chubb,HOU,RB,111.58,5.0,521.0,,3018.0
2025,2026-08-18,mfl,season_aggregate,Brian Robinson,SFO,RB,112.62,6.0,299.0,,2708.0
2025,2026-08-18,mfl,season_aggregate,Tua Tagovailoa,MIA,QB,113.51,1.0,316.0,,2369.0
2025,2026-08-18,mfl,season_aggregate,Keon Coleman,BUF,WR,113.65,7.0,333.0,,2819.0
2025,2026-08-18,mfl,season_aggregate,Konata Mumpfield,LAR,WR,113.7,33.0,665.0,,365.0
2025,2026-08-18,mfl,season_aggregate,Pittsburgh Steelers,PIT,DST,114.11,3.0,275.0,,2623.0
2025,2026-08-18,mfl,season_aggregate,Efton Chism,NEP,WR,114.76,7.0,588.0,,654.0
2025,2026-08-18,mfl,season_aggregate,Kyle Pitts,ATL,TE,115.21,9.0,261.0,,2825.0
2025,2026-08-18,mfl,season_aggregate,Bryce Young,CAR,QB,115.32,5.0,335.0,,2086.0
2025,2026-08-18,mfl,season_aggregate,Houston Texans,HOU,DST,116.03,10.0,283.0,,2560.0
2025,2026-08-18,mfl,season_aggregate,Raheim Sanders,CLE,RB,116.22,15.0,708.0,,389.0
2025,2026-08-18,mfl,season_aggregate,Dalton Kincaid,BUF,TE,116.3,5.0,360.0,,2700.0
2025,2026-08-18,mfl,season_aggregate,Cameron Dicker,LAC,K,116.31,11.0,431.0,,2299.0
2025,2026-08-18,mfl,season_aggregate,Matthew Stafford,LAR,QB,116.52,1.0,325.0,,2330.0
2025,2026-08-18,mfl,season_aggregate,Jayden Reed,GBP,WR,117.42,7.0,271.0,,2530.0
2025,2026-08-18,mfl,season_aggregate,Tyler Loop,BAL,K,117.64,2.0,590.0,,2674.0
2025,2026-08-18,mfl,season_aggregate,Minnesota Vikings,MIN,DST,119.14,10.0,266.0,,2610.0
2025,2026-08-18,mfl,season_aggregate,Jake Bates,DET,K,119.29,10.0,529.0,,2522.0
2025,2026-08-18,mfl,season_aggregate,Antoine Winfield,TBB,S,120.11,11.0,293.0,,363.0
2025,2026-08-18,mfl,season_aggregate,Tank Bigsby,PHI,RB,121.0,2.0,334.0,,2638.0
2025,2026-08-18,mfl,season_aggregate,Rashod Bateman,BAL,WR,121.58,8.0,385.0,,2659.0
2025,2026-08-18,mfl,season_aggregate,Dallas Goedert,PHI,TE,122.22,6.0,340.0,,2592.0
2025,2026-08-18,mfl,season_aggregate,Najee Harris,LAC,RB,123.37,8.0,337.0,,2639.0
2025,2026-08-18,mfl,season_aggregate,Buffalo Bills,BUF,DST,123.92,3.0,370.0,,2393.0
2025,2026-08-18,mfl,season_aggregate,Geno Smith,LVR,QB,124.74,10.0,400.0,,1757.0
2025,2026-08-18,mfl,season_aggregate,Jake Ferguson,DAL,TE,124.85,6.0,327.0,,2454.0
2025,2026-08-18,mfl,season_aggregate,Sam Darnold,SEA,QB,125.04,1.0,421.0,,1689.0
2025,2026-08-18,mfl,season_aggregate,Josh Downs,IND,WR,125.34,12.0,336.0,,2241.0
2025,2026-08-18,mfl,season_aggregate,Jerome Ford,CLE,RB,125.57,4.0,544.0,,2615.0
2025,2026-08-18,mfl,season_aggregate,Rachaad White,TBB,RB,127.95,1.0,398.0,,2481.0
2025,2026-08-18,mfl,season_aggregate,Braelon Allen,NYJ,RB,128.02,10.0,365.0,,2404.0
2025,2026-08-18,mfl,season_aggregate,Rashid Shaheed,SEA,WR,130.09,9.0,341.0,,2254.0
2025,2026-08-18,mfl,season_aggregate,Green Bay Packers,GBP,DST,130.16,9.0,388.0,,2098.0
2025,2026-08-18,mfl,season_aggregate,Marvin Mims,DEN,WR,130.36,10.0,356.0,,2243.0
2025,2026-08-18,mfl,season_aggregate,Hunter Henry,NEP,TE,130.99,7.0,410.0,,2399.0
2025,2026-08-18,mfl,season_aggregate,Aaron Rodgers,PIT,QB,132.41,3.0,413.0,,1990.0
2025,2026-08-18,mfl,season_aggregate,Trey Benson,ARI,RB,132.93,10.0,342.0,,2231.0
2025,2026-08-18,mfl,season_aggregate,Detroit Lions,DET,DST,133.02,9.0,380.0,,2296.0
2025,2026-08-18,mfl,season_aggregate,Ray Davis,BUF,RB,133.14,5.0,385.0,,2426.0
