season,snapshot_date,source,format,player_name,team,position,adp,high,low,stdev,times_drafted
2025,2025-09-01,ffc,half_ppr,Ja'Marr Chase,CIN,WR,1.5,1.0,3.0,0.8,66.0
2025,2025-09-01,ffc,half_ppr,Saquon Barkley,PHI,RB,2.3,1.0,6.0,1.6,17.0
2025,2025-09-01,ffc,half_ppr,Bijan Robinson,ATL,RB,2.3,1.0,3.0,0.7,52.0
2025,2025-09-01,ffc,half_ppr,Jahmyr Gibbs,DET,RB,4.0,1.0,7.0,1.3,63.0
2025,2025-09-01,ffc,half_ppr,Derrick Henry,BAL,RB,5.7,1.0,14.0,2.1,36.0
2025,2025-09-01,ffc,half_ppr,Justin Jefferson,MIN,WR,5.9,1.0,9.0,1.8,47.0
2025,2025-09-01,ffc,half_ppr,CeeDee Lamb,DAL,WR,6.6,2.0,10.0,1.8,64.0
2025,2025-09-01,ffc,half_ppr,Christian McCaffrey,SF,RB,7.0,2.0,11.0,1.7,80.0
2025,2025-09-01,ffc,half_ppr,Ashton Jeanty,LV,RB,9.2,2.0,14.0,2.5,58.0
2025,2025-09-01,ffc,half_ppr,Nico Collins,HOU,WR,10.2,5.0,15.0,1.9,58.0
2025,2025-09-01,ffc,half_ppr,Malik Nabers,NYG,WR,11.0,7.0,15.0,2.0,72.0
2025,2025-09-01,ffc,half_ppr,Josh Jacobs,GB,RB,12.5,7.0,24.0,3.0,48.0
2025,2025-09-01,ffc,half_ppr,Puka Nacua,LAR,WR,12.9,10.0,16.0,1.6,34.0
2025,2025-09-01,ffc,half_ppr,Brian Thomas Jr.,JAX,WR,13.9,4.0,21.0,3.4,49.0
2025,2025-09-01,ffc,half_ppr,Jonathan Taylor,IND,RB,14.2,10.0,21.0,2.5,50.0
2025,2025-09-01,ffc,half_ppr,De'Von Achane,MIA,RB,14.9,11.0,21.0,2.2,34.0
2025,2025-09-01,ffc,half_ppr,Amon-Ra St. Brown,DET,WR,16.3,7.0,23.0,3.7,94.0
2025,2025-09-01,ffc,half_ppr,Kyren Williams,LAR,RB,16.4,12.0,32.0,3.6,31.0
2025,2025-09-01,ffc,half_ppr,Drake London,ATL,WR,18.3,13.0,24.0,2.6,53.0
2025,2025-09-01,ffc,half_ppr,Bucky Irving,TB,RB,19.7,13.0,25.0,2.9,77.0
2025,2025-09-01,ffc,half_ppr,Lamar Jackson,BAL,QB,20.7,4.0,29.0,6.4,46.0
2025,2025-09-01,ffc,half_ppr,Chase Brown,CIN,RB,20.8,12.0,29.0,3.6,140.0
2025,2025-09-01,ffc,half_ppr,A.J. Brown,PHI,WR,21.7,17.0,28.0,2.6,38.0
2025,2025-09-01,ffc,half_ppr,Josh Allen,BUF,QB,23.1,13.0,29.0,3.8,60.0
2025,2025-09-01,ffc,half_ppr,Tee Higgins,CIN,WR,25.1,20.0,29.0,2.4,24.0
2025,2025-09-01,ffc,half_ppr,Ladd McConkey,LAC,WR,26.4,21.0,35.0,2.8,30.0
2025,2025-09-01,ffc,half_ppr,Jayden Daniels,WAS,QB,27.4,17.0,35.0,3.9,33.0
2025,2025-09-01,ffc,half_ppr,Joe Burrow,CIN,QB,28.0,16.0,59.0,7.3,29.0
2025,2025-09-01,ffc,half_ppr,Davante Adams,LAR,WR,29.0,24.0,38.0,4.1,14.0
2025,2025-09-01,ffc,half_ppr,James Cook III,BUF,RB,29.2,20.0,42.0,4.9,70.0
2025,2025-09-01,ffc,half_ppr,Tyreek Hill,FA,WR,29.5,22.0,36.0,3.4,28.0
2025,2025-09-01,ffc,half_ppr,Mike Evans,SF,WR,30.5,25.0,36.0,3.4,36.0
2025,2025-09-01,ffc,half_ppr,Omarion Hampton,LAC,RB,31.8,21.0,43.0,4.8,127.0
2025,2025-09-01,ffc,half_ppr,Brock Bowers,LV,TE,33.6,14.0,47.0,9.3,147.0
2025,2025-09-01,ffc,half_ppr,DK Metcalf,PIT,WR,33.6,25.0,47.0,4.3,30.0
2025,2025-09-01,ffc,half_ppr,Jalen Hurts,PHI,QB,33.7,26.0,45.0,4.0,80.0
2025,2025-09-01,ffc,half_ppr,Marvin Harrison Jr.,ARI,WR,34.5,32.0,41.0,2.2,26.0
2025,2025-09-01,ffc,half_ppr,Terry McLaurin,WAS,WR,35.3,27.0,43.0,3.5,56.0
2025,2025-09-01,ffc,half_ppr,Chuba Hubbard,CAR,RB,37.8,30.0,56.0,3.9,47.0
2025,2025-09-01,ffc,half_ppr,James Conner,ARI,RB,39.4,28.0,61.0,5.7,27.0
2025,2025-09-01,ffc,half_ppr,Alvin Kamara,NO,RB,39.4,33.0,47.0,3.7,31.0
2025,2025-09-01,ffc,half_ppr,Jaxon Smith-Njigba,SEA,WR,39.5,28.0,47.0,4.4,74.0
2025,2025-09-01,ffc,half_ppr,Trey McBride,ARI,TE,41.8,23.0,52.0,7.2,59.0
2025,2025-09-01,ffc,half_ppr,Kenneth Walker,KC,RB,43.4,28.0,56.0,5.6,88.0
2025,2025-09-01,ffc,half_ppr,Garrett Wilson,NYJ,WR,44.0,30.0,56.0,6.6,22.0
2025,2025-09-01,ffc,half_ppr,Xavier Worthy,KC,WR,45.6,37.0,58.0,4.9,28.0
2025,2025-09-01,ffc,half_ppr,George Kittle,SF,TE,45.8,24.0,58.0,8.2,41.0
2025,2025-09-01,ffc,half_ppr,Breece Hall,NYJ,RB,46.3,31.0,56.0,5.6,41.0
2025,2025-09-01,ffc,half_ppr,DJ Moore,BUF,WR,46.6,39.0,53.0,4.2,15.0
2025,2025-09-01,ffc,half_ppr,Courtland Sutton,DEN,WR,47.5,37.0,58.0,4.3,73.0
2025,2025-09-01,ffc,half_ppr,TreVeyon Henderson,NE,RB,47.6,30.0,60.0,6.5,117.0
2025,2025-09-01,ffc,half_ppr,Tetairoa McMillan,CAR,WR,49.7,37.0,60.0,6.0,58.0
2025,2025-09-01,ffc,half_ppr,DeVonta Smith,PHI,WR,49.9,43.0,56.0,4.1,17.0
2025,2025-09-01,ffc,half_ppr,Baker Mayfield,TB,QB,50.8,32.0,103.0,17.5,15.0
2025,2025-09-01,ffc,half_ppr,Jameson Williams,DET,WR,53.1,41.0,65.0,4.8,42.0
2025,2025-09-01,ffc,half_ppr,Tony Pollard,TEN,RB,55.4,41.0,66.0,5.8,74.0
2025,2025-09-01,ffc,half_ppr,Patrick Mahomes,KC,QB,57.9,50.0,93.0,9.6,18.0
2025,2025-09-01,ffc,half_ppr,Calvin Ridley,TEN,WR,58.3,46.0,76.0,5.9,91.0
2025,2025-09-01,ffc,half_ppr,David Montgomery,HOU,RB,58.9,39.0,71.0,7.6,26.0
2025,2025-09-01,ffc,half_ppr,D'Andre Swift,CHI,RB,59.3,48.0,68.0,4.0,60.0
2025,2025-09-01,ffc,half_ppr,Jerry Jeudy,CLE,WR,60.1,51.0,70.0,5.8,11.0
2025,2025-09-01,ffc,half_ppr,RJ Harvey,DEN,RB,60.8,43.0,75.0,6.6,42.0
2025,2025-09-01,ffc,half_ppr,Zay Flowers,BAL,WR,62.0,46.0,77.0,6.5,39.0
2025,2025-09-01,ffc,half_ppr,George Pickens,DAL,WR,62.0,46.0,76.0,6.1,79.0
2025,2025-09-01,ffc,half_ppr,Aaron Jones Sr.,MIN,RB,63.3,54.0,73.0,5.2,18.0
2025,2025-09-01,ffc,half_ppr,Isiah Pacheco,DET,RB,63.4,43.0,77.0,7.5,61.0
2025,2025-09-01,ffc,half_ppr,Bo Nix,DEN,QB,64.3,28.0,104.0,13.8,46.0
2025,2025-09-01,ffc,half_ppr,Jaylen Waddle,MIA,WR,66.5,53.0,79.0,5.8,50.0
2025,2025-09-01,ffc,half_ppr,Sam LaPorta,DET,TE,67.0,52.0,78.0,6.1,36.0
2025,2025-09-01,ffc,half_ppr,Deebo Samuel Sr.,FA,WR,67.0,44.0,86.0,8.5,34.0
2025,2025-09-01,ffc,half_ppr,Travis Kelce,KC,TE,70.5,55.0,80.0,7.2,16.0
2025,2025-09-01,ffc,half_ppr,Ricky Pearsall,SF,WR,70.6,54.0,86.0,7.0,116.0
2025,2025-09-01,ffc,half_ppr,Travis Hunter,JAX,WR,70.8,51.0,86.0,7.5,48.0
2025,2025-09-01,ffc,half_ppr,Brock Purdy,SF,QB,72.2,13.0,110.0,22.4,13.0
2025,2025-09-01,ffc,half_ppr,Kaleb Johnson,PIT,RB,73.1,70.0,78.0,2.9,18.0
2025,2025-09-01,ffc,half_ppr,Tyrone Tracy Jr.,NYG,RB,73.4,64.0,91.0,6.6,25.0
2025,2025-09-01,ffc,half_ppr,Matthew Golden,GB,WR,74.1,55.0,86.0,7.1,70.0
