season,snapshot_date,source,format,player_name,team,position,adp,high,low,stdev,times_drafted
2025,2025-09-01,ffc,standard,Michael Pittman Jr.,PIT,WR,96.6,84.0,109.0,7.6,14.0
2025,2025-09-01,ffc,standard,Jordan Addison,MIN,WR,96.6,83.0,107.0,5.5,27.0
2025,2025-09-01,ffc,standard,Tyler Warren,IND,TE,98.2,67.0,125.0,11.6,49.0
2025,2025-09-01,ffc,standard,Zach Charbonnet,SEA,RB,98.8,69.0,125.0,11.2,69.0
2025,2025-09-01,ffc,standard,Jared Goff,DET,QB,99.3,60.0,123.0,15.1,35.0
2025,2025-09-01,ffc,standard,Cooper Kupp,SEA,WR,99.8,84.0,113.0,7.6,24.0
2025,2025-09-01,ffc,standard,Caleb Williams,CHI,QB,100.4,74.0,116.0,10.9,23.0
2025,2025-09-01,ffc,standard,Marvin Mims Jr.,DEN,WR,106.1,91.0,116.0,7.2,18.0
2025,2025-09-01,ffc,standard,J.J. McCarthy,MIN,QB,107.2,64.0,125.0,18.7,13.0
2025,2025-09-01,ffc,standard,Christian Kirk,SF,WR,108.9,81.0,144.0,10.4,28.0
2025,2025-09-01,ffc,standard,Keenan Allen,FA,WR,108.9,85.0,122.0,10.1,13.0
2025,2025-09-01,ffc,standard,Denver Defense,DEN,DST,109.4,81.0,126.0,12.2,47.0
2025,2025-09-01,ffc,standard,Rhamondre Stevenson,NE,RB,109.8,92.0,143.0,13.4,11.0
2025,2025-09-01,ffc,standard,Justin Herbert,LAC,QB,110.4,56.0,133.0,20.7,25.0
2025,2025-09-01,ffc,standard,Chris Godwin Jr.,TB,WR,111.3,98.0,134.0,9.3,11.0
2025,2025-09-01,ffc,standard,Trevor Lawrence,JAX,QB,113.1,71.0,141.0,23.1,14.0
2025,2025-09-01,ffc,standard,Drake Maye,NE,QB,114.3,89.0,132.0,9.4,40.0
2025,2025-09-01,ffc,standard,Javonte Williams,DAL,RB,116.2,78.0,146.0,15.8,40.0
2025,2025-09-01,ffc,standard,Jayden Higgins,HOU,WR,116.7,100.0,140.0,11.1,10.0
2025,2025-09-01,ffc,standard,Romeo Doubs,NE,WR,118.0,94.0,140.0,15.2,10.0
2025,2025-09-01,ffc,standard,Travis Etienne Jr.,NO,RB,118.8,90.0,149.0,13.7,39.0
2025,2025-09-01,ffc,standard,Tank Bigsby,PHI,RB,118.9,90.0,143.0,13.1,37.0
2025,2025-09-01,ffc,standard,Justin Fields,KC,QB,119.2,101.0,140.0,11.8,30.0
2025,2025-09-01,ffc,standard,Philadelphia Defense,PHI,DST,122.2,107.0,134.0,8.2,15.0
2025,2025-09-01,ffc,standard,Pittsburgh Defense,PIT,DST,122.4,98.0,134.0,10.4,13.0
2025,2025-09-01,ffc,standard,Dallas Goedert,PHI,TE,123.8,95.0,155.0,15.7,12.0
2025,2025-09-01,ffc,standard,Nick Chubb,FA,RB,124.0,80.0,148.0,16.7,61.0
2025,2025-09-01,ffc,standard,Baltimore Defense,BAL,DST,125.2,109.0,141.0,8.0,15.0
2025,2025-09-01,ffc,standard,Hollywood Brown,FA,WR,126.0,108.0,144.0,10.4,16.0
2025,2025-09-01,ffc,standard,Jordan Love,GB,QB,126.2,101.0,143.0,11.4,30.0
2025,2025-09-01,ffc,standard,Jake Ferguson,DAL,TE,128.4,112.0,167.0,18.2,15.0
2025,2025-09-01,ffc,standard,Joshua Palmer,BUF,WR,128.6,114.0,138.0,6.7,14.0
2025,2025-09-01,ffc,standard,Xavier Legette,CAR,WR,128.8,85.0,150.0,16.8,12.0
2025,2025-09-01,ffc,standard,Cam Skattebo,NYG,RB,132.6,110.0,162.0,13.1,30.0
2025,2025-09-01,ffc,standard,Trey Benson,ARI,RB,133.0,84.0,159.0,18.8,11.0
2025,2025-09-01,ffc,standard,Brandon Aiyuk,SF,WR,133.4,99.0,153.0,13.2,25.0
2025,2025-09-01,ffc,standard,Evan Engram,DEN,TE,134.5,88.0,176.0,22.2,50.0
2025,2025-09-01,ffc,standard,Jalen Coker,CAR,WR,135.7,130.0,179.0,12.2,15.0
2025,2025-09-01,ffc,standard,Brandon Aubrey,DAL,K,137.0,87.0,157.0,20.1,71.0
2025,2025-09-01,ffc,standard,Cameron Dicker,LAC,K,138.0,92.0,163.0,22.5,15.0
2025,2025-09-01,ffc,standard,Houston Defense,HOU,DST,138.4,122.0,163.0,12.0,10.0
