season,snapshot_date,source,format,player_name,team,position,adp,high,low,stdev,times_drafted
2024,2024-09-01,ffc,ppr,Calvin Ridley,TEN,WR,74.7,59.0,87.0,5.8,177.0
2024,2024-09-01,ffc,ppr,Kyler Murray,ARI,QB,76.1,54.0,94.0,8.2,276.0
2024,2024-09-01,ffc,ppr,Javonte Williams,DEN,RB,77.5,61.0,91.0,6.3,258.0
2024,2024-09-01,ffc,ppr,Evan Engram,JAX,TE,79.5,55.0,96.0,9.1,208.0
2024,2024-09-01,ffc,ppr,Jaylen Warren,PIT,RB,79.6,64.0,89.0,5.7,69.0
2024,2024-09-01,ffc,ppr,Tony Pollard,TEN,RB,81.7,62.0,97.0,7.4,183.0
2024,2024-09-01,ffc,ppr,Xavier Worthy,KC,WR,81.9,63.0,95.0,7.1,132.0
2024,2024-09-01,ffc,ppr,Hollywood Brown,KC,WR,82.2,72.0,92.0,4.8,44.0
2024,2024-09-01,ffc,ppr,Christian Watson,GB,WR,84.2,64.0,121.0,7.7,153.0
2024,2024-09-01,ffc,ppr,Jonathon Brooks,CAR,RB,85.4,70.0,100.0,5.8,151.0
2024,2024-09-01,ffc,ppr,Devin Singletary,NYG,RB,87.9,72.0,104.0,6.1,114.0
2024,2024-09-01,ffc,ppr,Austin Ekeler,WAS,RB,88.0,70.0,97.0,6.7,113.0
2024,2024-09-01,ffc,ppr,Keon Coleman,BUF,WR,88.1,70.0,101.0,6.7,136.0
2024,2024-09-01,ffc,ppr,Tua Tagovailoa,MIA,QB,88.6,65.0,107.0,8.9,121.0
2024,2024-09-01,ffc,ppr,Jake Ferguson,DAL,TE,89.2,65.0,110.0,9.1,167.0
2024,2024-09-01,ffc,ppr,Jaxon Smith-Njigba,SEA,WR,90.5,62.0,106.0,10.8,147.0
2024,2024-09-01,ffc,ppr,Tyjae Spears,TEN,RB,91.4,76.0,115.0,5.6,99.0
2024,2024-09-01,ffc,ppr,Chase Brown,CIN,RB,91.9,72.0,107.0,7.4,167.0
2024,2024-09-01,ffc,ppr,Diontae Johnson,BAL,WR,92.1,72.0,117.0,7.7,274.0
2024,2024-09-01,ffc,ppr,Jared Goff,DET,QB,94.3,60.0,121.0,13.1,84.0
2024,2024-09-01,ffc,ppr,Ezekiel Elliott,LAC,RB,96.2,74.0,110.0,8.3,42.0
2024,2024-09-01,ffc,ppr,Rome Odunze,CHI,WR,97.7,79.0,112.0,7.0,134.0
2024,2024-09-01,ffc,ppr,Brian Robinson,WAS,RB,97.9,77.0,120.0,7.9,256.0
2024,2024-09-01,ffc,ppr,Ladd McConkey,LAC,WR,98.4,87.0,112.0,6.0,104.0
2024,2024-09-01,ffc,ppr,Jerome Ford,CLE,RB,98.5,75.0,115.0,8.9,241.0
2024,2024-09-01,ffc,ppr,Jayden Daniels,WAS,QB,99.2,67.0,126.0,12.1,220.0
2024,2024-09-01,ffc,ppr,Gus Edwards,LAC,RB,100.6,85.0,119.0,6.5,78.0
2024,2024-09-01,ffc,ppr,David Njoku,CLE,TE,101.1,76.0,115.0,9.4,83.0
2024,2024-09-01,ffc,ppr,Romeo Doubs,GB,WR,103.0,84.0,118.0,7.1,61.0
2024,2024-09-01,ffc,ppr,DeAndre Hopkins,KC,WR,104.5,89.0,118.0,5.9,101.0
2024,2024-09-01,ffc,ppr,Dallas Goedert,PHI,TE,105.5,75.0,124.0,11.5,70.0
2024,2024-09-01,ffc,ppr,Brock Purdy,SF,QB,105.7,82.0,128.0,10.4,96.0
2024,2024-09-01,ffc,ppr,Tyler Lockett,SEA,WR,106.6,87.0,116.0,7.3,24.0
2024,2024-09-01,ffc,ppr,Jameson Williams,DET,WR,107.8,86.0,131.0,8.1,87.0
2024,2024-09-01,ffc,ppr,Trey Benson,ARI,RB,108.5,96.0,122.0,5.7,96.0
2024,2024-09-01,ffc,ppr,Chuba Hubbard,CAR,RB,108.8,91.0,122.0,6.6,123.0
2024,2024-09-01,ffc,ppr,Blake Corum,LAR,RB,110.3,91.0,145.0,7.2,181.0
2024,2024-09-01,ffc,ppr,Courtland Sutton,DEN,WR,110.8,89.0,137.0,8.2,185.0
2024,2024-09-01,ffc,ppr,Brian Thomas Jr.,JAX,WR,114.2,92.0,145.0,8.5,229.0
2024,2024-09-01,ffc,ppr,Justin Herbert,LAC,QB,114.6,81.0,139.0,12.7,43.0
2024,2024-09-01,ffc,ppr,Mike Williams,PIT,WR,116.1,98.0,144.0,8.1,50.0
2024,2024-09-01,ffc,ppr,J.K. Dobbins,LAC,RB,116.2,96.0,129.0,7.6,122.0
2024,2024-09-01,ffc,ppr,Caleb Williams,CHI,QB,116.7,82.0,147.0,13.3,182.0
2024,2024-09-01,ffc,ppr,Khalil Shakir,BUF,WR,117.4,92.0,144.0,9.7,109.0
2024,2024-09-01,ffc,ppr,Dalton Schultz,HOU,TE,117.9,76.0,150.0,16.1,46.0
2024,2024-09-01,ffc,ppr,T.J. Hockenson,MIN,TE,118.7,95.0,149.0,9.9,74.0
2024,2024-09-01,ffc,ppr,Rico Dowdle,DAL,RB,118.9,94.0,148.0,9.5,171.0
2024,2024-09-01,ffc,ppr,Brock Bowers,LV,TE,121.7,95.0,150.0,10.0,202.0
2024,2024-09-01,ffc,ppr,Curtis Samuel,BUF,WR,122.6,104.0,149.0,8.6,61.0
2024,2024-09-01,ffc,ppr,Matthew Stafford,LAR,QB,123.1,93.0,140.0,11.3,80.0
2024,2024-09-01,ffc,ppr,Tyler Allgeier,ATL,RB,125.1,99.0,150.0,10.4,79.0
2024,2024-09-01,ffc,ppr,Jaleel McLaughlin,DEN,RB,126.6,104.0,148.0,8.6,113.0
2024,2024-09-01,ffc,ppr,Trevor Lawrence,JAX,QB,126.7,98.0,150.0,11.0,123.0
2024,2024-09-01,ffc,ppr,Elijah Mitchell,SF,RB,129.8,101.0,150.0,14.5,18.0
