season,snapshot_date,source,format,player_name,team,position,adp,high,low,stdev,times_drafted
2023,2023-09-01,ffc,half_ppr,Justin Jefferson,MIN,WR,1.4,1.0,8.0,0.7,603.0
2023,2023-09-01,ffc,half_ppr,Christian McCaffrey,SF,RB,2.3,1.0,12.0,1.0,712.0
2023,2023-09-01,ffc,half_ppr,Austin Ekeler,LAC,RB,2.5,1.0,17.0,2.0,152.0
2023,2023-09-01,ffc,half_ppr,Tyreek Hill,MIA,WR,4.6,1.0,32.0,2.2,439.0
2023,2023-09-01,ffc,half_ppr,Travis Kelce,KC,TE,5.3,1.0,41.0,2.9,461.0
2023,2023-09-01,ffc,half_ppr,Ja'Marr Chase,CIN,WR,5.6,1.0,65.0,2.5,1432.0
2023,2023-09-01,ffc,half_ppr,Nick Chubb,CLE,RB,6.0,1.0,56.0,3.5,540.0
2023,2023-09-01,ffc,half_ppr,Bijan Robinson,ATL,RB,7.4,1.0,80.0,3.9,813.0
2023,2023-09-01,ffc,half_ppr,Cooper Kupp,LAR,WR,8.9,1.0,89.0,4.5,696.0
2023,2023-09-01,ffc,half_ppr,Saquon Barkley,NYG,RB,9.7,1.0,104.0,4.9,755.0
2023,2023-09-01,ffc,half_ppr,Stefon Diggs,BUF,WR,11.1,1.0,113.0,5.6,751.0
2023,2023-09-01,ffc,half_ppr,Derrick Henry,TEN,RB,12.6,1.0,128.0,7.3,495.0
2023,2023-09-01,ffc,half_ppr,Tony Pollard,DAL,RB,13.5,1.0,152.0,6.1,960.0
2023,2023-09-01,ffc,half_ppr,A.J. Brown,PHI,WR,13.6,1.0,137.0,6.2,541.0
2023,2023-09-01,ffc,half_ppr,CeeDee Lamb,DAL,WR,15.4,1.0,171.0,8.9,715.0
2023,2023-09-01,ffc,half_ppr,Amon-Ra St. Brown,DET,WR,17.1,1.0,176.0,8.2,794.0
2023,2023-09-01,ffc,half_ppr,Davante Adams,LV,WR,17.3,1.0,176.0,10.4,551.0
2023,2023-09-01,ffc,half_ppr,Garrett Wilson,NYJ,WR,17.3,1.0,175.0,6.8,1066.0
2023,2023-09-01,ffc,half_ppr,Patrick Mahomes,KC,QB,18.4,1.0,177.0,11.0,444.0
2023,2023-09-01,ffc,half_ppr,Josh Jacobs,LV,RB,19.1,1.0,178.0,8.2,1107.0
2023,2023-09-01,ffc,half_ppr,Jaylen Waddle,MIA,WR,22.8,1.0,177.0,12.0,536.0
2023,2023-09-01,ffc,half_ppr,Chris Olave,NO,WR,23.2,1.0,160.0,9.0,716.0
2023,2023-09-01,ffc,half_ppr,Jonathan Taylor,IND,RB,24.8,1.0,153.0,18.1,215.0
2023,2023-09-01,ffc,half_ppr,Josh Allen,BUF,QB,25.1,1.0,161.0,10.5,576.0
2023,2023-09-01,ffc,half_ppr,Rhamondre Stevenson,NE,RB,25.5,1.0,175.0,13.7,368.0
2023,2023-09-01,ffc,half_ppr,Jalen Hurts,PHI,QB,25.7,1.0,174.0,9.8,703.0
2023,2023-09-01,ffc,half_ppr,Najee Harris,PIT,RB,27.1,1.0,171.0,12.1,497.0
2023,2023-09-01,ffc,half_ppr,Travis Etienne Jr.,JAX,RB,28.4,14.0,163.0,9.2,721.0
2023,2023-09-01,ffc,half_ppr,Tee Higgins,CIN,WR,28.5,1.0,168.0,11.9,416.0
2023,2023-09-01,ffc,half_ppr,DeVonta Smith,PHI,WR,30.1,17.0,134.0,7.1,848.0
2023,2023-09-01,ffc,half_ppr,Joe Mixon,CIN,RB,31.0,16.0,129.0,5.5,1079.0
2023,2023-09-01,ffc,half_ppr,Breece Hall,NYJ,RB,31.1,21.0,142.0,10.0,198.0
2023,2023-09-01,ffc,half_ppr,Amari Cooper,CLE,WR,31.2,9.0,131.0,8.5,300.0
2023,2023-09-01,ffc,half_ppr,Mark Andrews,BAL,TE,32.3,17.0,127.0,5.7,863.0
