season,snapshot_date,source,format,player_name,team,position,adp,high,low,stdev,times_drafted
2021,2021-09-01,ffc,ppr,Christian McCaffrey,CAR,RB,1.2,1.0,5.0,0.5,1368.0
2021,2021-09-01,ffc,ppr,Dalvin Cook,MIN,RB,2.5,1.0,6.0,0.7,1292.0
2021,2021-09-01,ffc,ppr,Alvin Kamara,NO,RB,3.8,1.0,8.0,1.0,1500.0
2021,2021-09-01,ffc,ppr,Derrick Henry,TEN,RB,4.0,1.0,8.0,1.3,460.0
2021,2021-09-01,ffc,ppr,Ezekiel Elliott,DAL,RB,5.3,2.0,12.0,1.1,1148.0
2021,2021-09-01,ffc,ppr,Davante Adams,GB,WR,6.4,2.0,12.0,1.6,1190.0
2021,2021-09-01,ffc,ppr,Aaron Jones Sr.,GB,RB,7.5,4.0,13.0,1.7,1257.0
2021,2021-09-01,ffc,ppr,Travis Kelce,KC,TE,8.2,2.0,15.0,2.1,1052.0
2021,2021-09-01,ffc,ppr,Austin Ekeler,LAC,RB,8.5,3.0,16.0,2.0,1363.0
2021,2021-09-01,ffc,ppr,Nick Chubb,CLE,RB,9.9,5.0,18.0,2.2,1139.0
2021,2021-09-01,ffc,ppr,Tyreek Hill,KC,WR,10.6,4.0,16.0,2.2,1323.0
2021,2021-09-01,ffc,ppr,Saquon Barkley,NYG,RB,12.0,4.0,20.0,2.8,1157.0
2021,2021-09-01,ffc,ppr,Najee Harris,PIT,RB,12.9,6.0,19.0,2.5,1285.0
2021,2021-09-01,ffc,ppr,Stefon Diggs,BUF,WR,13.5,7.0,21.0,2.4,1282.0
2021,2021-09-01,ffc,ppr,Jonathan Taylor,IND,RB,13.8,7.0,20.0,2.6,1217.0
2021,2021-09-01,ffc,ppr,Antonio Gibson,WAS,RB,15.6,9.0,22.0,2.3,1083.0
2021,2021-09-01,ffc,ppr,DeAndre Hopkins,ARI,WR,17.0,11.0,23.0,2.3,1549.0
2021,2021-09-01,ffc,ppr,Calvin Ridley,ATL,WR,18.0,12.0,25.0,2.1,1475.0
2021,2021-09-01,ffc,ppr,Joe Mixon,CIN,RB,19.2,12.0,28.0,2.6,1115.0
2021,2021-09-01,ffc,ppr,DK Metcalf,SEA,WR,19.7,13.0,26.0,2.3,1128.0
2021,2021-09-01,ffc,ppr,Clyde Edwards-Helaire,KC,RB,20.4,14.0,30.0,2.3,1255.0
2021,2021-09-01,ffc,ppr,Darren Waller,LV,TE,21.5,12.0,30.0,3.3,1286.0
2021,2021-09-01,ffc,ppr,Justin Jefferson,MIN,WR,22.4,17.0,28.0,1.9,1088.0
2021,2021-09-01,ffc,ppr,Patrick Mahomes,KC,QB,22.9,6.0,40.0,6.2,935.0
2021,2021-09-01,ffc,ppr,A.J. Brown,TEN,WR,24.8,18.0,32.0,2.4,1020.0
2021,2021-09-01,ffc,ppr,David Montgomery,CHI,RB,25.9,17.0,36.0,3.4,814.0
2021,2021-09-01,ffc,ppr,Keenan Allen,LAC,WR,25.9,19.0,36.0,2.6,1428.0
2021,2021-09-01,ffc,ppr,Chris Carson,SEA,RB,28.0,19.0,38.0,3.2,1273.0
2021,2021-09-01,ffc,ppr,George Kittle,SF,TE,28.5,19.0,41.0,3.6,1097.0
2021,2021-09-01,ffc,ppr,James Robinson,JAX,RB,29.1,20.0,41.0,3.3,1141.0
2021,2021-09-01,ffc,ppr,CeeDee Lamb,DAL,WR,29.6,22.0,39.0,2.8,1058.0
2021,2021-09-01,ffc,ppr,Terry McLaurin,WAS,WR,30.3,23.0,39.0,2.8,1279.0
2021,2021-09-01,ffc,ppr,Allen Robinson II,CHI,WR,32.7,24.0,42.0,3.1,1309.0
2021,2021-09-01,ffc,ppr,D'Andre Swift,DET,RB,34.0,23.0,50.0,4.1,743.0
2021,2021-09-01,ffc,ppr,Josh Allen,BUF,QB,34.4,22.0,50.0,4.6,924.0
2021,2021-09-01,ffc,ppr,Robert Woods,LAR,WR,35.1,27.0,45.0,3.1,1117.0
2021,2021-09-01,ffc,ppr,Josh Jacobs,LV,RB,35.4,24.0,52.0,4.1,838.0
2021,2021-09-01,ffc,ppr,Mike Evans,TB,WR,37.8,29.0,47.0,3.3,1073.0
2021,2021-09-01,ffc,ppr,Miles Sanders,PHI,RB,38.7,27.0,49.0,4.4,789.0
2021,2021-09-01,ffc,ppr,Amari Cooper,DAL,WR,40.0,30.0,50.0,3.5,1136.0
2021,2021-09-01,ffc,ppr,Kyle Pitts Sr.,ATL,TE,40.3,26.0,56.0,5.3,937.0
2021,2021-09-01,ffc,ppr,Kyler Murray,ARI,QB,41.3,30.0,61.0,4.3,748.0
2021,2021-09-01,ffc,ppr,Cooper Kupp,LAR,WR,41.3,33.0,54.0,3.4,1331.0
2021,2021-09-01,ffc,ppr,Mike Davis,ATL,RB,43.1,29.0,66.0,5.2,1311.0
2021,2021-09-01,ffc,ppr,Darrell Henderson Jr.,LAR,RB,43.8,31.0,61.0,4.9,687.0
2021,2021-09-01,ffc,ppr,Diontae Johnson,PIT,WR,44.9,33.0,61.0,4.3,939.0
2021,2021-09-01,ffc,ppr,Myles Gaskin,MIA,RB,45.7,33.0,57.0,4.8,1016.0
2021,2021-09-01,ffc,ppr,Julio Jones,TEN,WR,46.0,34.0,68.0,4.6,1115.0
2021,2021-09-01,ffc,ppr,Chris Godwin Jr.,TB,WR,47.2,34.0,66.0,5.0,1276.0
2021,2021-09-01,ffc,ppr,Tyler Lockett,SEA,WR,48.4,34.0,62.0,5.4,1334.0
2021,2021-09-01,ffc,ppr,Lamar Jackson,BAL,QB,50.9,33.0,81.0,6.7,773.0
2021,2021-09-01,ffc,ppr,Adam Thielen,MIN,WR,52.3,39.0,67.0,4.9,957.0
2021,2021-09-01,ffc,ppr,Javonte Williams,DEN,RB,52.7,35.0,68.0,6.5,931.0
2021,2021-09-01,ffc,ppr,Mark Andrews,BAL,TE,52.8,37.0,68.0,5.9,958.0
2021,2021-09-01,ffc,ppr,Kareem Hunt,CLE,RB,53.2,38.0,70.0,5.8,827.0
2021,2021-09-01,ffc,ppr,Brandon Aiyuk,SF,WR,53.9,42.0,68.0,4.5,676.0
2021,2021-09-01,ffc,ppr,T.J. Hockenson,DET,TE,55.4,42.0,70.0,4.8,626.0
2021,2021-09-01,ffc,ppr,Damien Harris,NE,RB,55.5,39.0,70.0,6.1,1128.0
2021,2021-09-01,ffc,ppr,Gus Edwards,BAL,RB,56.6,34.0,87.0,8.7,1951.0
2021,2021-09-01,ffc,ppr,DJ Moore,CAR,WR,57.0,44.0,71.0,4.7,1107.0
2021,2021-09-01,ffc,ppr,Aaron Rodgers,GB,QB,59.0,41.0,79.0,6.6,949.0
2021,2021-09-01,ffc,ppr,Chase Edmonds,ARI,RB,60.4,44.0,76.0,6.2,923.0
2021,2021-09-01,ffc,ppr,Chase Claypool,PIT,WR,61.1,48.0,72.0,4.8,622.0
2021,2021-09-01,ffc,ppr,Tee Higgins,CIN,WR,61.3,44.0,77.0,6.6,789.0
2021,2021-09-01,ffc,ppr,Raheem Mostert,SF,RB,63.0,42.0,80.0,7.9,1295.0
2021,2021-09-01,ffc,ppr,Jerry Jeudy,DEN,WR,64.1,50.0,78.0,5.2,1034.0
2021,2021-09-01,ffc,ppr,Dak Prescott,DAL,QB,66.7,44.0,91.0,8.6,933.0
2021,2021-09-01,ffc,ppr,Trey Sermon,SF,RB,67.7,52.0,85.0,5.9,1041.0
2021,2021-09-01,ffc,ppr,Odell Beckham Jr.,LAR,WR,69.0,54.0,91.0,5.6,884.0
2021,2021-09-01,ffc,ppr,Justin Herbert,LAC,QB,69.3,50.0,89.0,7.4,699.0
2021,2021-09-01,ffc,ppr,Russell Wilson,SEA,QB,69.4,51.0,87.0,7.0,1224.0
