season,snapshot_date,source,format,player_name,team,position,adp,high,low,stdev,times_drafted
2022,2022-09-04,ffc,half_ppr,Chase Edmonds,DEN,RB,68.2,50.0,122.0,6.9,231.0
2022,2022-09-04,ffc,half_ppr,Russell Wilson,DEN,QB,68.3,55.0,111.0,6.5,100.0
2022,2022-09-04,ffc,half_ppr,Tony Pollard,DAL,RB,69.3,53.0,86.0,6.1,84.0
2022,2022-09-04,ffc,half_ppr,Adam Thielen,MIN,WR,70.8,50.0,86.0,7.9,102.0
2022,2022-09-04,ffc,half_ppr,T.J. Hockenson,MIN,TE,73.4,54.0,106.0,8.7,53.0
2022,2022-09-04,ffc,half_ppr,Darnell Mooney,CHI,WR,73.8,65.0,86.0,5.0,80.0
2022,2022-09-04,ffc,half_ppr,Devin Singletary,BUF,RB,74.8,58.0,86.0,6.3,62.0
2022,2022-09-04,ffc,half_ppr,Amon-Ra St. Brown,DET,WR,75.3,57.0,89.0,6.8,183.0
2022,2022-09-04,ffc,half_ppr,Rhamondre Stevenson,NE,RB,75.6,54.0,125.0,8.3,161.0
2022,2022-09-04,ffc,half_ppr,Dameon Pierce,HOU,RB,76.4,48.0,98.0,10.7,390.0
2022,2022-09-04,ffc,half_ppr,Dallas Goedert,PHI,TE,77.8,60.0,96.0,6.5,89.0
2022,2022-09-04,ffc,half_ppr,Dak Prescott,DAL,QB,79.2,59.0,109.0,7.4,67.0
2022,2022-09-04,ffc,half_ppr,JuJu Smith-Schuster,KC,WR,80.5,55.0,96.0,9.5,219.0
2022,2022-09-04,ffc,half_ppr,Tom Brady,TB,QB,82.0,59.0,110.0,8.6,77.0
2022,2022-09-04,ffc,half_ppr,Melvin Gordon III,KC,RB,83.4,70.0,121.0,7.9,51.0
2022,2022-09-04,ffc,half_ppr,Rashod Bateman,BAL,WR,85.4,64.0,101.0,8.2,169.0
2022,2022-09-04,ffc,half_ppr,Matthew Stafford,LAR,QB,85.8,60.0,112.0,10.7,67.0
2022,2022-09-04,ffc,half_ppr,DeVonta Smith,PHI,WR,87.7,73.0,101.0,5.7,66.0
2022,2022-09-04,ffc,half_ppr,Cordarrelle Patterson,ATL,RB,90.6,73.0,105.0,6.4,70.0
2022,2022-09-04,ffc,half_ppr,Elijah Moore,NYJ,WR,91.8,71.0,108.0,7.8,84.0
2022,2022-09-04,ffc,half_ppr,Trey Lance,SF,QB,91.8,67.0,118.0,9.4,118.0
2022,2022-09-04,ffc,half_ppr,James Cook III,BUF,RB,92.9,75.0,129.0,7.4,57.0
2022,2022-09-04,ffc,half_ppr,Zach Ertz,ARI,TE,94.7,68.0,116.0,10.0,84.0
2022,2022-09-04,ffc,half_ppr,Brandon Aiyuk,SF,WR,95.6,79.0,112.0,6.7,83.0
2022,2022-09-04,ffc,half_ppr,Aaron Rodgers,GB,QB,95.6,73.0,120.0,9.8,153.0
2022,2022-09-04,ffc,half_ppr,Allen Lazard,GB,WR,95.7,76.0,117.0,7.2,178.0
2022,2022-09-04,ffc,half_ppr,Alexander Mattison,MIN,RB,95.8,74.0,131.0,9.3,51.0
2022,2022-09-04,ffc,half_ppr,Nyheim Hines,BUF,RB,99.0,77.0,140.0,8.4,52.0
2022,2022-09-04,ffc,half_ppr,Tyler Allgeier,ATL,RB,99.2,84.0,109.0,6.3,50.0
2022,2022-09-04,ffc,half_ppr,Christian Kirk,JAX,WR,101.3,84.0,118.0,6.6,127.0
2022,2022-09-04,ffc,half_ppr,Robert Woods,TEN,WR,101.5,83.0,116.0,6.9,54.0
2022,2022-09-04,ffc,half_ppr,Antonio Gibson,WAS,RB,102.2,79.0,121.0,8.9,183.0
2022,2022-09-04,ffc,half_ppr,Derek Carr,LV,QB,102.8,75.0,133.0,10.6,112.0
2022,2022-09-04,ffc,half_ppr,Tyler Lockett,SEA,WR,106.5,84.0,118.0,8.5,61.0
2022,2022-09-04,ffc,half_ppr,Kirk Cousins,MIN,QB,107.4,87.0,123.0,8.3,68.0
2022,2022-09-04,ffc,half_ppr,Kadarius Toney,KC,WR,108.1,87.0,125.0,7.9,63.0
