adp_rank,player_name,position,team,sleeper_id,age,years_exp,source,scoring_format,adp,stdev,times_drafted,fetched_at,name_key
96,Aaron Jones Sr.,RB,MIN,,,,ffc,ppr,94.1,9.4,88.0,2026-07-18T22:47:56.172763+00:00,aaron jones
97,Jalen Hurts,QB,PHI,,,,ffc,ppr,95.1,12.0,134.0,2026-07-18T22:47:56.172763+00:00,jalen hurts
98,Seattle Defense,DST,SEA,,,,ffc,ppr,95.8,9.8,56.0,2026-07-18T22:47:56.172763+00:00,seattle defense
99,Xavier Worthy,WR,KC,,,,ffc,ppr,96.9,8.3,73.0,2026-07-18T22:47:56.172763+00:00,xavier worthy
100,Jakobi Meyers,WR,JAX,,,,ffc,ppr,97.3,8.0,89.0,2026-07-18T22:47:56.172763+00:00,jakobi meyers
101,Quentin Johnston,WR,LAC,,,,ffc,ppr,97.9,8.0,141.0,2026-07-18T22:47:56.172763+00:00,quentin johnston
102,Romeo Doubs,WR,NE,,,,ffc,ppr,99.3,10.6,59.0,2026-07-18T22:47:56.172763+00:00,romeo doubs
103,Travis Kelce,TE,KC,,,,ffc,ppr,100.3,15.7,51.0,2026-07-18T22:47:56.172763+00:00,travis kelce
104,Denver Defense,DST,DEN,,,,ffc,ppr,101.0,7.9,72.0,2026-07-18T22:47:56.172763+00:00,denver defense
105,Kenny Gainwell,RB,TB,,,,ffc,ppr,101.3,11.8,108.0,2026-07-18T22:47:56.172763+00:00,kenneth gainwell
106,Brock Purdy,QB,SF,,,,ffc,ppr,101.6,13.2,78.0,2026-07-18T22:47:56.172763+00:00,brock purdy
107,Khalil Shakir,WR,BUF,,,,ffc,ppr,101.7,6.9,30.0,2026-07-18T22:47:56.172763+00:00,khalil shakir
108,Rachaad White,RB,WAS,,,,ffc,ppr,102.1,10.7,148.0,2026-07-18T22:47:56.172763+00:00,rachaad white
109,Ricky Pearsall,WR,SF,,,,ffc,ppr,102.2,8.7,146.0,2026-07-18T22:47:56.172763+00:00,ricky pearsall
110,Matthew Stafford,QB,LAR,,,,ffc,ppr,102.6,16.1,180.0,2026-07-18T22:47:56.172763+00:00,matthew stafford
111,Kyle Monangai,RB,CHI,,,,ffc,ppr,106.0,13.1,196.0,2026-07-18T22:47:56.172763+00:00,kyle monangai
112,George Kittle,TE,SF,,,,ffc,ppr,106.3,18.4,259.0,2026-07-18T22:47:56.172763+00:00,george kittle
113,LA Rams Defense,DST,LAR,,,,ffc,ppr,107.2,7.8,144.0,2026-07-18T22:47:56.172763+00:00,la rams defense
114,Makai Lemon,WR,PHI,,,,ffc,ppr,107.4,7.5,161.0,2026-07-18T22:47:56.172763+00:00,makai lemon
115,Caleb Williams,QB,CHI,,,,ffc,ppr,107.6,15.2,225.0,2026-07-18T22:47:56.172763+00:00,caleb williams
116,Houston Defense,DST,HOU,,,,ffc,ppr,108.1,8.0,145.0,2026-07-18T22:47:56.172763+00:00,houston defense
117,Matthew Golden,WR,GB,,,,ffc,ppr,113.5,7.4,112.0,2026-07-18T22:47:56.172763+00:00,matthew golden
118,Jalen Coker,WR,CAR,,,,ffc,ppr,115.0,5.5,49.0,2026-07-18T22:47:56.172763+00:00,jalen coker
119,New England Defense,DST,NE,,,,ffc,ppr,115.3,7.1,19.0,2026-07-18T22:47:56.172763+00:00,new england defense
120,Jake Ferguson,TE,DAL,,,,ffc,ppr,116.9,18.2,138.0,2026-07-18T22:47:56.172763+00:00,jacob ferguson
121,Bo Nix,QB,DEN,,,,ffc,ppr,118.9,13.5,99.0,2026-07-18T22:47:56.172763+00:00,bo nix
122,KC Concepcion,WR,CLE,,,,ffc,ppr,119.4,6.5,99.0,2026-07-18T22:47:56.172763+00:00,kc concepcion
123,Blake Corum,RB,LAR,,,,ffc,ppr,119.9,15.8,313.0,2026-07-18T22:47:56.172763+00:00,blake corum
124,Jayden Higgins,WR,HOU,,,,ffc,ppr,121.1,7.9,80.0,2026-07-18T22:47:56.172763+00:00,jayden higgins
125,Jaxson Dart,QB,NYG,,,,ffc,ppr,121.7,11.5,101.0,2026-07-18T22:47:56.172763+00:00,jaxson dart
126,Jacory Croskey-Merritt,RB,WAS,,,,ffc,ppr,122.6,13.0,142.0,2026-07-18T22:47:56.172763+00:00,jacory croskeymerritt
127,Jonathon Brooks,RB,CAR,,,,ffc,ppr,126.1,15.3,285.0,2026-07-18T22:47:56.172763+00:00,jonathon brooks
128,Dallas Goedert,TE,PHI,,,,ffc,ppr,126.3,15.7,72.0,2026-07-18T22:47:56.172763+00:00,dallas goedert
129,Philadelphia Defense,DST,PHI,,,,ffc,ppr,126.5,12.6,66.0,2026-07-18T22:47:56.172763+00:00,philadelphia defense
130,Jordan Mason,RB,MIN,,,,ffc,ppr,127.3,15.8,144.0,2026-07-18T22:47:56.172763+00:00,jordan mason
131,Mark Andrews,TE,BAL,,,,ffc,ppr,129.6,17.8,91.0,2026-07-18T22:47:56.172763+00:00,mark andrews
132,Jauan Jennings,WR,MIN,,,,ffc,ppr,129.6,9.9,67.0,2026-07-18T22:47:56.172763+00:00,jauan jennings
133,Baker Mayfield,QB,TB,,,,ffc,ppr,130.0,9.5,58.0,2026-07-18T22:47:56.172763+00:00,baker mayfield
134,Rashid Shaheed,WR,SEA,,,,ffc,ppr,130.5,8.3,117.0,2026-07-18T22:47:56.172763+00:00,rashid shaheed
135,Jacksonville Defense,DST,JAX,,,,ffc,ppr,131.3,11.5,55.0,2026-07-18T22:47:56.172763+00:00,jacksonville defense
136,Jordan Love,QB,GB,,,,ffc,ppr,131.5,10.8,47.0,2026-07-18T22:47:56.172763+00:00,jordan love
137,Brandon Aubrey,K,DAL,,,,ffc,ppr,132.3,21.1,396.0,2026-07-18T22:47:56.172763+00:00,brandon aubrey
138,Denzel Boston,WR,CLE,,,,ffc,ppr,133.5,9.3,17.0,2026-07-18T22:47:56.172763+00:00,denzel boston
139,Jason Myers,K,SEA,,,,ffc,ppr,134.4,18.6,33.0,2026-07-18T22:47:56.172763+00:00,jason myers
140,Jalen Nailor,WR,LV,,,,ffc,ppr,134.4,8.7,28.0,2026-07-18T22:47:56.172763+00:00,jalen nailor
141,Tre Tucker,WR,LV,,,,ffc,ppr,134.9,8.8,22.0,2026-07-18T22:47:56.172763+00:00,tre tucker
142,Omar Cooper Jr.,WR,NYJ,,,,ffc,ppr,135.3,8.3,23.0,2026-07-18T22:47:56.172763+00:00,omar cooper
143,Tyjae Spears,RB,TEN,,,,ffc,ppr,136.6,10.6,23.0,2026-07-18T22:47:56.172763+00:00,tyjae spears
144,Dalton Kincaid,TE,BUF,,,,ffc,ppr,137.0,14.9,53.0,2026-07-18T22:47:56.172763+00:00,dalton kincaid
145,Isaiah Likely,TE,NYG,,,,ffc,ppr,137.9,19.0,219.0,2026-07-18T22:47:56.172763+00:00,isaiah likely
146,Brian Robinson Jr.,RB,ATL,,,,ffc,ppr,138.2,30.6,5.0,2026-07-18T22:47:56.172763+00:00,brian robinson
147,Jerry Jeudy,WR,CLE,,,,ffc,ppr,139.2,10.8,37.0,2026-07-18T22:47:56.172763+00:00,jerry jeudy
148,Jalen McMillan,WR,TB,,,,ffc,ppr,139.8,8.7,22.0,2026-07-18T22:47:56.172763+00:00,jalen mcmillan
