adp_rank,player_name,position,team,sleeper_id,age,years_exp,source,scoring_format,adp,stdev,times_drafted,fetched_at,name_key
49,D'Andre Swift,RB,CHI,,,,sleeper,half_ppr,48.8,,,2026-08-30T00:01:23.586636+00:00,dandre swift
50,Tyler Warren,TE,IND,,,,sleeper,half_ppr,50.4,,,2026-08-30T00:01:23.586636+00:00,tyler warren
51,Drake Maye,QB,NE,,,,sleeper,half_ppr,51.0,,,2026-08-30T00:01:23.586636+00:00,drake maye
52,TreVeyon Henderson,RB,NE,,,,sleeper,half_ppr,52.6,,,2026-08-30T00:01:23.586636+00:00,treveyon henderson
53,Terry McLaurin,WR,WAS,,,,sleeper,half_ppr,53.0,,,2026-08-30T00:01:23.586636+00:00,terry mclaurin
54,Joe Burrow,QB,CIN,,,,sleeper,half_ppr,54.7,,,2026-08-30T00:01:23.586636+00:00,joseph burrow
55,DJ Moore,WR,BUF,,,,sleeper,half_ppr,55.4,,,2026-08-30T00:01:23.586636+00:00,dj moore
56,Davante Adams,WR,LAR,,,,sleeper,half_ppr,55.8,,,2026-08-30T00:01:23.586636+00:00,davante adams
57,Jameson Williams,WR,DET,,,,sleeper,half_ppr,57.2,,,2026-08-30T00:01:23.586636+00:00,jameson williams
58,Jadarian Price,RB,SEA,,,,sleeper,half_ppr,58.6,,,2026-08-30T00:01:23.586636+00:00,jadarian price
59,Luther Burden,WR,CHI,,,,sleeper,half_ppr,59.4,,,2026-08-30T00:01:23.586636+00:00,luther burden
60,Bhayshul Tuten,RB,JAX,,,,sleeper,half_ppr,60.2,,,2026-08-30T00:01:23.586636+00:00,bhayshul tuten
61,Mike Evans,WR,SF,,,,sleeper,half_ppr,61.3,,,2026-08-30T00:01:23.586636+00:00,michael evans
62,Jalen Hurts,QB,PHI,,,,sleeper,half_ppr,62.1,,,2026-08-30T00:01:23.586636+00:00,jalen hurts
63,Rome Odunze,WR,CHI,,,,sleeper,half_ppr,62.1,,,2026-08-30T00:01:23.586636+00:00,rome odunze
64,Sam LaPorta,TE,DET,,,,sleeper,half_ppr,64.6,,,2026-08-30T00:01:23.586636+00:00,samuel laporta
65,Tucker Kraft,TE,GB,,,,sleeper,half_ppr,65.5,,,2026-08-30T00:01:23.586636+00:00,tucker kraft
66,Jayden Daniels,QB,WAS,,,,sleeper,half_ppr,66.2,,,2026-08-30T00:01:23.586636+00:00,jayden daniels
67,Carnell Tate,WR,TEN,,,,sleeper,half_ppr,67.9,,,2026-08-30T00:01:23.586636+00:00,carnell tate
68,Christian Watson,WR,GB,,,,sleeper,half_ppr,68.9,,,2026-08-30T00:01:23.586636+00:00,christian watson
69,Jaylen Warren,RB,PIT,,,,sleeper,half_ppr,69.1,,,2026-08-30T00:01:23.586636+00:00,jaylen warren
70,Kyle Pitts,TE,ATL,,,,sleeper,half_ppr,69.7,,,2026-08-30T00:01:23.586636+00:00,kyle pitts
71,Brian Thomas,WR,JAX,,,,sleeper,half_ppr,71.2,,,2026-08-30T00:01:23.586636+00:00,brian thomas
72,Parker Washington,WR,JAX,,,,sleeper,half_ppr,72.4,,,2026-08-30T00:01:23.586636+00:00,parker washington
73,Marvin Harrison,WR,ARI,,,,sleeper,half_ppr,73.3,,,2026-08-30T00:01:23.586636+00:00,marvin harrison
74,Caleb Williams,QB,CHI,,,,sleeper,half_ppr,74.7,,,2026-08-30T00:01:23.586636+00:00,caleb williams
75,Harold Fannin,TE,CLE,,,,sleeper,half_ppr,75.5,,,2026-08-30T00:01:23.586636+00:00,harold fannin
76,Rhamondre Stevenson,RB,NE,,,,sleeper,half_ppr,76.0,,,2026-08-30T00:01:23.586636+00:00,rhamondre stevenson
77,DK Metcalf,WR,PIT,,,,sleeper,half_ppr,76.4,,,2026-08-30T00:01:23.586636+00:00,dk metcalf
78,Chuba Hubbard,RB,CAR,,,,sleeper,half_ppr,78.8,,,2026-08-30T00:01:23.586636+00:00,chuba hubbard
79,Tony Pollard,RB,TEN,,,,sleeper,half_ppr,79.4,,,2026-08-30T00:01:23.586636+00:00,anthony pollard
80,Justin Herbert,QB,LAC,,,,sleeper,half_ppr,80.0,,,2026-08-30T00:01:23.586636+00:00,justin herbert
81,RJ Harvey,RB,DEN,,,,sleeper,half_ppr,81.3,,,2026-08-30T00:01:23.586636+00:00,rj harvey
82,Courtland Sutton,WR,DEN,,,,sleeper,half_ppr,82.2,,,2026-08-30T00:01:23.586636+00:00,courtland sutton
83,Rico Dowdle,RB,PIT,,,,sleeper,half_ppr,83.2,,,2026-08-30T00:01:23.586636+00:00,rico dowdle
84,Dak Prescott,QB,DAL,,,,sleeper,half_ppr,83.7,,,2026-08-30T00:01:23.586636+00:00,dak prescott
85,J.K. Dobbins,RB,DEN,,,,sleeper,half_ppr,85.9,,,2026-08-30T00:01:23.586636+00:00,jk dobbins
86,George Kittle,TE,SF,,,,sleeper,half_ppr,86.5,,,2026-08-30T00:01:23.586636+00:00,george kittle
87,Makai Lemon,WR,PHI,,,,sleeper,half_ppr,87.2,,,2026-08-30T00:01:23.586636+00:00,makai lemon
88,Jonathon Brooks,RB,CAR,,,,sleeper,half_ppr,88.3,,,2026-08-30T00:01:23.586636+00:00,jonathon brooks
89,Michael Wilson,WR,ARI,,,,sleeper,half_ppr,89.3,,,2026-08-30T00:01:23.586636+00:00,michael wilson
90,Dalton Kincaid,TE,BUF,,,,sleeper,half_ppr,90.3,,,2026-08-30T00:01:23.586636+00:00,dalton kincaid
91,Kyle Monangai,RB,CHI,,,,sleeper,half_ppr,90.9,,,2026-08-30T00:01:23.586636+00:00,kyle monangai
92,Chris Godwin,WR,TB,,,,sleeper,half_ppr,92.4,,,2026-08-30T00:01:23.586636+00:00,christopher godwin
93,Blake Corum,RB,LAR,,,,sleeper,half_ppr,93.5,,,2026-08-30T00:01:23.586636+00:00,blake corum
94,Travis Kelce,TE,KC,,,,sleeper,half_ppr,94.2,,,2026-08-30T00:01:23.586636+00:00,travis kelce
95,Jordyn Tyson,WR,NO,,,,sleeper,half_ppr,95.2,,,2026-08-30T00:01:23.586636+00:00,jordyn tyson
96,Alec Pierce,WR,IND,,,,sleeper,half_ppr,96.2,,,2026-08-30T00:01:23.586636+00:00,alec pierce
97,Jacory Croskey-Merritt,RB,WAS,,,,sleeper,half_ppr,97.2,,,2026-08-30T00:01:23.586636+00:00,jacory croskeymerritt
98,Trevor Lawrence,QB,JAX,,,,sleeper,half_ppr,97.9,,,2026-08-30T00:01:23.586636+00:00,trevor lawrence
99,Jordan Mason,RB,MIN,,,,sleeper,half_ppr,99.0,,,2026-08-30T00:01:23.586636+00:00,jordan mason
100,Jordan Addison,WR,MIN,,,,sleeper,half_ppr,100.0,,,2026-08-30T00:01:23.586636+00:00,jordan addison
101,Los Angeles Rams,DST,LAR,,,,sleeper,half_ppr,101.4,,,2026-08-30T00:01:23.586636+00:00,los angeles rams
102,Jayden Reed,WR,GB,,,,sleeper,half_ppr,102.2,,,2026-08-30T00:01:23.586636+00:00,jayden reed
103,Jaxson Dart,QB,NYG,,,,sleeper,half_ppr,103.6,,,2026-08-30T00:01:23.586636+00:00,jaxson dart
104,Quentin Johnston,WR,LAC,,,,sleeper,half_ppr,104.5,,,2026-08-30T00:01:23.586636+00:00,quentin johnston
105,Michael Pittman,WR,PIT,,,,sleeper,half_ppr,104.8,,,2026-08-30T00:01:23.586636+00:00,michael pittman
106,Matthew Stafford,QB,LAR,,,,sleeper,half_ppr,106.7,,,2026-08-30T00:01:23.586636+00:00,matthew stafford
107,Kenny Gainwell,RB,TB,,,,sleeper,half_ppr,107.7,,,2026-08-30T00:01:23.586636+00:00,kenneth gainwell
108,Houston Texans,DST,HOU,,,,sleeper,half_ppr,108.3,,,2026-08-30T00:01:23.586636+00:00,houston texans
109,Jake Ferguson,TE,DAL,,,,sleeper,half_ppr,109.0,,,2026-08-30T00:01:23.586636+00:00,jacob ferguson
110,Josh Downs,WR,IND,,,,sleeper,half_ppr,110.7,,,2026-08-30T00:01:23.586636+00:00,joshua downs
111,Isaiah Likely,TE,NYG,,,,sleeper,half_ppr,111.9,,,2026-08-30T00:01:23.586636+00:00,isaiah likely
112,Patrick Mahomes,QB,KC,,,,sleeper,half_ppr,111.9,,,2026-08-30T00:01:23.586636+00:00,patrick mahomes
113,KC Concepcion,WR,CLE,,,,sleeper,half_ppr,113.8,,,2026-08-30T00:01:23.586636+00:00,kc concepcion
114,Aaron Jones,RB,MIN,,,,sleeper,half_ppr,114.0,,,2026-08-30T00:01:23.586636+00:00,aaron jones
115,Stefon Diggs,WR,WAS,,,,sleeper,half_ppr,115.3,,,2026-08-30T00:01:23.586636+00:00,stefon diggs
116,Seattle Seahawks,DST,SEA,,,,sleeper,half_ppr,116.2,,,2026-08-30T00:01:23.586636+00:00,seattle seahawks
117,Wan'Dale Robinson,WR,TEN,,,,sleeper,half_ppr,117.3,,,2026-08-30T00:01:23.586636+00:00,wandale robinson
118,Bo Nix,QB,DEN,,,,sleeper,half_ppr,118.0,,,2026-08-30T00:01:23.586636+00:00,bo nix
119,Rachaad White,RB,WAS,,,,sleeper,half_ppr,118.8,,,2026-08-30T00:01:23.586636+00:00,rachaad white
120,Matthew Golden,WR,GB,,,,sleeper,half_ppr,120.9,,,2026-08-30T00:01:23.586636+00:00,matthew golden
121,De'Zhaun Stribling,WR,SF,,,,sleeper,half_ppr,121.9,,,2026-08-30T00:01:23.586636+00:00,dezhaun stribling
122,Mark Andrews,TE,BAL,,,,sleeper,half_ppr,122.3,,,2026-08-30T00:01:23.586636+00:00,mark andrews
123,Brock Purdy,QB,SF,,,,sleeper,half_ppr,123.1,,,2026-08-30T00:01:23.586636+00:00,brock purdy
124,Denver Broncos,DST,DEN,,,,sleeper,half_ppr,124.1,,,2026-08-30T00:01:23.586636+00:00,denver broncos
125,Jakobi Meyers,WR,JAX,,,,sleeper,half_ppr,125.0,,,2026-08-30T00:01:23.586636+00:00,jakobi meyers
126,Dallas Goedert,TE,PHI,,,,sleeper,half_ppr,125.9,,,2026-08-30T00:01:23.586636+00:00,dallas goedert
127,Chris Rodriguez,RB,JAX,,,,sleeper,half_ppr,127.2,,,2026-08-30T00:01:23.586636+00:00,christopher rodriguez
128,Xavier Worthy,WR,KC,,,,sleeper,half_ppr,128.4,,,2026-08-30T00:01:23.586636+00:00,xavier worthy
129,Romeo Doubs,WR,NE,,,,sleeper,half_ppr,129.8,,,2026-08-30T00:01:23.586636+00:00,romeo doubs
130,Philadelphia Eagles,DST,PHI,,,,sleeper,half_ppr,130.0,,,2026-08-30T00:01:23.586636+00:00,philadelphia eagles
131,Deebo Samuel,WR,SF,,,,sleeper,half_ppr,131.2,,,2026-08-30T00:01:23.586636+00:00,deebo samuel
132,Tyler Allgeier,RB,ARI,,,,sleeper,half_ppr,132.3,,,2026-08-30T00:01:23.586636+00:00,tyler allgeier
133,Tyrone Tracy,RB,NYG,,,,sleeper,half_ppr,132.5,,,2026-08-30T00:01:23.586636+00:00,tyrone tracy
134,Baltimore Ravens,DST,BAL,,,,sleeper,half_ppr,134.5,,,2026-08-30T00:01:23.586636+00:00,baltimore ravens
135,Brandon Aubrey,K,DAL,,,,sleeper,half_ppr,135.5,,,2026-08-30T00:01:23.586636+00:00,brandon aubrey
136,Cameron Dicker,K,LAC,,,,sleeper,half_ppr,136.6,,,2026-08-30T00:01:23.586636+00:00,cameron dicker
137,Jason Myers,K,SEA,,,,sleeper,half_ppr,137.7,,,2026-08-30T00:01:23.586636+00:00,jason myers
138,Ka'imi Fairbairn,K,HOU,,,,sleeper,half_ppr,138.4,,,2026-08-30T00:01:23.586636+00:00,kaimi fairbairn
139,Jared Goff,QB,DET,,,,sleeper,half_ppr,139.2,,,2026-08-30T00:01:23.586636+00:00,jared goff
140,Zach Charbonnet,RB,SEA,,,,sleeper,half_ppr,139.9,,,2026-08-30T00:01:23.586636+00:00,zachary charbonnet
141,Woody Marks,RB,HOU,,,,sleeper,half_ppr,141.3,,,2026-08-30T00:01:23.586636+00:00,woody marks
142,Cam Little,K,JAX,,,,sleeper,half_ppr,142.5,,,2026-08-30T00:01:23.586636+00:00,cameron little
143,Jonah Coleman,RB,DEN,,,,sleeper,half_ppr,143.0,,,2026-08-30T00:01:23.586636+00:00,jonah coleman
144,Jalen Coker,WR,CAR,,,,sleeper,half_ppr,144.3,,,2026-08-30T00:01:23.586636+00:00,jalen coker
145,Kyler Murray,QB,MIN,,,,sleeper,half_ppr,145.5,,,2026-08-30T00:01:23.586636+00:00,kyler murray
146,Khalil Shakir,WR,BUF,,,,sleeper,half_ppr,146.3,,,2026-08-30T00:01:23.586636+00:00,khalil shakir
147,Rashid Shaheed,WR,SEA,,,,sleeper,half_ppr,146.9,,,2026-08-30T00:01:23.586636+00:00,rashid shaheed
148,New England Patriots,DST,NE,,,,sleeper,half_ppr,148.2,,,2026-08-30T00:01:23.586636+00:00,new england patriots
149,Hunter Henry,TE,NE,,,,sleeper,half_ppr,149.1,,,2026-08-30T00:01:23.586636+00:00,hunter henry
150,Jake Bates,K,DET,,,,sleeper,half_ppr,150.8,,,2026-08-30T00:01:23.586636+00:00,jacob bates
151,Oronde Gadsden,TE,LAC,,,,sleeper,half_ppr,151.4,,,2026-08-30T00:01:23.586636+00:00,oronde gadsden
152,Baker Mayfield,QB,TB,,,,sleeper,half_ppr,152.6,,,2026-08-30T00:01:23.586636+00:00,baker mayfield
153,Alvin Kamara,RB,NO,,,,sleeper,half_ppr,153.1,,,2026-08-30T00:01:23.586636+00:00,alvin kamara
154,Minnesota Vikings,DST,MIN,,,,sleeper,half_ppr,153.2,,,2026-08-30T00:01:23.586636+00:00,minnesota vikings
155,Jacksonville Jaguars,DST,JAX,,,,sleeper,half_ppr,155.5,,,2026-08-30T00:01:23.586636+00:00,jacksonville jaguars
156,Harrison Mevis,K,LAR,,,,sleeper,half_ppr,156.4,,,2026-08-30T00:01:23.586636+00:00,harrison mevis
157,Denzel Boston,WR,CLE,,,,sleeper,half_ppr,157.4,,,2026-08-30T00:01:23.586636+00:00,denzel boston
158,Mike Washington,RB,LV,,,,sleeper,half_ppr,158.7,,,2026-08-30T00:01:23.586636+00:00,michael washington
159,MarShawn Lloyd,RB,GB,,,,sleeper,half_ppr,159.8,,,2026-08-30T00:01:23.586636+00:00,marshawn lloyd
160,Evan McPherson,K,CIN,,,,sleeper,half_ppr,160.1,,,2026-08-30T00:01:23.586636+00:00,evan mcpherson
161,Ja'Kobi Lane,WR,BAL,,,,sleeper,half_ppr,161.0,,,2026-08-30T00:01:23.586636+00:00,jakobi lane
162,Los Angeles Chargers,DST,LAC,,,,sleeper,half_ppr,162.8,,,2026-08-30T00:01:23.586636+00:00,los angeles chargers
163,Will Reichard,K,MIN,,,,sleeper,half_ppr,163.6,,,2026-08-30T00:01:23.586636+00:00,william reichard
164,Keaton Mitchell,RB,LAC,,,,sleeper,half_ppr,164.4,,,2026-08-30T00:01:23.586636+00:00,keaton mitchell
165,Tank Bigsby,RB,PHI,,,,sleeper,half_ppr,165.2,,,2026-08-30T00:01:23.586636+00:00,tank bigsby
166,Jalen Nailor,WR,LV,,,,sleeper,half_ppr,166.2,,,2026-08-30T00:01:23.586636+00:00,jalen nailor
167,Brenton Strange,TE,JAX,,,,sleeper,half_ppr,167.4,,,2026-08-30T00:01:23.586636+00:00,brenton strange
168,Jordan Love,QB,GB,,,,sleeper,half_ppr,167.4,,,2026-08-30T00:01:23.586636+00:00,jordan love
169,Pittsburgh Steelers,DST,PIT,,,,sleeper,half_ppr,169.1,,,2026-08-30T00:01:23.586636+00:00,pittsburgh steelers
170,Tyjae Spears,RB,TEN,,,,sleeper,half_ppr,170.8,,,2026-08-30T00:01:23.586636+00:00,tyjae spears
171,Isiah Pacheco,RB,DET,,,,sleeper,half_ppr,171.0,,,2026-08-30T00:01:23.586636+00:00,isiah pacheco
172,Brian Robinson,RB,ATL,,,,sleeper,half_ppr,172.2,,,2026-08-30T00:01:23.586636+00:00,brian robinson
173,Eddy Pineiro,K,SF,,,,sleeper,half_ppr,173.9,,,2026-08-30T00:01:23.586636+00:00,eddy pineiro
174,Detroit Lions,DST,DET,,,,sleeper,half_ppr,174.5,,,2026-08-30T00:01:23.586636+00:00,detroit lions
175,Kenyon Sadiq,TE,NYJ,,,,sleeper,half_ppr,174.9,,,2026-08-30T00:01:23.586636+00:00,kenyon sadiq
176,Travis Hunter,WR,JAX,,,,sleeper,half_ppr,176.6,,,2026-08-30T00:01:23.586636+00:00,travis hunter
177,Kaelon Black,RB,SF,,,,sleeper,half_ppr,177.5,,,2026-08-30T00:01:23.586636+00:00,kaelon black
178,Keenan Allen,WR,IND,,,,sleeper,half_ppr,178.1,,,2026-08-30T00:01:23.586636+00:00,keenan allen
179,Cyrus Allen,WR,KC,,,,sleeper,half_ppr,179.2,,,2026-08-30T00:01:23.586636+00:00,cyrus allen
180,Harrison Butker,K,KC,,,,sleeper,half_ppr,180.8,,,2026-08-30T00:01:23.586636+00:00,harrison butker
181,T.J. Hockenson,TE,MIN,,,,sleeper,half_ppr,181.3,,,2026-08-30T00:01:23.586636+00:00,tj hockenson
182,Malik Washington,WR,MIA,,,,sleeper,half_ppr,181.3,,,2026-08-30T00:01:23.586636+00:00,malik washington
183,Juwan Johnson,TE,NO,,,,sleeper,half_ppr,183.4,,,2026-08-30T00:01:23.586636+00:00,juwan johnson
184,Sam Darnold,QB,SEA,,,,sleeper,half_ppr,184.2,,,2026-08-30T00:01:23.586636+00:00,samuel darnold
185,Tre Tucker,WR,LV,,,,sleeper,half_ppr,185.7,,,2026-08-30T00:01:23.586636+00:00,tre tucker
186,Chris Boswell,K,PIT,,,,sleeper,half_ppr,186.4,,,2026-08-30T00:01:23.586636+00:00,christopher boswell
187,Tank Dell,WR,HOU,,,,sleeper,half_ppr,187.2,,,2026-08-30T00:01:23.586636+00:00,tank dell
188,Braelon Allen,RB,NYJ,,,,sleeper,half_ppr,188.6,,,2026-08-30T00:01:23.586636+00:00,braelon allen
189,Fernando Mendoza,QB,LV,,,,sleeper,half_ppr,188.8,,,2026-08-30T00:01:23.586636+00:00,fernando mendoza
190,Tyler Loop,K,BAL,,,,sleeper,half_ppr,190.5,,,2026-08-30T00:01:23.586636+00:00,tyler loop
191,Tyler Shough,QB,NO,,,,sleeper,half_ppr,191.2,,,2026-08-30T00:01:23.586636+00:00,tyler shough
192,Dylan Sampson,RB,CLE,,,,sleeper,half_ppr,192.3,,,2026-08-30T00:01:23.586636+00:00,dylan sampson
193,Omar Cooper,WR,NYJ,,,,sleeper,half_ppr,193.0,,,2026-08-30T00:01:23.586636+00:00,omar cooper
194,Malik Willis,QB,MIA,,,,sleeper,half_ppr,194.8,,,2026-08-30T00:01:23.586636+00:00,malik willis
195,Chig Okonkwo,TE,WAS,,,,sleeper,half_ppr,195.7,,,2026-08-30T00:01:23.586636+00:00,chig okonkwo
196,Emmett Johnson,RB,KC,,,,sleeper,half_ppr,196.0,,,2026-08-30T00:01:23.586636+00:00,emmett johnson
197,AJ Barner,TE,SEA,,,,sleeper,half_ppr,197.6,,,2026-08-30T00:01:23.586636+00:00,aj barner
198,Jalen McMillan,WR,TB,,,,sleeper,half_ppr,198.4,,,2026-08-30T00:01:23.586636+00:00,jalen mcmillan
199,Nicholas Singleton,RB,TEN,,,,sleeper,half_ppr,199.4,,,2026-08-30T00:01:23.586636+00:00,nicholas singleton
200,Jayden Higgins,WR,HOU,,,,sleeper,half_ppr,200.1,,,2026-08-30T00:01:23.586636+00:00,jayden higgins
201,Caleb Douglas,WR,MIA,,,,sleeper,half_ppr,201.0,,,2026-08-30T00:01:23.586636+00:00,caleb douglas
202,Kayshon Boutte,WR,HOU,,,,sleeper,half_ppr,202.5,,,2026-08-30T00:01:23.586636+00:00,kayshon boutte
203,Green Bay Packers,DST,GB,,,,sleeper,half_ppr,202.8,,,2026-08-30T00:01:23.586636+00:00,green bay packers
204,Cooper Kupp,WR,SEA,,,,sleeper,half_ppr,204.3,,,2026-08-30T00:01:23.586636+00:00,cooper kupp
205,Dontayvion Wicks,WR,PHI,,,,sleeper,half_ppr,205.1,,,2026-08-30T00:01:23.586636+00:00,dontayvion wicks
206,Terrance Ferguson,TE,LAR,,,,sleeper,half_ppr,206.7,,,2026-08-30T00:01:23.586636+00:00,terrance ferguson
207,C.J. Stroud,QB,HOU,,,,sleeper,half_ppr,207.0,,,2026-08-30T00:01:23.586636+00:00,cj stroud
208,Ray Davis,RB,BUF,,,,sleeper,half_ppr,208.7,,,2026-08-30T00:01:23.586636+00:00,ray davis
209,Pat Bryant,WR,DEN,,,,sleeper,half_ppr,209.8,,,2026-08-30T00:01:23.586636+00:00,pat bryant
210,Dalton Schultz,TE,HOU,,,,sleeper,half_ppr,210.0,,,2026-08-30T00:01:23.586636+00:00,dalton schultz
211,Jaydon Blue,RB,DAL,,,,sleeper,half_ppr,211.0,,,2026-08-30T00:01:23.586636+00:00,jaydon blue
212,Daniel Jones,QB,IND,,,,sleeper,half_ppr,212.4,,,2026-08-30T00:01:23.586636+00:00,daniel jones
213,Jerry Jeudy,WR,CLE,,,,sleeper,half_ppr,213.5,,,2026-08-30T00:01:23.586636+00:00,jerry jeudy
214,Zachariah Branch,WR,ATL,,,,sleeper,half_ppr,214.7,,,2026-08-30T00:01:23.586636+00:00,zachariah branch
215,Jauan Jennings,WR,MIN,,,,sleeper,half_ppr,215.1,,,2026-08-30T00:01:23.586636+00:00,jauan jennings
216,James Conner,RB,ARI,,,,sleeper,half_ppr,216.7,,,2026-08-30T00:01:23.586636+00:00,james conner
