adp_rank,player_name,position,team,sleeper_id,age,years_exp,source,scoring_format,adp,stdev,times_drafted,fetched_at,name_key
93,Brian Thomas Jr.,WR,,,,,espn,standard,104.42,,,2026-08-24T00:32:35.608012+00:00,brian thomas
94,Matthew Golden,WR,,,,,espn,standard,104.5,,,2026-08-24T00:32:35.608012+00:00,matthew golden
95,Michael Wilson,WR,,,,,espn,standard,105.12,,,2026-08-24T00:32:35.608012+00:00,michael wilson
96,Rico Dowdle,RB,,,,,espn,standard,105.61,,,2026-08-24T00:32:35.608012+00:00,rico dowdle
97,Cameron Dicker,K,,,,,espn,standard,105.87,,,2026-08-24T00:32:35.608012+00:00,cameron dicker
98,Patrick Mahomes,QB,,,,,espn,standard,107.47,,,2026-08-24T00:32:35.608012+00:00,patrick mahomes
99,Justin Herbert,QB,,,,,espn,standard,107.54,,,2026-08-24T00:32:35.608012+00:00,justin herbert
100,Tony Pollard,RB,,,,,espn,standard,108.03,,,2026-08-24T00:32:35.608012+00:00,anthony pollard
101,Seahawks D/ST,DST,,,,,espn,standard,108.35,,,2026-08-24T00:32:35.608012+00:00,seahawks dst
102,Jake Ferguson,TE,,,,,espn,standard,111.65,,,2026-08-24T00:32:35.608012+00:00,jacob ferguson
103,Jakobi Meyers,WR,,,,,espn,standard,114.05,,,2026-08-24T00:32:35.608012+00:00,jakobi meyers
104,Wan'Dale Robinson,WR,,,,,espn,standard,115.81,,,2026-08-24T00:32:35.608012+00:00,wandale robinson
105,Steelers D/ST,DST,,,,,espn,standard,116.07,,,2026-08-24T00:32:35.608012+00:00,steelers dst
106,Jason Myers,K,,,,,espn,standard,117.34,,,2026-08-24T00:32:35.608012+00:00,jason myers
107,Jordan Addison,WR,,,,,espn,standard,117.5,,,2026-08-24T00:32:35.608012+00:00,jordan addison
108,J.K. Dobbins,RB,,,,,espn,standard,118.36,,,2026-08-24T00:32:35.608012+00:00,jk dobbins
109,Jonathon Brooks,RB,,,,,espn,standard,119.03,,,2026-08-24T00:32:35.608012+00:00,jonathon brooks
110,Kenny Gainwell,RB,,,,,espn,standard,119.35,,,2026-08-24T00:32:35.608012+00:00,kenneth gainwell
111,Travis Hunter,WR,,,,,espn,standard,120.57,,,2026-08-24T00:32:35.608012+00:00,travis hunter
112,Mark Andrews,TE,,,,,espn,standard,121.6,,,2026-08-24T00:32:35.608012+00:00,mark andrews
113,Chuba Hubbard,RB,,,,,espn,standard,122.11,,,2026-08-24T00:32:35.608012+00:00,chuba hubbard
114,Khalil Shakir,WR,,,,,espn,standard,125.16,,,2026-08-24T00:32:35.608012+00:00,khalil shakir
115,Xavier Worthy,WR,,,,,espn,standard,127.24,,,2026-08-24T00:32:35.608012+00:00,xavier worthy
116,Stefon Diggs,WR,,,,,espn,standard,128.39,,,2026-08-24T00:32:35.608012+00:00,stefon diggs
117,Isaiah Likely,TE,,,,,espn,standard,128.43,,,2026-08-24T00:32:35.608012+00:00,isaiah likely
118,Kyle Monangai,RB,,,,,espn,standard,128.91,,,2026-08-24T00:32:35.608012+00:00,kyle monangai
119,Jayden Reed,WR,,,,,espn,standard,129.04,,,2026-08-24T00:32:35.608012+00:00,jayden reed
120,Harrison Mevis,K,,,,,espn,standard,131.11,,,2026-08-24T00:32:35.608012+00:00,harrison mevis
121,Josh Downs,WR,,,,,espn,standard,131.57,,,2026-08-24T00:32:35.608012+00:00,joshua downs
122,Ravens D/ST,DST,,,,,espn,standard,132.3,,,2026-08-24T00:32:35.608012+00:00,ravens dst
123,Jacory Croskey-Merritt,RB,,,,,espn,standard,132.57,,,2026-08-24T00:32:35.608012+00:00,jacory croskeymerritt
124,Dalton Kincaid,TE,,,,,espn,standard,132.61,,,2026-08-24T00:32:35.608012+00:00,dalton kincaid
125,Ka'imi Fairbairn,K,,,,,espn,standard,132.83,,,2026-08-24T00:32:35.608012+00:00,kaimi fairbairn
126,Deebo Samuel Sr.,WR,,,,,espn,standard,132.9,,,2026-08-24T00:32:35.608012+00:00,deebo samuel
127,T.J. Hockenson,TE,,,,,espn,standard,133.09,,,2026-08-24T00:32:35.608012+00:00,tj hockenson
128,Aaron Jones Sr.,RB,,,,,espn,standard,133.94,,,2026-08-24T00:32:35.608012+00:00,aaron jones
129,Eagles D/ST,DST,,,,,espn,standard,135.19,,,2026-08-24T00:32:35.608012+00:00,eagles dst
130,Rachaad White,RB,,,,,espn,standard,136.53,,,2026-08-24T00:32:35.608012+00:00,rachaad white
131,Jared Goff,QB,,,,,espn,standard,137.36,,,2026-08-24T00:32:35.608012+00:00,jared goff
132,Blake Corum,RB,,,,,espn,standard,138.08,,,2026-08-24T00:32:35.608012+00:00,blake corum
133,Quentin Johnston,WR,,,,,espn,standard,138.86,,,2026-08-24T00:32:35.608012+00:00,quentin johnston
134,Cam Little,K,,,,,espn,standard,139.02,,,2026-08-24T00:32:35.608012+00:00,cameron little
135,RJ Harvey,RB,,,,,espn,standard,139.58,,,2026-08-24T00:32:35.608012+00:00,rj harvey
136,Jordan Mason,RB,,,,,espn,standard,142.0,,,2026-08-24T00:32:35.608012+00:00,jordan mason
137,Hunter Henry,TE,,,,,espn,standard,143.01,,,2026-08-24T00:32:35.608012+00:00,hunter henry
138,Makai Lemon,WR,,,,,espn,standard,143.77,,,2026-08-24T00:32:35.608012+00:00,makai lemon
139,Chris Godwin Jr.,WR,,,,,espn,standard,144.95,,,2026-08-24T00:32:35.608012+00:00,christopher godwin
140,Harrison Butker,K,,,,,espn,standard,145.91,,,2026-08-24T00:32:35.608012+00:00,harrison butker
141,Kenyon Sadiq,TE,,,,,espn,standard,146.09,,,2026-08-24T00:32:35.608012+00:00,kenyon sadiq
142,Kyler Murray,QB,,,,,espn,standard,146.81,,,2026-08-24T00:32:35.608012+00:00,kyler murray
143,KC Concepcion,WR,,,,,espn,standard,146.82,,,2026-08-24T00:32:35.608012+00:00,kc concepcion
144,Baker Mayfield,QB,,,,,espn,standard,148.05,,,2026-08-24T00:32:35.608012+00:00,baker mayfield
145,Eddy Pineiro,K,,,,,espn,standard,148.62,,,2026-08-24T00:32:35.608012+00:00,eddy pineiro
146,Patriots D/ST,DST,,,,,espn,standard,149.95,,,2026-08-24T00:32:35.608012+00:00,patriots dst
147,Woody Marks,RB,,,,,espn,standard,150.6,,,2026-08-24T00:32:35.608012+00:00,woody marks
148,Lions D/ST,DST,,,,,espn,standard,151.94,,,2026-08-24T00:32:35.608012+00:00,lions dst
149,Romeo Doubs,WR,,,,,espn,standard,152.26,,,2026-08-24T00:32:35.608012+00:00,romeo doubs
150,De'Zhaun Stribling,WR,,,,,espn,standard,153.12,,,2026-08-24T00:32:35.608012+00:00,dezhaun stribling
