adp_rank,player_name,position,team,sleeper_id,age,years_exp,source,scoring_format,adp,stdev,times_drafted,fetched_at,name_key
71,Rhamondre Stevenson,RB,,,,,espn,standard,82.34,,,2026-08-30T00:00:44.506126+00:00,rhamondre stevenson
72,Marvin Harrison Jr.,WR,,,,,espn,standard,82.8,,,2026-08-30T00:00:44.506126+00:00,marvin harrison
73,Matthew Stafford,QB,,,,,espn,standard,85.14,,,2026-08-30T00:00:44.506126+00:00,matthew stafford
74,DK Metcalf,WR,,,,,espn,standard,86.01,,,2026-08-30T00:00:44.506126+00:00,dk metcalf
75,George Kittle,TE,,,,,espn,standard,86.17,,,2026-08-30T00:00:44.506126+00:00,george kittle
76,Brandon Aubrey,K,,,,,espn,standard,87.02,,,2026-08-30T00:00:44.506126+00:00,brandon aubrey
77,Texans D/ST,DST,,,,,espn,standard,89.83,,,2026-08-30T00:00:44.506126+00:00,texans dst
78,Tucker Kraft,TE,,,,,espn,standard,89.84,,,2026-08-30T00:00:44.506126+00:00,tucker kraft
79,Michael Pittman Jr.,WR,,,,,espn,standard,90.46,,,2026-08-30T00:00:44.506126+00:00,michael pittman
80,Mike Evans,WR,,,,,espn,standard,90.62,,,2026-08-30T00:00:44.506126+00:00,michael evans
81,Bo Nix,QB,,,,,espn,standard,92.09,,,2026-08-30T00:00:44.506126+00:00,bo nix
82,Parker Washington,WR,,,,,espn,standard,92.49,,,2026-08-30T00:00:44.506126+00:00,parker washington
83,Caleb Williams,QB,,,,,espn,standard,92.65,,,2026-08-30T00:00:44.506126+00:00,caleb williams
84,Christian Watson,WR,,,,,espn,standard,93.2,,,2026-08-30T00:00:44.506126+00:00,christian watson
85,Jaylen Warren,RB,,,,,espn,standard,94.32,,,2026-08-30T00:00:44.506126+00:00,jaylen warren
86,Trevor Lawrence,QB,,,,,espn,standard,94.38,,,2026-08-30T00:00:44.506126+00:00,trevor lawrence
87,Travis Kelce,TE,,,,,espn,standard,96.22,,,2026-08-30T00:00:44.506126+00:00,travis kelce
88,Broncos D/ST,DST,,,,,espn,standard,98.92,,,2026-08-30T00:00:44.506126+00:00,broncos dst
89,Justin Herbert,QB,,,,,espn,standard,99.22,,,2026-08-30T00:00:44.506126+00:00,justin herbert
90,Tony Pollard,RB,,,,,espn,standard,100.03,,,2026-08-30T00:00:44.506126+00:00,anthony pollard
91,Rico Dowdle,RB,,,,,espn,standard,100.27,,,2026-08-30T00:00:44.506126+00:00,rico dowdle
92,Dallas Goedert,TE,,,,,espn,standard,100.96,,,2026-08-30T00:00:44.506126+00:00,dallas goedert
93,Michael Wilson,WR,,,,,espn,standard,102.49,,,2026-08-30T00:00:44.506126+00:00,michael wilson
94,Alec Pierce,WR,,,,,espn,standard,104.21,,,2026-08-30T00:00:44.506126+00:00,alec pierce
95,Brock Purdy,QB,,,,,espn,standard,105.15,,,2026-08-30T00:00:44.506126+00:00,brock purdy
96,Matthew Golden,WR,,,,,espn,standard,105.69,,,2026-08-30T00:00:44.506126+00:00,matthew golden
97,Brian Thomas Jr.,WR,,,,,espn,standard,106.94,,,2026-08-30T00:00:44.506126+00:00,brian thomas
98,Patrick Mahomes,QB,,,,,espn,standard,106.95,,,2026-08-30T00:00:44.506126+00:00,patrick mahomes
99,Cameron Dicker,K,,,,,espn,standard,108.93,,,2026-08-30T00:00:44.506126+00:00,cameron dicker
100,Rams D/ST,DST,,,,,espn,standard,109.0,,,2026-08-30T00:00:44.506126+00:00,rams dst
101,Jake Ferguson,TE,,,,,espn,standard,110.33,,,2026-08-30T00:00:44.506126+00:00,jacob ferguson
102,Seahawks D/ST,DST,,,,,espn,standard,110.95,,,2026-08-30T00:00:44.506126+00:00,seahawks dst
103,Kenny Gainwell,RB,,,,,espn,standard,111.33,,,2026-08-30T00:00:44.506126+00:00,kenneth gainwell
104,Jonathon Brooks,RB,,,,,espn,standard,111.38,,,2026-08-30T00:00:44.506126+00:00,jonathon brooks
105,Wan'Dale Robinson,WR,,,,,espn,standard,114.08,,,2026-08-30T00:00:44.506126+00:00,wandale robinson
106,J.K. Dobbins,RB,,,,,espn,standard,114.44,,,2026-08-30T00:00:44.506126+00:00,jk dobbins
107,Chuba Hubbard,RB,,,,,espn,standard,116.25,,,2026-08-30T00:00:44.506126+00:00,chuba hubbard
108,Jordan Addison,WR,,,,,espn,standard,116.56,,,2026-08-30T00:00:44.506126+00:00,jordan addison
109,Jakobi Meyers,WR,,,,,espn,standard,117.2,,,2026-08-30T00:00:44.506126+00:00,jakobi meyers
110,Stefon Diggs,WR,,,,,espn,standard,117.76,,,2026-08-30T00:00:44.506126+00:00,stefon diggs
111,Jason Myers,K,,,,,espn,standard,118.25,,,2026-08-30T00:00:44.506126+00:00,jason myers
112,Steelers D/ST,DST,,,,,espn,standard,119.6,,,2026-08-30T00:00:44.506126+00:00,steelers dst
113,Travis Hunter,WR,,,,,espn,standard,120.06,,,2026-08-30T00:00:44.506126+00:00,travis hunter
114,Mark Andrews,TE,,,,,espn,standard,123.0,,,2026-08-30T00:00:44.506126+00:00,mark andrews
115,Aaron Jones Sr.,RB,,,,,espn,standard,125.14,,,2026-08-30T00:00:44.506126+00:00,aaron jones
116,Kyle Monangai,RB,,,,,espn,standard,125.94,,,2026-08-30T00:00:44.506126+00:00,kyle monangai
117,Isaiah Likely,TE,,,,,espn,standard,125.96,,,2026-08-30T00:00:44.506126+00:00,isaiah likely
118,Xavier Worthy,WR,,,,,espn,standard,126.09,,,2026-08-30T00:00:44.506126+00:00,xavier worthy
119,Jayden Reed,WR,,,,,espn,standard,130.14,,,2026-08-30T00:00:44.506126+00:00,jayden reed
120,Ka'imi Fairbairn,K,,,,,espn,standard,130.43,,,2026-08-30T00:00:44.506126+00:00,kaimi fairbairn
121,Khalil Shakir,WR,,,,,espn,standard,130.83,,,2026-08-30T00:00:44.506126+00:00,khalil shakir
122,Rachaad White,RB,,,,,espn,standard,131.25,,,2026-08-30T00:00:44.506126+00:00,rachaad white
123,Dalton Kincaid,TE,,,,,espn,standard,131.31,,,2026-08-30T00:00:44.506126+00:00,dalton kincaid
124,Blake Corum,RB,,,,,espn,standard,131.79,,,2026-08-30T00:00:44.506126+00:00,blake corum
125,RJ Harvey,RB,,,,,espn,standard,132.98,,,2026-08-30T00:00:44.506126+00:00,rj harvey
126,Jacory Croskey-Merritt,RB,,,,,espn,standard,133.38,,,2026-08-30T00:00:44.506126+00:00,jacory croskeymerritt
127,Ravens D/ST,DST,,,,,espn,standard,134.05,,,2026-08-30T00:00:44.506126+00:00,ravens dst
128,Quentin Johnston,WR,,,,,espn,standard,134.59,,,2026-08-30T00:00:44.506126+00:00,quentin johnston
129,Deebo Samuel Sr.,WR,,,,,espn,standard,134.71,,,2026-08-30T00:00:44.506126+00:00,deebo samuel
130,Chris Godwin Jr.,WR,,,,,espn,standard,134.96,,,2026-08-30T00:00:44.506126+00:00,christopher godwin
131,Harrison Mevis,K,,,,,espn,standard,135.47,,,2026-08-30T00:00:44.506126+00:00,harrison mevis
132,Jared Goff,QB,,,,,espn,standard,136.4,,,2026-08-30T00:00:44.506126+00:00,jared goff
133,Josh Downs,WR,,,,,espn,standard,136.48,,,2026-08-30T00:00:44.506126+00:00,joshua downs
134,Eagles D/ST,DST,,,,,espn,standard,137.07,,,2026-08-30T00:00:44.506126+00:00,eagles dst
135,Makai Lemon,WR,,,,,espn,standard,137.56,,,2026-08-30T00:00:44.506126+00:00,makai lemon
136,Jordan Mason,RB,,,,,espn,standard,138.96,,,2026-08-30T00:00:44.506126+00:00,jordan mason
137,T.J. Hockenson,TE,,,,,espn,standard,139.52,,,2026-08-30T00:00:44.506126+00:00,tj hockenson
138,Cam Little,K,,,,,espn,standard,141.15,,,2026-08-30T00:00:44.506126+00:00,cameron little
139,Kyler Murray,QB,,,,,espn,standard,143.28,,,2026-08-30T00:00:44.506126+00:00,kyler murray
140,Harrison Butker,K,,,,,espn,standard,144.01,,,2026-08-30T00:00:44.506126+00:00,harrison butker
141,KC Concepcion,WR,,,,,espn,standard,145.18,,,2026-08-30T00:00:44.506126+00:00,kc concepcion
142,Eddy Pineiro,K,,,,,espn,standard,145.83,,,2026-08-30T00:00:44.506126+00:00,eddy pineiro
143,De'Zhaun Stribling,WR,,,,,espn,standard,146.1,,,2026-08-30T00:00:44.506126+00:00,dezhaun stribling
144,Hunter Henry,TE,,,,,espn,standard,146.78,,,2026-08-30T00:00:44.506126+00:00,hunter henry
145,Baker Mayfield,QB,,,,,espn,standard,147.08,,,2026-08-30T00:00:44.506126+00:00,baker mayfield
146,Woody Marks,RB,,,,,espn,standard,149.45,,,2026-08-30T00:00:44.506126+00:00,woody marks
147,Romeo Doubs,WR,,,,,espn,standard,149.51,,,2026-08-30T00:00:44.506126+00:00,romeo doubs
148,Patriots D/ST,DST,,,,,espn,standard,151.87,,,2026-08-30T00:00:44.506126+00:00,patriots dst
149,Kenyon Sadiq,TE,,,,,espn,standard,153.39,,,2026-08-30T00:00:44.506126+00:00,kenyon sadiq
150,Tyjae Spears,RB,,,,,espn,standard,153.67,,,2026-08-30T00:00:44.506126+00:00,tyjae spears
151,Lions D/ST,DST,,,,,espn,standard,153.75,,,2026-08-30T00:00:44.506126+00:00,lions dst
152,Tyler Shough,QB,,,,,espn,standard,154.22,,,2026-08-30T00:00:44.506126+00:00,tyler shough
153,Zach Charbonnet,RB,,,,,espn,standard,154.39,,,2026-08-30T00:00:44.506126+00:00,zachary charbonnet
154,Browns D/ST,DST,,,,,espn,standard,156.29,,,2026-08-30T00:00:44.506126+00:00,browns dst
155,Rashid Shaheed,WR,,,,,espn,standard,156.89,,,2026-08-30T00:00:44.506126+00:00,rashid shaheed
156,Jordan Love,QB,,,,,espn,standard,157.09,,,2026-08-30T00:00:44.506126+00:00,jordan love
157,Jake Bates,K,,,,,espn,standard,157.13,,,2026-08-30T00:00:44.506126+00:00,jacob bates
158,Jalen Coker,WR,,,,,espn,standard,157.71,,,2026-08-30T00:00:44.506126+00:00,jalen coker
159,Tank Dell,WR,,,,,espn,standard,157.74,,,2026-08-30T00:00:44.506126+00:00,tank dell
160,Daniel Jones,QB,,,,,espn,standard,158.59,,,2026-08-30T00:00:44.506126+00:00,daniel jones
161,Alvin Kamara,RB,,,,,espn,standard,160.12,,,2026-08-30T00:00:44.506126+00:00,alvin kamara
162,Isiah Pacheco,RB,,,,,espn,standard,161.16,,,2026-08-30T00:00:44.506126+00:00,isiah pacheco
163,Juwan Johnson,TE,,,,,espn,standard,161.47,,,2026-08-30T00:00:44.506126+00:00,juwan johnson
164,Sam Darnold,QB,,,,,espn,standard,162.26,,,2026-08-30T00:00:44.506126+00:00,samuel darnold
165,Tyler Allgeier,RB,,,,,espn,standard,163.18,,,2026-08-30T00:00:44.506126+00:00,tyler allgeier
166,Mike Washington Jr.,RB,,,,,espn,standard,163.5,,,2026-08-30T00:00:44.506126+00:00,michael washington
167,Chris Boswell,K,,,,,espn,standard,164.43,,,2026-08-30T00:00:44.506126+00:00,christopher boswell
168,Tyler Loop,K,,,,,espn,standard,164.9,,,2026-08-30T00:00:44.506126+00:00,tyler loop
169,Chiefs D/ST,DST,,,,,espn,standard,164.98,,,2026-08-30T00:00:44.506126+00:00,chiefs dst
170,Chargers D/ST,DST,,,,,espn,standard,165.05,,,2026-08-30T00:00:44.506126+00:00,chargers dst
171,Chris Rodriguez Jr.,RB,,,,,espn,standard,165.16,,,2026-08-30T00:00:44.506126+00:00,christopher rodriguez
172,C.J. Stroud,QB,,,,,espn,standard,165.28,,,2026-08-30T00:00:44.506126+00:00,cj stroud
173,Brian Robinson Jr.,RB,,,,,espn,standard,165.71,,,2026-08-30T00:00:44.506126+00:00,brian robinson
174,Keenan Allen,WR,,,,,espn,standard,166.09,,,2026-08-30T00:00:44.506126+00:00,keenan allen
175,Jerry Jeudy,WR,,,,,espn,standard,166.6,,,2026-08-30T00:00:44.506126+00:00,jerry jeudy
176,MarShawn Lloyd,RB,,,,,espn,standard,166.61,,,2026-08-30T00:00:44.506126+00:00,marshawn lloyd
177,Terrance Ferguson,TE,,,,,espn,standard,166.65,,,2026-08-30T00:00:44.506126+00:00,terrance ferguson
178,Cowboys D/ST,DST,,,,,espn,standard,166.72,,,2026-08-30T00:00:44.506126+00:00,cowboys dst
179,Denzel Boston,WR,,,,,espn,standard,167.01,,,2026-08-30T00:00:44.506126+00:00,denzel boston
180,Jalen McMillan,WR,,,,,espn,standard,167.02,,,2026-08-30T00:00:44.506126+00:00,jalen mcmillan
181,Malik Willis,QB,,,,,espn,standard,167.06,,,2026-08-30T00:00:44.506126+00:00,malik willis
182,Jordyn Tyson,WR,,,,,espn,standard,167.35,,,2026-08-30T00:00:44.506126+00:00,jordyn tyson
183,Will Reichard,K,,,,,espn,standard,167.48,,,2026-08-30T00:00:44.506126+00:00,william reichard
184,Brenton Strange,TE,,,,,espn,standard,167.7,,,2026-08-30T00:00:44.506126+00:00,brenton strange
185,Trey Smack,K,,,,,espn,standard,167.71,,,2026-08-30T00:00:44.506126+00:00,trey smack
186,Fernando Mendoza,QB,,,,,espn,standard,167.95,,,2026-08-30T00:00:44.506126+00:00,fernando mendoza
187,Jaguars D/ST,DST,,,,,espn,standard,167.97,,,2026-08-30T00:00:44.506126+00:00,jaguars dst
188,Ja'Kobi Lane,WR,,,,,espn,standard,168.11,,,2026-08-30T00:00:44.506126+00:00,jakobi lane
189,Calvin Ridley,WR,,,,,espn,standard,168.19,,,2026-08-30T00:00:44.506126+00:00,calvin ridley
190,Dalton Schultz,TE,,,,,espn,standard,168.31,,,2026-08-30T00:00:44.506126+00:00,dalton schultz
191,Tre Tucker,WR,,,,,espn,standard,168.47,,,2026-08-30T00:00:44.506126+00:00,tre tucker
192,Vikings D/ST,DST,,,,,espn,standard,168.82,,,2026-08-30T00:00:44.506126+00:00,vikings dst
193,Bryce Young,QB,,,,,espn,standard,168.83,,,2026-08-30T00:00:44.506126+00:00,bryce young
194,49ers D/ST,DST,,,,,espn,standard,168.88,,,2026-08-30T00:00:44.506126+00:00,49ers dst
195,Cairo Santos,K,,,,,espn,standard,168.88,,,2026-08-30T00:00:44.506126+00:00,cairo santos
196,Packers D/ST,DST,,,,,espn,standard,168.88,,,2026-08-30T00:00:44.506126+00:00,packers dst
197,Bills D/ST,DST,,,,,espn,standard,168.92,,,2026-08-30T00:00:44.506126+00:00,bills dst
198,Jake Elliott,K,,,,,espn,standard,168.97,,,2026-08-30T00:00:44.506126+00:00,jacob elliott
199,Keaton Mitchell,RB,,,,,espn,standard,169.03,,,2026-08-30T00:00:44.506126+00:00,keaton mitchell
200,Cooper Kupp,WR,,,,,espn,standard,169.07,,,2026-08-30T00:00:44.506126+00:00,cooper kupp
201,Cam Ward,QB,,,,,espn,standard,169.16,,,2026-08-30T00:00:44.506126+00:00,cameron ward
202,Aaron Rodgers,QB,,,,,espn,standard,169.23,,,2026-08-30T00:00:44.506126+00:00,aaron rodgers
203,Pat Freiermuth,TE,,,,,espn,standard,169.29,,,2026-08-30T00:00:44.506126+00:00,pat freiermuth
204,Evan McPherson,K,,,,,espn,standard,169.31,,,2026-08-30T00:00:44.506126+00:00,evan mcpherson
205,Tank Bigsby,RB,,,,,espn,standard,169.36,,,2026-08-30T00:00:44.506126+00:00,tank bigsby
206,Jonah Coleman,RB,,,,,espn,standard,169.4,,,2026-08-30T00:00:44.506126+00:00,jonah coleman
207,Matt Gay,K,,,,,espn,standard,169.53,,,2026-08-30T00:00:44.506126+00:00,matthew gay
208,Bears D/ST,DST,,,,,espn,standard,169.57,,,2026-08-30T00:00:44.506126+00:00,bears dst
209,Giants D/ST,DST,,,,,espn,standard,169.57,,,2026-08-30T00:00:44.506126+00:00,giants dst
210,Tyler Bass,K,,,,,espn,standard,169.57,,,2026-08-30T00:00:44.506126+00:00,tyler bass
211,Dolphins D/ST,DST,,,,,espn,standard,169.57,,,2026-08-30T00:00:44.506126+00:00,dolphins dst
212,AJ Barner,TE,,,,,espn,standard,169.6,,,2026-08-30T00:00:44.506126+00:00,aj barner
213,Cyrus Allen,WR,,,,,espn,standard,169.61,,,2026-08-30T00:00:44.506126+00:00,cyrus allen
214,David Njoku,TE,,,,,espn,standard,169.63,,,2026-08-30T00:00:44.506126+00:00,david njoku
215,Commanders D/ST,DST,,,,,espn,standard,169.7,,,2026-08-30T00:00:44.506126+00:00,commanders dst
216,Shedeur Sanders,QB,,,,,espn,standard,169.71,,,2026-08-30T00:00:44.506126+00:00,shedeur sanders
217,Wil Lutz,K,,,,,espn,standard,169.72,,,2026-08-30T00:00:44.506126+00:00,wil lutz
218,Cole Kmet,TE,,,,,espn,standard,169.72,,,2026-08-30T00:00:44.506126+00:00,cole kmet
219,Darnell Washington,TE,,,,,espn,standard,169.73,,,2026-08-30T00:00:44.506126+00:00,darnell washington
220,Raiders D/ST,DST,,,,,espn,standard,169.75,,,2026-08-30T00:00:44.506126+00:00,raiders dst
221,Ryan Fitzgerald,K,,,,,espn,standard,169.76,,,2026-08-30T00:00:44.506126+00:00,ryan fitzgerald
222,Dawson Knox,TE,,,,,espn,standard,169.77,,,2026-08-30T00:00:44.506126+00:00,dawson knox
223,Cardinals D/ST,DST,,,,,espn,standard,169.81,,,2026-08-30T00:00:44.506126+00:00,cardinals dst
224,Bengals D/ST,DST,,,,,espn,standard,169.81,,,2026-08-30T00:00:44.506126+00:00,bengals dst
225,J.J. McCarthy,QB,,,,,espn,standard,169.81,,,2026-08-30T00:00:44.506126+00:00,jj mccarthy
226,Panthers D/ST,DST,,,,,espn,standard,169.82,,,2026-08-30T00:00:44.506126+00:00,panthers dst
227,Justice Hill,RB,,,,,espn,standard,169.83,,,2026-08-30T00:00:44.506126+00:00,justice hill
228,Joey Slye,K,,,,,espn,standard,169.84,,,2026-08-30T00:00:44.506126+00:00,joseph slye
229,Jason Sanders,K,,,,,espn,standard,169.85,,,2026-08-30T00:00:44.506126+00:00,jason sanders
230,KaVontae Turpin,WR,,,,,espn,standard,169.85,,,2026-08-30T00:00:44.506126+00:00,kavontae turpin
231,Tyler Higbee,TE,,,,,espn,standard,169.86,,,2026-08-30T00:00:44.506126+00:00,tyler higbee
232,Andre Szmyt,K,,,,,espn,standard,169.87,,,2026-08-30T00:00:44.506126+00:00,andre szmyt
233,Chad Ryland,K,,,,,espn,standard,169.88,,,2026-08-30T00:00:44.506126+00:00,chad ryland
234,Elijah Arroyo,TE,,,,,espn,standard,169.9,,,2026-08-30T00:00:44.506126+00:00,elijah arroyo
235,Dominic Zvada,K,,,,,espn,standard,169.91,,,2026-08-30T00:00:44.506126+00:00,dominic zvada
236,Noah Gray,TE,,,,,espn,standard,169.92,,,2026-08-30T00:00:44.506126+00:00,noah gray
237,Tommy DeVito,QB,,,,,espn,standard,169.92,,,2026-08-30T00:00:44.506126+00:00,tommy devito
238,Riley Patterson,K,,,,,espn,standard,169.92,,,2026-08-30T00:00:44.506126+00:00,riley patterson
239,Caleb Douglas,WR,,,,,espn,standard,169.93,,,2026-08-30T00:00:44.506126+00:00,caleb douglas
240,Drew Stevens,K,,,,,espn,standard,169.93,,,2026-08-30T00:00:44.506126+00:00,drew stevens
241,Titans D/ST,DST,,,,,espn,standard,169.93,,,2026-08-30T00:00:44.506126+00:00,titans dst
242,Chimere Dike,WR,,,,,espn,standard,169.93,,,2026-08-30T00:00:44.506126+00:00,chimere dike
243,Jameis Winston,QB,,,,,espn,standard,169.94,,,2026-08-30T00:00:44.506126+00:00,jameis winston
244,Joe Flacco,QB,,,,,espn,standard,169.94,,,2026-08-30T00:00:44.506126+00:00,joseph flacco
245,Ty Simpson,QB,,,,,espn,standard,169.94,,,2026-08-30T00:00:44.506126+00:00,ty simpson
246,Ja'Tavion Sanders,TE,,,,,espn,standard,169.94,,,2026-08-30T00:00:44.506126+00:00,jatavion sanders
