adp_rank,player_name,position,team,sleeper_id,age,years_exp,source,scoring_format,adp,stdev,times_drafted,fetched_at,name_key
37,Tetairoa McMillan,WR,,,,,espn,standard,41.38,,,2026-08-28T21:40:49.330463+00:00,tetairoa mcmillan
38,Zay Flowers,WR,,,,,espn,standard,41.44,,,2026-08-28T21:40:49.330463+00:00,zay flowers
39,Travis Etienne Jr.,RB,,,,,espn,standard,43.26,,,2026-08-28T21:40:49.330463+00:00,travis etienne
40,Cam Skattebo,RB,,,,,espn,standard,44.37,,,2026-08-28T21:40:49.330463+00:00,cameron skattebo
41,Colston Loveland,TE,,,,,espn,standard,44.6,,,2026-08-28T21:40:49.330463+00:00,colston loveland
42,Davante Adams,WR,,,,,espn,standard,45.99,,,2026-08-28T21:40:49.330463+00:00,davante adams
43,Drake Maye,QB,,,,,espn,standard,47.45,,,2026-08-28T21:40:49.330463+00:00,drake maye
44,Emeka Egbuka,WR,,,,,espn,standard,47.51,,,2026-08-28T21:40:49.330463+00:00,emeka egbuka
45,Ladd McConkey,WR,,,,,espn,standard,49.51,,,2026-08-28T21:40:49.330463+00:00,ladd mcconkey
46,Tyler Warren,TE,,,,,espn,standard,50.84,,,2026-08-28T21:40:49.330463+00:00,tyler warren
47,Jayden Daniels,QB,,,,,espn,standard,51.29,,,2026-08-28T21:40:49.330463+00:00,jayden daniels
48,Jalen Hurts,QB,,,,,espn,standard,51.73,,,2026-08-28T21:40:49.330463+00:00,jalen hurts
49,Quinshon Judkins,RB,,,,,espn,standard,53.42,,,2026-08-28T21:40:49.330463+00:00,quinshon judkins
50,Bucky Irving,RB,,,,,espn,standard,53.98,,,2026-08-28T21:40:49.330463+00:00,bucky irving
51,Tee Higgins,WR,,,,,espn,standard,54.38,,,2026-08-28T21:40:49.330463+00:00,tee higgins
52,Jaylen Waddle,WR,,,,,espn,standard,55.43,,,2026-08-28T21:40:49.330463+00:00,jaylen waddle
53,Joe Burrow,QB,,,,,espn,standard,57.91,,,2026-08-28T21:40:49.330463+00:00,joseph burrow
54,Terry McLaurin,WR,,,,,espn,standard,59.72,,,2026-08-28T21:40:49.330463+00:00,terry mclaurin
55,D'Andre Swift,RB,,,,,espn,standard,61.98,,,2026-08-28T21:40:49.330463+00:00,dandre swift
56,DJ Moore,WR,,,,,espn,standard,62.2,,,2026-08-28T21:40:49.330463+00:00,dj moore
57,Rome Odunze,WR,,,,,espn,standard,64.05,,,2026-08-28T21:40:49.330463+00:00,rome odunze
58,Kyle Pitts Sr.,TE,,,,,espn,standard,65.47,,,2026-08-28T21:40:49.330463+00:00,kyle pitts
59,Jameson Williams,WR,,,,,espn,standard,66.25,,,2026-08-28T21:40:49.330463+00:00,jameson williams
60,David Montgomery,RB,,,,,espn,standard,68.22,,,2026-08-28T21:40:49.330463+00:00,david montgomery
61,Bhayshul Tuten,RB,,,,,espn,standard,70.41,,,2026-08-28T21:40:49.330463+00:00,bhayshul tuten
62,Sam LaPorta,TE,,,,,espn,standard,71.78,,,2026-08-28T21:40:49.330463+00:00,samuel laporta
63,Jadarian Price,RB,,,,,espn,standard,74.24,,,2026-08-28T21:40:49.330463+00:00,jadarian price
64,Harold Fannin Jr.,TE,,,,,espn,standard,74.33,,,2026-08-28T21:40:49.330463+00:00,harold fannin
65,Luther Burden III,WR,,,,,espn,standard,76.18,,,2026-08-28T21:40:49.330463+00:00,luther burden
66,Jaxson Dart,QB,,,,,espn,standard,77.22,,,2026-08-28T21:40:49.330463+00:00,jaxson dart
67,Carnell Tate,WR,,,,,espn,standard,77.34,,,2026-08-28T21:40:49.330463+00:00,carnell tate
68,TreVeyon Henderson,RB,,,,,espn,standard,78.27,,,2026-08-28T21:40:49.330463+00:00,treveyon henderson
69,Courtland Sutton,WR,,,,,espn,standard,79.73,,,2026-08-28T21:40:49.330463+00:00,courtland sutton
70,Matthew Stafford,QB,,,,,espn,standard,82.36,,,2026-08-28T21:40:49.330463+00:00,matthew stafford
71,Rhamondre Stevenson,RB,,,,,espn,standard,82.67,,,2026-08-28T21:40:49.330463+00:00,rhamondre stevenson
72,Dak Prescott,QB,,,,,espn,standard,82.99,,,2026-08-28T21:40:49.330463+00:00,dak prescott
73,Marvin Harrison Jr.,WR,,,,,espn,standard,83.84,,,2026-08-28T21:40:49.330463+00:00,marvin harrison
74,DK Metcalf,WR,,,,,espn,standard,85.95,,,2026-08-28T21:40:49.330463+00:00,dk metcalf
75,Brandon Aubrey,K,,,,,espn,standard,87.75,,,2026-08-28T21:40:49.330463+00:00,brandon aubrey
76,Bo Nix,QB,,,,,espn,standard,88.78,,,2026-08-28T21:40:49.330463+00:00,bo nix
77,Tucker Kraft,TE,,,,,espn,standard,89.15,,,2026-08-28T21:40:49.330463+00:00,tucker kraft
78,Texans D/ST,DST,,,,,espn,standard,89.52,,,2026-08-28T21:40:49.330463+00:00,texans dst
79,George Kittle,TE,,,,,espn,standard,89.72,,,2026-08-28T21:40:49.330463+00:00,george kittle
80,Michael Pittman Jr.,WR,,,,,espn,standard,90.43,,,2026-08-28T21:40:49.330463+00:00,michael pittman
81,Mike Evans,WR,,,,,espn,standard,92.23,,,2026-08-28T21:40:49.330463+00:00,michael evans
82,Caleb Williams,QB,,,,,espn,standard,92.38,,,2026-08-28T21:40:49.330463+00:00,caleb williams
83,Parker Washington,WR,,,,,espn,standard,92.79,,,2026-08-28T21:40:49.330463+00:00,parker washington
84,Trevor Lawrence,QB,,,,,espn,standard,93.08,,,2026-08-28T21:40:49.330463+00:00,trevor lawrence
85,Christian Watson,WR,,,,,espn,standard,93.91,,,2026-08-28T21:40:49.330463+00:00,christian watson
86,Jaylen Warren,RB,,,,,espn,standard,95.75,,,2026-08-28T21:40:49.330463+00:00,jaylen warren
87,Travis Kelce,TE,,,,,espn,standard,96.42,,,2026-08-28T21:40:49.330463+00:00,travis kelce
88,Dallas Goedert,TE,,,,,espn,standard,99.16,,,2026-08-28T21:40:49.330463+00:00,dallas goedert
89,Broncos D/ST,DST,,,,,espn,standard,99.17,,,2026-08-28T21:40:49.330463+00:00,broncos dst
90,Rico Dowdle,RB,,,,,espn,standard,101.67,,,2026-08-28T21:40:49.330463+00:00,rico dowdle
91,Alec Pierce,WR,,,,,espn,standard,102.28,,,2026-08-28T21:40:49.330463+00:00,alec pierce
92,Michael Wilson,WR,,,,,espn,standard,102.54,,,2026-08-28T21:40:49.330463+00:00,michael wilson
93,Tony Pollard,RB,,,,,espn,standard,103.04,,,2026-08-28T21:40:49.330463+00:00,anthony pollard
94,Matthew Golden,WR,,,,,espn,standard,103.18,,,2026-08-28T21:40:49.330463+00:00,matthew golden
95,Justin Herbert,QB,,,,,espn,standard,103.27,,,2026-08-28T21:40:49.330463+00:00,justin herbert
96,Brock Purdy,QB,,,,,espn,standard,103.53,,,2026-08-28T21:40:49.330463+00:00,brock purdy
97,Brian Thomas Jr.,WR,,,,,espn,standard,104.37,,,2026-08-28T21:40:49.330463+00:00,brian thomas
98,Patrick Mahomes,QB,,,,,espn,standard,106.6,,,2026-08-28T21:40:49.330463+00:00,patrick mahomes
99,Cameron Dicker,K,,,,,espn,standard,107.93,,,2026-08-28T21:40:49.330463+00:00,cameron dicker
100,Rams D/ST,DST,,,,,espn,standard,108.39,,,2026-08-28T21:40:49.330463+00:00,rams dst
101,Seahawks D/ST,DST,,,,,espn,standard,110.71,,,2026-08-28T21:40:49.330463+00:00,seahawks dst
102,Jake Ferguson,TE,,,,,espn,standard,110.73,,,2026-08-28T21:40:49.330463+00:00,jacob ferguson
103,Jonathon Brooks,RB,,,,,espn,standard,113.18,,,2026-08-28T21:40:49.330463+00:00,jonathon brooks
104,Wan'Dale Robinson,WR,,,,,espn,standard,113.42,,,2026-08-28T21:40:49.330463+00:00,wandale robinson
105,Kenny Gainwell,RB,,,,,espn,standard,114.18,,,2026-08-28T21:40:49.330463+00:00,kenneth gainwell
106,Jakobi Meyers,WR,,,,,espn,standard,114.61,,,2026-08-28T21:40:49.330463+00:00,jakobi meyers
107,J.K. Dobbins,RB,,,,,espn,standard,114.83,,,2026-08-28T21:40:49.330463+00:00,jk dobbins
108,Jordan Addison,WR,,,,,espn,standard,114.98,,,2026-08-28T21:40:49.330463+00:00,jordan addison
109,Steelers D/ST,DST,,,,,espn,standard,119.14,,,2026-08-28T21:40:49.330463+00:00,steelers dst
110,Chuba Hubbard,RB,,,,,espn,standard,119.23,,,2026-08-28T21:40:49.330463+00:00,chuba hubbard
111,Jason Myers,K,,,,,espn,standard,119.43,,,2026-08-28T21:40:49.330463+00:00,jason myers
112,Travis Hunter,WR,,,,,espn,standard,120.71,,,2026-08-28T21:40:49.330463+00:00,travis hunter
113,Mark Andrews,TE,,,,,espn,standard,121.59,,,2026-08-28T21:40:49.330463+00:00,mark andrews
114,Stefon Diggs,WR,,,,,espn,standard,122.74,,,2026-08-28T21:40:49.330463+00:00,stefon diggs
115,Xavier Worthy,WR,,,,,espn,standard,123.64,,,2026-08-28T21:40:49.330463+00:00,xavier worthy
116,Kyle Monangai,RB,,,,,espn,standard,126.69,,,2026-08-28T21:40:49.330463+00:00,kyle monangai
117,Isaiah Likely,TE,,,,,espn,standard,126.73,,,2026-08-28T21:40:49.330463+00:00,isaiah likely
118,Jayden Reed,WR,,,,,espn,standard,126.73,,,2026-08-28T21:40:49.330463+00:00,jayden reed
119,Khalil Shakir,WR,,,,,espn,standard,126.78,,,2026-08-28T21:40:49.330463+00:00,khalil shakir
120,Aaron Jones Sr.,RB,,,,,espn,standard,128.77,,,2026-08-28T21:40:49.330463+00:00,aaron jones
121,Dalton Kincaid,TE,,,,,espn,standard,131.28,,,2026-08-28T21:40:49.330463+00:00,dalton kincaid
122,Deebo Samuel Sr.,WR,,,,,espn,standard,131.95,,,2026-08-28T21:40:49.330463+00:00,deebo samuel
123,Jacory Croskey-Merritt,RB,,,,,espn,standard,131.96,,,2026-08-28T21:40:49.330463+00:00,jacory croskeymerritt
124,Ka'imi Fairbairn,K,,,,,espn,standard,132.59,,,2026-08-28T21:40:49.330463+00:00,kaimi fairbairn
125,Blake Corum,RB,,,,,espn,standard,133.49,,,2026-08-28T21:40:49.330463+00:00,blake corum
126,Rachaad White,RB,,,,,espn,standard,133.63,,,2026-08-28T21:40:49.330463+00:00,rachaad white
127,Ravens D/ST,DST,,,,,espn,standard,134.07,,,2026-08-28T21:40:49.330463+00:00,ravens dst
128,Harrison Mevis,K,,,,,espn,standard,134.25,,,2026-08-28T21:40:49.330463+00:00,harrison mevis
129,RJ Harvey,RB,,,,,espn,standard,135.43,,,2026-08-28T21:40:49.330463+00:00,rj harvey
130,T.J. Hockenson,TE,,,,,espn,standard,135.62,,,2026-08-28T21:40:49.330463+00:00,tj hockenson
131,Josh Downs,WR,,,,,espn,standard,136.28,,,2026-08-28T21:40:49.330463+00:00,joshua downs
132,Quentin Johnston,WR,,,,,espn,standard,136.55,,,2026-08-28T21:40:49.330463+00:00,quentin johnston
133,Jared Goff,QB,,,,,espn,standard,136.62,,,2026-08-28T21:40:49.330463+00:00,jared goff
134,Eagles D/ST,DST,,,,,espn,standard,136.74,,,2026-08-28T21:40:49.330463+00:00,eagles dst
135,Jordan Mason,RB,,,,,espn,standard,138.7,,,2026-08-28T21:40:49.330463+00:00,jordan mason
136,Chris Godwin Jr.,WR,,,,,espn,standard,138.83,,,2026-08-28T21:40:49.330463+00:00,christopher godwin
137,Makai Lemon,WR,,,,,espn,standard,139.45,,,2026-08-28T21:40:49.330463+00:00,makai lemon
138,Cam Little,K,,,,,espn,standard,141.42,,,2026-08-28T21:40:49.330463+00:00,cameron little
139,KC Concepcion,WR,,,,,espn,standard,144.43,,,2026-08-28T21:40:49.330463+00:00,kc concepcion
140,Hunter Henry,TE,,,,,espn,standard,144.54,,,2026-08-28T21:40:49.330463+00:00,hunter henry
141,Harrison Butker,K,,,,,espn,standard,144.61,,,2026-08-28T21:40:49.330463+00:00,harrison butker
142,Kyler Murray,QB,,,,,espn,standard,144.93,,,2026-08-28T21:40:49.330463+00:00,kyler murray
143,Baker Mayfield,QB,,,,,espn,standard,147.68,,,2026-08-28T21:40:49.330463+00:00,baker mayfield
144,De'Zhaun Stribling,WR,,,,,espn,standard,147.71,,,2026-08-28T21:40:49.330463+00:00,dezhaun stribling
145,Eddy Pineiro,K,,,,,espn,standard,148.17,,,2026-08-28T21:40:49.330463+00:00,eddy pineiro
146,Woody Marks,RB,,,,,espn,standard,148.54,,,2026-08-28T21:40:49.330463+00:00,woody marks
147,Kenyon Sadiq,TE,,,,,espn,standard,149.92,,,2026-08-28T21:40:49.330463+00:00,kenyon sadiq
148,Romeo Doubs,WR,,,,,espn,standard,150.02,,,2026-08-28T21:40:49.330463+00:00,romeo doubs
149,Patriots D/ST,DST,,,,,espn,standard,151.33,,,2026-08-28T21:40:49.330463+00:00,patriots dst
150,Lions D/ST,DST,,,,,espn,standard,153.31,,,2026-08-28T21:40:49.330463+00:00,lions dst
151,Tyler Shough,QB,,,,,espn,standard,154.88,,,2026-08-28T21:40:49.330463+00:00,tyler shough
152,Zach Charbonnet,RB,,,,,espn,standard,155.17,,,2026-08-28T21:40:49.330463+00:00,zachary charbonnet
153,Rashid Shaheed,WR,,,,,espn,standard,155.48,,,2026-08-28T21:40:49.330463+00:00,rashid shaheed
154,Browns D/ST,DST,,,,,espn,standard,155.83,,,2026-08-28T21:40:49.330463+00:00,browns dst
155,Tank Dell,WR,,,,,espn,standard,156.05,,,2026-08-28T21:40:49.330463+00:00,tank dell
156,Tyjae Spears,RB,,,,,espn,standard,156.97,,,2026-08-28T21:40:49.330463+00:00,tyjae spears
157,Jake Bates,K,,,,,espn,standard,157.17,,,2026-08-28T21:40:49.330463+00:00,jacob bates
158,Jordan Love,QB,,,,,espn,standard,157.69,,,2026-08-28T21:40:49.330463+00:00,jordan love
159,Daniel Jones,QB,,,,,espn,standard,158.37,,,2026-08-28T21:40:49.330463+00:00,daniel jones
160,Jalen Coker,WR,,,,,espn,standard,158.51,,,2026-08-28T21:40:49.330463+00:00,jalen coker
161,Alvin Kamara,RB,,,,,espn,standard,160.22,,,2026-08-28T21:40:49.330463+00:00,alvin kamara
162,Sam Darnold,QB,,,,,espn,standard,162.29,,,2026-08-28T21:40:49.330463+00:00,samuel darnold
163,Juwan Johnson,TE,,,,,espn,standard,162.34,,,2026-08-28T21:40:49.330463+00:00,juwan johnson
164,Isiah Pacheco,RB,,,,,espn,standard,162.65,,,2026-08-28T21:40:49.330463+00:00,isiah pacheco
165,Tyler Allgeier,RB,,,,,espn,standard,163.4,,,2026-08-28T21:40:49.330463+00:00,tyler allgeier
166,Mike Washington Jr.,RB,,,,,espn,standard,163.78,,,2026-08-28T21:40:49.330463+00:00,michael washington
167,Chris Boswell,K,,,,,espn,standard,164.46,,,2026-08-28T21:40:49.330463+00:00,christopher boswell
168,Chiefs D/ST,DST,,,,,espn,standard,164.66,,,2026-08-28T21:40:49.330463+00:00,chiefs dst
169,Chargers D/ST,DST,,,,,espn,standard,164.73,,,2026-08-28T21:40:49.330463+00:00,chargers dst
170,Tyler Loop,K,,,,,espn,standard,164.94,,,2026-08-28T21:40:49.330463+00:00,tyler loop
171,Brian Robinson Jr.,RB,,,,,espn,standard,165.0,,,2026-08-28T21:40:49.330463+00:00,brian robinson
172,Chris Rodriguez Jr.,RB,,,,,espn,standard,165.35,,,2026-08-28T21:40:49.330463+00:00,christopher rodriguez
173,C.J. Stroud,QB,,,,,espn,standard,165.36,,,2026-08-28T21:40:49.330463+00:00,cj stroud
174,Jerry Jeudy,WR,,,,,espn,standard,165.88,,,2026-08-28T21:40:49.330463+00:00,jerry jeudy
175,Terrance Ferguson,TE,,,,,espn,standard,166.05,,,2026-08-28T21:40:49.330463+00:00,terrance ferguson
176,Denzel Boston,WR,,,,,espn,standard,166.27,,,2026-08-28T21:40:49.330463+00:00,denzel boston
177,Keenan Allen,WR,,,,,espn,standard,166.65,,,2026-08-28T21:40:49.330463+00:00,keenan allen
178,Cowboys D/ST,DST,,,,,espn,standard,166.67,,,2026-08-28T21:40:49.330463+00:00,cowboys dst
179,Malik Willis,QB,,,,,espn,standard,166.89,,,2026-08-28T21:40:49.330463+00:00,malik willis
180,Jordyn Tyson,WR,,,,,espn,standard,167.0,,,2026-08-28T21:40:49.330463+00:00,jordyn tyson
181,Will Reichard,K,,,,,espn,standard,167.35,,,2026-08-28T21:40:49.330463+00:00,william reichard
182,Trey Smack,K,,,,,espn,standard,167.74,,,2026-08-28T21:40:49.330463+00:00,trey smack
183,Brenton Strange,TE,,,,,espn,standard,167.79,,,2026-08-28T21:40:49.330463+00:00,brenton strange
184,Fernando Mendoza,QB,,,,,espn,standard,167.87,,,2026-08-28T21:40:49.330463+00:00,fernando mendoza
185,Ja'Kobi Lane,WR,,,,,espn,standard,167.88,,,2026-08-28T21:40:49.330463+00:00,jakobi lane
186,Jalen McMillan,WR,,,,,espn,standard,167.9,,,2026-08-28T21:40:49.330463+00:00,jalen mcmillan
187,Jaguars D/ST,DST,,,,,espn,standard,167.95,,,2026-08-28T21:40:49.330463+00:00,jaguars dst
188,Calvin Ridley,WR,,,,,espn,standard,168.14,,,2026-08-28T21:40:49.330463+00:00,calvin ridley
189,Dalton Schultz,TE,,,,,espn,standard,168.18,,,2026-08-28T21:40:49.330463+00:00,dalton schultz
190,Tre Tucker,WR,,,,,espn,standard,168.19,,,2026-08-28T21:40:49.330463+00:00,tre tucker
191,MarShawn Lloyd,RB,,,,,espn,standard,168.69,,,2026-08-28T21:40:49.330463+00:00,marshawn lloyd
192,Vikings D/ST,DST,,,,,espn,standard,168.78,,,2026-08-28T21:40:49.330463+00:00,vikings dst
193,Bryce Young,QB,,,,,espn,standard,168.84,,,2026-08-28T21:40:49.330463+00:00,bryce young
194,Cairo Santos,K,,,,,espn,standard,168.84,,,2026-08-28T21:40:49.330463+00:00,cairo santos
195,49ers D/ST,DST,,,,,espn,standard,168.85,,,2026-08-28T21:40:49.330463+00:00,49ers dst
196,Packers D/ST,DST,,,,,espn,standard,168.85,,,2026-08-28T21:40:49.330463+00:00,packers dst
197,Keaton Mitchell,RB,,,,,espn,standard,168.92,,,2026-08-28T21:40:49.330463+00:00,keaton mitchell
198,Bills D/ST,DST,,,,,espn,standard,168.92,,,2026-08-28T21:40:49.330463+00:00,bills dst
199,Jake Elliott,K,,,,,espn,standard,168.99,,,2026-08-28T21:40:49.330463+00:00,jacob elliott
200,Cooper Kupp,WR,,,,,espn,standard,169.03,,,2026-08-28T21:40:49.330463+00:00,cooper kupp
201,Cam Ward,QB,,,,,espn,standard,169.16,,,2026-08-28T21:40:49.330463+00:00,cameron ward
202,Tank Bigsby,RB,,,,,espn,standard,169.23,,,2026-08-28T21:40:49.330463+00:00,tank bigsby
203,Pat Freiermuth,TE,,,,,espn,standard,169.23,,,2026-08-28T21:40:49.330463+00:00,pat freiermuth
204,Aaron Rodgers,QB,,,,,espn,standard,169.27,,,2026-08-28T21:40:49.330463+00:00,aaron rodgers
205,Jonah Coleman,RB,,,,,espn,standard,169.39,,,2026-08-28T21:40:49.330463+00:00,jonah coleman
206,Evan McPherson,K,,,,,espn,standard,169.4,,,2026-08-28T21:40:49.330463+00:00,evan mcpherson
207,Matt Gay,K,,,,,espn,standard,169.52,,,2026-08-28T21:40:49.330463+00:00,matthew gay
208,Giants D/ST,DST,,,,,espn,standard,169.53,,,2026-08-28T21:40:49.330463+00:00,giants dst
209,Dolphins D/ST,DST,,,,,espn,standard,169.54,,,2026-08-28T21:40:49.330463+00:00,dolphins dst
210,Bears D/ST,DST,,,,,espn,standard,169.56,,,2026-08-28T21:40:49.330463+00:00,bears dst
211,Cyrus Allen,WR,,,,,espn,standard,169.57,,,2026-08-28T21:40:49.330463+00:00,cyrus allen
212,AJ Barner,TE,,,,,espn,standard,169.57,,,2026-08-28T21:40:49.330463+00:00,aj barner
213,Tyler Bass,K,,,,,espn,standard,169.6,,,2026-08-28T21:40:49.330463+00:00,tyler bass
214,David Njoku,TE,,,,,espn,standard,169.64,,,2026-08-28T21:40:49.330463+00:00,david njoku
215,Caleb Douglas,WR,,,,,espn,standard,169.66,,,2026-08-28T21:40:49.330463+00:00,caleb douglas
216,Commanders D/ST,DST,,,,,espn,standard,169.7,,,2026-08-28T21:40:49.330463+00:00,commanders dst
217,Shedeur Sanders,QB,,,,,espn,standard,169.7,,,2026-08-28T21:40:49.330463+00:00,shedeur sanders
218,Darnell Washington,TE,,,,,espn,standard,169.7,,,2026-08-28T21:40:49.330463+00:00,darnell washington
219,Cole Kmet,TE,,,,,espn,standard,169.73,,,2026-08-28T21:40:49.330463+00:00,cole kmet
220,Raiders D/ST,DST,,,,,espn,standard,169.74,,,2026-08-28T21:40:49.330463+00:00,raiders dst
221,Dawson Knox,TE,,,,,espn,standard,169.76,,,2026-08-28T21:40:49.330463+00:00,dawson knox
222,Ryan Fitzgerald,K,,,,,espn,standard,169.77,,,2026-08-28T21:40:49.330463+00:00,ryan fitzgerald
223,J.J. McCarthy,QB,,,,,espn,standard,169.77,,,2026-08-28T21:40:49.330463+00:00,jj mccarthy
224,Wil Lutz,K,,,,,espn,standard,169.77,,,2026-08-28T21:40:49.330463+00:00,wil lutz
225,Cardinals D/ST,DST,,,,,espn,standard,169.8,,,2026-08-28T21:40:49.330463+00:00,cardinals dst
226,Panthers D/ST,DST,,,,,espn,standard,169.82,,,2026-08-28T21:40:49.330463+00:00,panthers dst
227,Tyler Higbee,TE,,,,,espn,standard,169.85,,,2026-08-28T21:40:49.330463+00:00,tyler higbee
228,Jason Sanders,K,,,,,espn,standard,169.85,,,2026-08-28T21:40:49.330463+00:00,jason sanders
229,Joey Slye,K,,,,,espn,standard,169.86,,,2026-08-28T21:40:49.330463+00:00,joseph slye
230,Bengals D/ST,DST,,,,,espn,standard,169.87,,,2026-08-28T21:40:49.330463+00:00,bengals dst
231,KaVontae Turpin,WR,,,,,espn,standard,169.87,,,2026-08-28T21:40:49.330463+00:00,kavontae turpin
232,Andre Szmyt,K,,,,,espn,standard,169.88,,,2026-08-28T21:40:49.330463+00:00,andre szmyt
233,Chig Okonkwo,TE,,,,,espn,standard,169.89,,,2026-08-28T21:40:49.330463+00:00,chig okonkwo
234,Chad Ryland,K,,,,,espn,standard,169.89,,,2026-08-28T21:40:49.330463+00:00,chad ryland
235,Elijah Arroyo,TE,,,,,espn,standard,169.9,,,2026-08-28T21:40:49.330463+00:00,elijah arroyo
236,Noah Gray,TE,,,,,espn,standard,169.91,,,2026-08-28T21:40:49.330463+00:00,noah gray
237,Riley Patterson,K,,,,,espn,standard,169.92,,,2026-08-28T21:40:49.330463+00:00,riley patterson
238,Dominic Zvada,K,,,,,espn,standard,169.92,,,2026-08-28T21:40:49.330463+00:00,dominic zvada
239,Tommy DeVito,QB,,,,,espn,standard,169.92,,,2026-08-28T21:40:49.330463+00:00,tommy devito
240,Jameis Winston,QB,,,,,espn,standard,169.93,,,2026-08-28T21:40:49.330463+00:00,jameis winston
241,Ja'Tavion Sanders,TE,,,,,espn,standard,169.93,,,2026-08-28T21:40:49.330463+00:00,jatavion sanders
242,Drew Stevens,K,,,,,espn,standard,169.93,,,2026-08-28T21:40:49.330463+00:00,drew stevens
243,Ty Simpson,QB,,,,,espn,standard,169.94,,,2026-08-28T21:40:49.330463+00:00,ty simpson
244,Joe Flacco,QB,,,,,espn,standard,169.94,,,2026-08-28T21:40:49.330463+00:00,joseph flacco
245,Josh Oliver,TE,,,,,espn,standard,169.94,,,2026-08-28T21:40:49.330463+00:00,joshua oliver
