adp_rank,player_name,position,team,sleeper_id,age,years_exp,source,scoring_format,adp,stdev,times_drafted,fetched_at,name_key
47,Rome Odunze,WR,CHI,,,,ffc,half_ppr,45.8,4.9,170.0,2026-08-19T01:03:52.823595+00:00,rome odunze
48,Jaylen Waddle,WR,DEN,,,,ffc,half_ppr,47.0,5.5,275.0,2026-08-19T01:03:52.823595+00:00,jaylen waddle
49,Bucky Irving,RB,TB,,,,ffc,half_ppr,47.5,6.2,104.0,2026-08-19T01:03:52.823595+00:00,bucky irving
50,DJ Moore,WR,BUF,,,,ffc,half_ppr,51.0,6.4,379.0,2026-08-19T01:03:52.823595+00:00,dj moore
51,Quinshon Judkins,RB,CLE,,,,ffc,half_ppr,51.7,5.8,227.0,2026-08-19T01:03:52.823595+00:00,quinshon judkins
52,Drake Maye,QB,NE,,,,ffc,half_ppr,52.2,7.1,119.0,2026-08-19T01:03:52.823595+00:00,drake maye
53,Mike Evans,WR,SF,,,,ffc,half_ppr,52.8,6.2,140.0,2026-08-19T01:03:52.823595+00:00,michael evans
54,Bhayshul Tuten,RB,JAX,,,,ffc,half_ppr,53.7,5.5,191.0,2026-08-19T01:03:52.823595+00:00,bhayshul tuten
55,Alec Pierce,WR,IND,,,,ffc,half_ppr,54.5,5.4,54.0,2026-08-19T01:03:52.823595+00:00,alec pierce
56,David Montgomery,RB,HOU,,,,ffc,half_ppr,55.1,5.4,303.0,2026-08-19T01:03:52.823595+00:00,david montgomery
57,Joe Burrow,QB,CIN,,,,ffc,half_ppr,55.4,9.6,111.0,2026-08-19T01:03:52.823595+00:00,joseph burrow
58,Lamar Jackson,QB,BAL,,,,ffc,half_ppr,56.2,9.4,128.0,2026-08-19T01:03:52.823595+00:00,lamar jackson
59,Christian Watson,WR,GB,,,,ffc,half_ppr,56.4,5.7,295.0,2026-08-19T01:03:52.823595+00:00,christian watson
60,TreVeyon Henderson,RB,NE,,,,ffc,half_ppr,58.7,5.7,131.0,2026-08-19T01:03:52.823595+00:00,treveyon henderson
61,Colston Loveland,TE,CHI,,,,ffc,half_ppr,59.6,8.2,296.0,2026-08-19T01:03:52.823595+00:00,colston loveland
62,Luther Burden III,WR,CHI,,,,ffc,half_ppr,60.0,7.1,332.0,2026-08-19T01:03:52.823595+00:00,luther burden
63,Courtland Sutton,WR,DEN,,,,ffc,half_ppr,61.1,6.1,154.0,2026-08-19T01:03:52.823595+00:00,courtland sutton
64,Jaylen Warren,RB,PIT,,,,ffc,half_ppr,62.3,6.2,48.0,2026-08-19T01:03:52.823595+00:00,jaylen warren
65,DK Metcalf,WR,PIT,,,,ffc,half_ppr,63.8,6.8,196.0,2026-08-19T01:03:52.823595+00:00,dk metcalf
66,Marvin Harrison Jr.,WR,ARI,,,,ffc,half_ppr,64.1,7.1,222.0,2026-08-19T01:03:52.823595+00:00,marvin harrison
67,Parker Washington,WR,JAX,,,,ffc,half_ppr,64.5,7.1,310.0,2026-08-19T01:03:52.823595+00:00,parker washington
68,Tony Pollard,RB,TEN,,,,ffc,half_ppr,64.7,6.1,72.0,2026-08-19T01:03:52.823595+00:00,anthony pollard
69,Dak Prescott,QB,DAL,,,,ffc,half_ppr,66.4,8.3,107.0,2026-08-19T01:03:52.823595+00:00,dak prescott
70,Tyler Warren,TE,IND,,,,ffc,half_ppr,69.5,9.2,310.0,2026-08-19T01:03:52.823595+00:00,tyler warren
71,Rhamondre Stevenson,RB,NE,,,,ffc,half_ppr,69.7,7.0,105.0,2026-08-19T01:03:52.823595+00:00,rhamondre stevenson
72,Brian Thomas Jr.,WR,JAX,,,,ffc,half_ppr,69.9,7.8,223.0,2026-08-19T01:03:52.823595+00:00,brian thomas
73,Jayden Daniels,QB,WAS,,,,ffc,half_ppr,71.3,9.6,132.0,2026-08-19T01:03:52.823595+00:00,jayden daniels
74,Chuba Hubbard,RB,CAR,,,,ffc,half_ppr,71.7,7.2,52.0,2026-08-19T01:03:52.823595+00:00,chuba hubbard
75,Carnell Tate,WR,TEN,,,,ffc,half_ppr,72.9,7.3,236.0,2026-08-19T01:03:52.823595+00:00,carnell tate
76,Michael Wilson,WR,ARI,,,,ffc,half_ppr,75.1,7.8,261.0,2026-08-19T01:03:52.823595+00:00,michael wilson
77,Rico Dowdle,RB,PIT,,,,ffc,half_ppr,75.7,8.0,84.0,2026-08-19T01:03:52.823595+00:00,rico dowdle
78,Matthew Stafford,QB,LAR,,,,ffc,half_ppr,78.2,12.4,78.0,2026-08-19T01:03:52.823595+00:00,matthew stafford
79,Chris Godwin Jr.,WR,TB,,,,ffc,half_ppr,78.3,7.6,217.0,2026-08-19T01:03:52.823595+00:00,christopher godwin
80,Jalen Hurts,QB,PHI,,,,ffc,half_ppr,78.5,11.4,179.0,2026-08-19T01:03:52.823595+00:00,jalen hurts
81,Jadarian Price,RB,SEA,,,,ffc,half_ppr,78.6,10.7,598.0,2026-08-19T01:03:52.823595+00:00,jadarian price
82,Harold Fannin Jr.,TE,CLE,,,,ffc,half_ppr,80.8,7.2,48.0,2026-08-19T01:03:52.823595+00:00,harold fannin
83,Michael Pittman Jr.,WR,PIT,,,,ffc,half_ppr,81.2,7.5,222.0,2026-08-19T01:03:52.823595+00:00,michael pittman
84,Seattle Defense,DST,SEA,,,,ffc,half_ppr,82.2,8.7,32.0,2026-08-19T01:03:52.823595+00:00,seattle defense
85,Kyle Pitts Sr.,TE,ATL,,,,ffc,half_ppr,83.6,8.0,61.0,2026-08-19T01:03:52.823595+00:00,kyle pitts
86,Josh Downs,WR,IND,,,,ffc,half_ppr,84.2,8.8,265.0,2026-08-19T01:03:52.823595+00:00,joshua downs
87,Quentin Johnston,WR,LAC,,,,ffc,half_ppr,84.6,8.3,163.0,2026-08-19T01:03:52.823595+00:00,quentin johnston
88,Caleb Williams,QB,CHI,,,,ffc,half_ppr,86.0,13.2,206.0,2026-08-19T01:03:52.823595+00:00,caleb williams
89,Brock Purdy,QB,SF,,,,ffc,half_ppr,87.2,12.2,53.0,2026-08-19T01:03:52.823595+00:00,brock purdy
90,Denver Defense,DST,DEN,,,,ffc,half_ppr,87.9,8.2,83.0,2026-08-19T01:03:52.823595+00:00,denver defense
91,RJ Harvey,RB,DEN,,,,ffc,half_ppr,88.4,10.9,113.0,2026-08-19T01:03:52.823595+00:00,rj harvey
92,J.K. Dobbins,RB,DEN,,,,ffc,half_ppr,88.8,11.5,188.0,2026-08-19T01:03:52.823595+00:00,jk dobbins
93,Sam LaPorta,TE,DET,,,,ffc,half_ppr,90.0,15.4,128.0,2026-08-19T01:03:52.823595+00:00,samuel laporta
94,Jakobi Meyers,WR,JAX,,,,ffc,half_ppr,90.2,7.8,73.0,2026-08-19T01:03:52.823595+00:00,jakobi meyers
95,Jayden Reed,WR,GB,,,,ffc,half_ppr,90.3,8.5,109.0,2026-08-19T01:03:52.823595+00:00,jayden reed
96,Jordan Addison,WR,MIN,,,,ffc,half_ppr,90.4,9.4,104.0,2026-08-19T01:03:52.823595+00:00,jordan addison
97,Tucker Kraft,TE,GB,,,,ffc,half_ppr,93.9,15.0,145.0,2026-08-19T01:03:52.823595+00:00,tucker kraft
98,Wan'Dale Robinson,WR,TEN,,,,ffc,half_ppr,94.6,7.2,111.0,2026-08-19T01:03:52.823595+00:00,wandale robinson
99,Trevor Lawrence,QB,JAX,,,,ffc,half_ppr,95.4,14.2,248.0,2026-08-19T01:03:52.823595+00:00,trevor lawrence
100,Stefon Diggs,WR,WAS,,,,ffc,half_ppr,95.4,9.7,225.0,2026-08-19T01:03:52.823595+00:00,stefon diggs
101,Jordyn Tyson,WR,NO,,,,ffc,half_ppr,97.4,9.4,132.0,2026-08-19T01:03:52.823595+00:00,jordyn tyson
102,Aaron Jones Sr.,RB,MIN,,,,ffc,half_ppr,98.0,12.3,90.0,2026-08-19T01:03:52.823595+00:00,aaron jones
103,Houston Defense,DST,HOU,,,,ffc,half_ppr,98.1,7.8,151.0,2026-08-19T01:03:52.823595+00:00,houston defense
104,Kenny Gainwell,RB,TB,,,,ffc,half_ppr,100.6,12.7,151.0,2026-08-19T01:03:52.823595+00:00,kenneth gainwell
105,Patrick Mahomes,QB,KC,,,,ffc,half_ppr,100.8,13.5,163.0,2026-08-19T01:03:52.823595+00:00,patrick mahomes
106,Xavier Worthy,WR,KC,,,,ffc,half_ppr,101.6,7.9,98.0,2026-08-19T01:03:52.823595+00:00,xavier worthy
107,Khalil Shakir,WR,BUF,,,,ffc,half_ppr,105.1,7.6,50.0,2026-08-19T01:03:52.823595+00:00,khalil shakir
108,Jared Goff,QB,DET,,,,ffc,half_ppr,105.3,12.7,85.0,2026-08-19T01:03:52.823595+00:00,jared goff
109,Romeo Doubs,WR,NE,,,,ffc,half_ppr,106.8,8.8,83.0,2026-08-19T01:03:52.823595+00:00,romeo doubs
110,Matthew Golden,WR,GB,,,,ffc,half_ppr,106.8,10.7,124.0,2026-08-19T01:03:52.823595+00:00,matthew golden
111,LA Rams Defense,DST,LAR,,,,ffc,half_ppr,106.8,11.3,123.0,2026-08-19T01:03:52.823595+00:00,la rams defense
112,Justin Herbert,QB,LAC,,,,ffc,half_ppr,107.7,14.3,329.0,2026-08-19T01:03:52.823595+00:00,justin herbert
113,Deebo Samuel Sr.,WR,SF,,,,ffc,half_ppr,107.8,9.9,90.0,2026-08-19T01:03:52.823595+00:00,deebo samuel
114,Jonathon Brooks,RB,CAR,,,,ffc,half_ppr,108.9,17.3,412.0,2026-08-19T01:03:52.823595+00:00,jonathon brooks
115,Jacory Croskey-Merritt,RB,WAS,,,,ffc,half_ppr,109.4,14.8,146.0,2026-08-19T01:03:52.823595+00:00,jacory croskeymerritt
116,Makai Lemon,WR,PHI,,,,ffc,half_ppr,109.9,9.7,157.0,2026-08-19T01:03:52.823595+00:00,makai lemon
117,Dallas Goedert,TE,PHI,,,,ffc,half_ppr,111.7,18.6,60.0,2026-08-19T01:03:52.823595+00:00,dallas goedert
118,Rachaad White,RB,WAS,,,,ffc,half_ppr,112.1,13.6,107.0,2026-08-19T01:03:52.823595+00:00,rachaad white
119,George Kittle,TE,SF,,,,ffc,half_ppr,114.1,19.3,129.0,2026-08-19T01:03:52.823595+00:00,george kittle
120,Minnesota Defense,DST,MIN,,,,ffc,half_ppr,114.1,6.4,18.0,2026-08-19T01:03:52.823595+00:00,minnesota defense
121,Kyle Monangai,RB,CHI,,,,ffc,half_ppr,114.7,14.9,196.0,2026-08-19T01:03:52.823595+00:00,kyle monangai
122,Jalen Coker,WR,CAR,,,,ffc,half_ppr,114.7,10.3,93.0,2026-08-19T01:03:52.823595+00:00,jalen coker
123,Jordan Mason,RB,MIN,,,,ffc,half_ppr,115.9,16.8,303.0,2026-08-19T01:03:52.823595+00:00,jordan mason
124,Bo Nix,QB,DEN,,,,ffc,half_ppr,116.7,15.2,142.0,2026-08-19T01:03:52.823595+00:00,bo nix
125,Jayden Higgins,WR,HOU,,,,ffc,half_ppr,118.9,10.4,112.0,2026-08-19T01:03:52.823595+00:00,jayden higgins
126,Rashid Shaheed,WR,SEA,,,,ffc,half_ppr,120.2,9.5,69.0,2026-08-19T01:03:52.823595+00:00,rashid shaheed
127,Jaxson Dart,QB,NYG,,,,ffc,half_ppr,120.7,13.8,133.0,2026-08-19T01:03:52.823595+00:00,jaxson dart
128,KC Concepcion,WR,CLE,,,,ffc,half_ppr,121.2,9.0,166.0,2026-08-19T01:03:52.823595+00:00,kc concepcion
129,Blake Corum,RB,LAR,,,,ffc,half_ppr,121.4,14.0,291.0,2026-08-19T01:03:52.823595+00:00,blake corum
130,Travis Kelce,TE,KC,,,,ffc,half_ppr,122.2,18.8,91.0,2026-08-19T01:03:52.823595+00:00,travis kelce
131,New England Defense,DST,NE,,,,ffc,half_ppr,122.8,11.9,54.0,2026-08-19T01:03:52.823595+00:00,new england defense
132,Theo Wease Jr.,WR,MIA,,,,ffc,half_ppr,127.9,12.5,10.0,2026-08-19T01:03:52.823595+00:00,theo wease
133,Brandon Aubrey,K,DAL,,,,ffc,half_ppr,128.4,21.3,407.0,2026-08-19T01:03:52.823595+00:00,brandon aubrey
134,Rashod Bateman,WR,BAL,,,,ffc,half_ppr,130.1,22.0,27.0,2026-08-19T01:03:52.823595+00:00,rashod bateman
135,Detroit Defense,DST,DET,,,,ffc,half_ppr,131.2,10.1,17.0,2026-08-19T01:03:52.823595+00:00,detroit defense
136,Jerry Jeudy,WR,CLE,,,,ffc,half_ppr,131.7,10.6,59.0,2026-08-19T01:03:52.823595+00:00,jerry jeudy
137,Mark Andrews,TE,BAL,,,,ffc,half_ppr,131.7,20.0,86.0,2026-08-19T01:03:52.823595+00:00,mark andrews
138,Baker Mayfield,QB,TB,,,,ffc,half_ppr,132.0,14.6,73.0,2026-08-19T01:03:52.823595+00:00,baker mayfield
139,Philadelphia Defense,DST,PHI,,,,ffc,half_ppr,132.2,14.7,61.0,2026-08-19T01:03:52.823595+00:00,philadelphia defense
140,Tyler Shough,QB,NO,,,,ffc,half_ppr,132.6,12.8,52.0,2026-08-19T01:03:52.823595+00:00,tyler shough
141,Jason Myers,K,SEA,,,,ffc,half_ppr,132.8,21.6,22.0,2026-08-19T01:03:52.823595+00:00,jason myers
142,Jalen McMillan,WR,TB,,,,ffc,half_ppr,133.9,9.1,61.0,2026-08-19T01:03:52.823595+00:00,jalen mcmillan
143,Zach Charbonnet,RB,SEA,,,,ffc,half_ppr,134.2,17.6,146.0,2026-08-19T01:03:52.823595+00:00,zachary charbonnet
144,Tre Tucker,WR,LV,,,,ffc,half_ppr,135.2,7.8,61.0,2026-08-19T01:03:52.823595+00:00,tre tucker
145,Kyler Murray,QB,MIN,,,,ffc,half_ppr,136.5,17.7,105.0,2026-08-19T01:03:52.823595+00:00,kyler murray
146,Ka'imi Fairbairn,K,HOU,,,,ffc,half_ppr,137.3,22.3,28.0,2026-08-19T01:03:52.823595+00:00,kaimi fairbairn
147,Isaiah Likely,TE,NYG,,,,ffc,half_ppr,137.7,18.7,277.0,2026-08-19T01:03:52.823595+00:00,isaiah likely
148,Denzel Boston,WR,CLE,,,,ffc,half_ppr,138.3,13.2,60.0,2026-08-19T01:03:52.823595+00:00,denzel boston
149,Jalen Nailor,WR,LV,,,,ffc,half_ppr,138.7,16.4,31.0,2026-08-19T01:03:52.823595+00:00,jalen nailor
150,Harrison Mevis,K,LAR,,,,ffc,half_ppr,139.2,22.6,19.0,2026-08-19T01:03:52.823595+00:00,harrison mevis
151,Calvin Ridley,WR,TEN,,,,ffc,half_ppr,140.6,7.5,28.0,2026-08-19T01:03:52.823595+00:00,calvin ridley
152,Jauan Jennings,WR,MIN,,,,ffc,half_ppr,140.6,8.5,20.0,2026-08-19T01:03:52.823595+00:00,jauan jennings
153,Pittsburgh Defense,DST,PIT,,,,ffc,half_ppr,141.0,11.6,74.0,2026-08-19T01:03:52.823595+00:00,pittsburgh defense
154,De'Zhaun Stribling,WR,SF,,,,ffc,half_ppr,142.0,16.3,165.0,2026-08-19T01:03:52.823595+00:00,dezhaun stribling
155,Chase McLaughlin,K,TB,,,,ffc,half_ppr,142.9,14.4,14.0,2026-08-19T01:03:52.823595+00:00,chase mclaughlin
156,LA Chargers Defense,DST,LAC,,,,ffc,half_ppr,143.0,14.1,112.0,2026-08-19T01:03:52.823595+00:00,la chargers defense
157,Cameron Dicker,K,LAC,,,,ffc,half_ppr,143.3,16.5,41.0,2026-08-19T01:03:52.823595+00:00,cameron dicker
158,Hunter Henry,TE,NE,,,,ffc,half_ppr,145.2,16.0,21.0,2026-08-19T01:03:52.823595+00:00,hunter henry
159,Sam Darnold,QB,SEA,,,,ffc,half_ppr,145.6,20.8,23.0,2026-08-19T01:03:52.823595+00:00,samuel darnold
160,Woody Marks,RB,HOU,,,,ffc,half_ppr,145.9,11.9,34.0,2026-08-19T01:03:52.823595+00:00,woody marks
161,Dalton Kincaid,TE,BUF,,,,ffc,half_ppr,146.0,21.5,49.0,2026-08-19T01:03:52.823595+00:00,dalton kincaid
162,Jake Bates,K,DET,,,,ffc,half_ppr,147.0,25.5,17.0,2026-08-19T01:03:52.823595+00:00,jacob bates
163,Tyrone Tracy Jr.,RB,NYG,,,,ffc,half_ppr,147.4,15.0,47.0,2026-08-19T01:03:52.823595+00:00,tyrone tracy
164,Jake Ferguson,TE,DAL,,,,ffc,half_ppr,148.3,16.2,75.0,2026-08-19T01:03:52.823595+00:00,jacob ferguson
165,Tyjae Spears,RB,TEN,,,,ffc,half_ppr,148.6,18.2,22.0,2026-08-19T01:03:52.823595+00:00,tyjae spears
166,Malik Washington,WR,MIA,,,,ffc,half_ppr,149.5,15.0,62.0,2026-08-19T01:03:52.823595+00:00,malik washington
167,Alvin Kamara,RB,NO,,,,ffc,half_ppr,149.7,18.8,79.0,2026-08-19T01:03:52.823595+00:00,alvin kamara
168,Jordan Love,QB,GB,,,,ffc,half_ppr,150.3,10.0,44.0,2026-08-19T01:03:52.823595+00:00,jordan love
169,Ray Davis,RB,BUF,,,,ffc,half_ppr,150.7,20.7,6.0,2026-08-19T01:03:52.823595+00:00,ray davis
170,Tyler Loop,K,BAL,,,,ffc,half_ppr,151.5,16.3,49.0,2026-08-19T01:03:52.823595+00:00,tyler loop
171,Isiah Pacheco,RB,DET,,,,ffc,half_ppr,152.0,23.1,51.0,2026-08-19T01:03:52.823595+00:00,isiah pacheco
172,Cooper Kupp,WR,SEA,,,,ffc,half_ppr,152.3,13.5,31.0,2026-08-19T01:03:52.823595+00:00,cooper kupp
173,Chris Rodriguez Jr.,RB,JAX,,,,ffc,half_ppr,153.7,17.4,51.0,2026-08-19T01:03:52.823595+00:00,christopher rodriguez
174,Keaton Mitchell,RB,LAC,,,,ffc,half_ppr,153.8,20.4,19.0,2026-08-19T01:03:52.823595+00:00,keaton mitchell
175,Jacksonville Defense,DST,JAX,,,,ffc,half_ppr,154.5,16.4,133.0,2026-08-19T01:03:52.823595+00:00,jacksonville defense
176,Dalton Schultz,TE,HOU,,,,ffc,half_ppr,155.0,50.5,6.0,2026-08-19T01:03:52.823595+00:00,dalton schultz
177,Jonah Coleman,RB,DEN,,,,ffc,half_ppr,155.4,17.3,12.0,2026-08-19T01:03:52.823595+00:00,jonah coleman
178,Dallas Defense,DST,DAL,,,,ffc,half_ppr,155.6,31.7,5.0,2026-08-19T01:03:52.823595+00:00,dallas defense
179,Cam Little,K,JAX,,,,ffc,half_ppr,155.8,18.8,70.0,2026-08-19T01:03:52.823595+00:00,cameron little
180,Bryce Young,QB,CAR,,,,ffc,half_ppr,156.0,2.0,5.0,2026-08-19T01:03:52.823595+00:00,bryce young
181,Buffalo Defense,DST,BUF,,,,ffc,half_ppr,158.3,13.4,157.0,2026-08-19T01:03:52.823595+00:00,buffalo defense
182,Travis Hunter,WR,JAX,,,,ffc,half_ppr,158.6,20.5,27.0,2026-08-19T01:03:52.823595+00:00,travis hunter
183,Brenton Strange,TE,JAX,,,,ffc,half_ppr,159.2,19.3,16.0,2026-08-19T01:03:52.823595+00:00,brenton strange
184,Tyler Allgeier,RB,ARI,,,,ffc,half_ppr,159.2,18.7,64.0,2026-08-19T01:03:52.823595+00:00,tyler allgeier
185,Will Reichard,K,MIN,,,,ffc,half_ppr,159.2,17.7,26.0,2026-08-19T01:03:52.823595+00:00,william reichard
186,Malik Willis,QB,MIA,,,,ffc,half_ppr,159.4,19.8,46.0,2026-08-19T01:03:52.823595+00:00,malik willis
187,Braelon Allen,RB,NYJ,,,,ffc,half_ppr,159.7,26.8,7.0,2026-08-19T01:03:52.823595+00:00,braelon allen
188,Baltimore Defense,DST,BAL,,,,ffc,half_ppr,161.7,15.0,113.0,2026-08-19T01:03:52.823595+00:00,baltimore defense
189,Tank Dell,WR,HOU,,,,ffc,half_ppr,162.0,13.2,65.0,2026-08-19T01:03:52.823595+00:00,tank dell
190,Ryan Flournoy,WR,DAL,,,,ffc,half_ppr,162.8,11.2,18.0,2026-08-19T01:03:52.823595+00:00,ryan flournoy
191,Tank Bigsby,RB,PHI,,,,ffc,half_ppr,163.2,22.4,32.0,2026-08-19T01:03:52.823595+00:00,tank bigsby
192,Wil Lutz,K,DEN,,,,ffc,half_ppr,163.5,18.2,39.0,2026-08-19T01:03:52.823595+00:00,wil lutz
193,Kayshon Boutte,WR,NE,,,,ffc,half_ppr,164.4,15.7,24.0,2026-08-19T01:03:52.823595+00:00,kayshon boutte
194,MarShawn Lloyd,RB,GB,,,,ffc,half_ppr,165.1,14.2,10.0,2026-08-19T01:03:52.823595+00:00,marshawn lloyd
195,Dontayvion Wicks,WR,PHI,,,,ffc,half_ppr,165.2,29.1,11.0,2026-08-19T01:03:52.823595+00:00,dontayvion wicks
196,Daniel Jones,QB,IND,,,,ffc,half_ppr,165.3,8.9,33.0,2026-08-19T01:03:52.823595+00:00,daniel jones
197,Adonai Mitchell,WR,NYJ,,,,ffc,half_ppr,165.5,11.5,21.0,2026-08-19T01:03:52.823595+00:00,adonai mitchell
198,Eddy Piñeiro,K,SF,,,,ffc,half_ppr,165.8,25.5,17.0,2026-08-19T01:03:52.823595+00:00,eddy pieiro
199,Juwan Johnson,TE,NO,,,,ffc,half_ppr,166.0,11.5,10.0,2026-08-19T01:03:52.823595+00:00,juwan johnson
200,Ja'Kobi Lane,WR,BAL,,,,ffc,half_ppr,167.1,26.4,12.0,2026-08-19T01:03:52.823595+00:00,jakobi lane
