adp_rank,player_name,position,team,sleeper_id,age,years_exp,source,scoring_format,adp,stdev,times_drafted,fetched_at,name_key
31,Chris Olave,WR,NO,,,,sleeper,half_ppr,31.8,,,2026-08-28T21:40:56.561990+00:00,christopher olave
32,Breece Hall,RB,NYJ,,,,sleeper,half_ppr,32.9,,,2026-08-28T21:40:56.561990+00:00,breece hall
33,Javonte Williams,RB,DAL,,,,sleeper,half_ppr,33.9,,,2026-08-28T21:40:56.561990+00:00,javonte williams
34,DeVonta Smith,WR,PHI,,,,sleeper,half_ppr,34.7,,,2026-08-28T21:40:56.561990+00:00,devonta smith
35,Tetairoa McMillan,WR,CAR,,,,sleeper,half_ppr,35.2,,,2026-08-28T21:40:56.561990+00:00,tetairoa mcmillan
36,Lamar Jackson,QB,BAL,,,,sleeper,half_ppr,35.3,,,2026-08-28T21:40:56.561990+00:00,lamar jackson
37,Cam Skattebo,RB,NYG,,,,sleeper,half_ppr,37.0,,,2026-08-28T21:40:56.561990+00:00,cameron skattebo
38,Tee Higgins,WR,CIN,,,,sleeper,half_ppr,38.6,,,2026-08-28T21:40:56.561990+00:00,tee higgins
39,Ladd McConkey,WR,LAC,,,,sleeper,half_ppr,39.2,,,2026-08-28T21:40:56.561990+00:00,ladd mcconkey
40,Emeka Egbuka,WR,TB,,,,sleeper,half_ppr,40.0,,,2026-08-28T21:40:56.561990+00:00,emeka egbuka
41,Zay Flowers,WR,BAL,,,,sleeper,half_ppr,41.7,,,2026-08-28T21:40:56.561990+00:00,zay flowers
42,Travis Etienne,RB,NO,,,,sleeper,half_ppr,41.9,,,2026-08-28T21:40:56.561990+00:00,travis etienne
43,Colston Loveland,TE,CHI,,,,sleeper,half_ppr,43.4,,,2026-08-28T21:40:56.561990+00:00,colston loveland
44,Garrett Wilson,WR,NYJ,,,,sleeper,half_ppr,44.8,,,2026-08-28T21:40:56.561990+00:00,garrett wilson
45,Bucky Irving,RB,TB,,,,sleeper,half_ppr,45.4,,,2026-08-28T21:40:56.561990+00:00,bucky irving
46,David Montgomery,RB,HOU,,,,sleeper,half_ppr,46.5,,,2026-08-28T21:40:56.561990+00:00,david montgomery
47,Jaylen Waddle,WR,DEN,,,,sleeper,half_ppr,47.8,,,2026-08-28T21:40:56.561990+00:00,jaylen waddle
48,Quinshon Judkins,RB,CLE,,,,sleeper,half_ppr,47.8,,,2026-08-28T21:40:56.561990+00:00,quinshon judkins
49,D'Andre Swift,RB,CHI,,,,sleeper,half_ppr,49.8,,,2026-08-28T21:40:56.561990+00:00,dandre swift
50,Tyler Warren,TE,IND,,,,sleeper,half_ppr,50.9,,,2026-08-28T21:40:56.561990+00:00,tyler warren
51,TreVeyon Henderson,RB,NE,,,,sleeper,half_ppr,51.7,,,2026-08-28T21:40:56.561990+00:00,treveyon henderson
52,Drake Maye,QB,NE,,,,sleeper,half_ppr,52.7,,,2026-08-28T21:40:56.561990+00:00,drake maye
53,Joe Burrow,QB,CIN,,,,sleeper,half_ppr,53.2,,,2026-08-28T21:40:56.561990+00:00,joseph burrow
54,Terry McLaurin,WR,WAS,,,,sleeper,half_ppr,53.8,,,2026-08-28T21:40:56.561990+00:00,terry mclaurin
55,DJ Moore,WR,BUF,,,,sleeper,half_ppr,55.7,,,2026-08-28T21:40:56.561990+00:00,dj moore
56,Davante Adams,WR,LAR,,,,sleeper,half_ppr,56.9,,,2026-08-28T21:40:56.561990+00:00,davante adams
57,Jameson Williams,WR,DET,,,,sleeper,half_ppr,57.7,,,2026-08-28T21:40:56.561990+00:00,jameson williams
58,Jadarian Price,RB,SEA,,,,sleeper,half_ppr,58.6,,,2026-08-28T21:40:56.561990+00:00,jadarian price
59,Bhayshul Tuten,RB,JAX,,,,sleeper,half_ppr,59.1,,,2026-08-28T21:40:56.561990+00:00,bhayshul tuten
60,Luther Burden,WR,CHI,,,,sleeper,half_ppr,59.6,,,2026-08-28T21:40:56.561990+00:00,luther burden
61,Mike Evans,WR,SF,,,,sleeper,half_ppr,61.0,,,2026-08-28T21:40:56.561990+00:00,michael evans
62,Jalen Hurts,QB,PHI,,,,sleeper,half_ppr,62.2,,,2026-08-28T21:40:56.561990+00:00,jalen hurts
63,Rome Odunze,WR,CHI,,,,sleeper,half_ppr,63.0,,,2026-08-28T21:40:56.561990+00:00,rome odunze
64,Sam LaPorta,TE,DET,,,,sleeper,half_ppr,64.1,,,2026-08-28T21:40:56.561990+00:00,samuel laporta
65,Jayden Daniels,QB,WAS,,,,sleeper,half_ppr,65.7,,,2026-08-28T21:40:56.561990+00:00,jayden daniels
66,Tucker Kraft,TE,GB,,,,sleeper,half_ppr,65.9,,,2026-08-28T21:40:56.561990+00:00,tucker kraft
67,Carnell Tate,WR,TEN,,,,sleeper,half_ppr,67.3,,,2026-08-28T21:40:56.561990+00:00,carnell tate
68,Christian Watson,WR,GB,,,,sleeper,half_ppr,68.6,,,2026-08-28T21:40:56.561990+00:00,christian watson
69,Jaylen Warren,RB,PIT,,,,sleeper,half_ppr,69.1,,,2026-08-28T21:40:56.561990+00:00,jaylen warren
70,Kyle Pitts,TE,ATL,,,,sleeper,half_ppr,70.5,,,2026-08-28T21:40:56.561990+00:00,kyle pitts
71,Brian Thomas,WR,JAX,,,,sleeper,half_ppr,71.2,,,2026-08-28T21:40:56.561990+00:00,brian thomas
72,Parker Washington,WR,JAX,,,,sleeper,half_ppr,71.6,,,2026-08-28T21:40:56.561990+00:00,parker washington
73,Marvin Harrison,WR,ARI,,,,sleeper,half_ppr,73.0,,,2026-08-28T21:40:56.561990+00:00,marvin harrison
74,Caleb Williams,QB,CHI,,,,sleeper,half_ppr,74.6,,,2026-08-28T21:40:56.561990+00:00,caleb williams
75,Harold Fannin,TE,CLE,,,,sleeper,half_ppr,75.8,,,2026-08-28T21:40:56.561990+00:00,harold fannin
76,Rhamondre Stevenson,RB,NE,,,,sleeper,half_ppr,76.4,,,2026-08-28T21:40:56.561990+00:00,rhamondre stevenson
77,DK Metcalf,WR,PIT,,,,sleeper,half_ppr,77.2,,,2026-08-28T21:40:56.561990+00:00,dk metcalf
78,Chuba Hubbard,RB,CAR,,,,sleeper,half_ppr,77.6,,,2026-08-28T21:40:56.561990+00:00,chuba hubbard
79,Tony Pollard,RB,TEN,,,,sleeper,half_ppr,79.0,,,2026-08-28T21:40:56.561990+00:00,anthony pollard
80,Justin Herbert,QB,LAC,,,,sleeper,half_ppr,80.7,,,2026-08-28T21:40:56.561990+00:00,justin herbert
81,RJ Harvey,RB,DEN,,,,sleeper,half_ppr,81.1,,,2026-08-28T21:40:56.561990+00:00,rj harvey
82,Courtland Sutton,WR,DEN,,,,sleeper,half_ppr,82.4,,,2026-08-28T21:40:56.561990+00:00,courtland sutton
83,Rico Dowdle,RB,PIT,,,,sleeper,half_ppr,83.1,,,2026-08-28T21:40:56.561990+00:00,rico dowdle
84,Dak Prescott,QB,DAL,,,,sleeper,half_ppr,83.1,,,2026-08-28T21:40:56.561990+00:00,dak prescott
85,J.K. Dobbins,RB,DEN,,,,sleeper,half_ppr,85.6,,,2026-08-28T21:40:56.561990+00:00,jk dobbins
86,George Kittle,TE,SF,,,,sleeper,half_ppr,86.7,,,2026-08-28T21:40:56.561990+00:00,george kittle
87,Makai Lemon,WR,PHI,,,,sleeper,half_ppr,87.8,,,2026-08-28T21:40:56.561990+00:00,makai lemon
88,Jonathon Brooks,RB,CAR,,,,sleeper,half_ppr,88.3,,,2026-08-28T21:40:56.561990+00:00,jonathon brooks
89,Michael Wilson,WR,ARI,,,,sleeper,half_ppr,89.0,,,2026-08-28T21:40:56.561990+00:00,michael wilson
90,Kyle Monangai,RB,CHI,,,,sleeper,half_ppr,89.4,,,2026-08-28T21:40:56.561990+00:00,kyle monangai
91,Dalton Kincaid,TE,BUF,,,,sleeper,half_ppr,91.3,,,2026-08-28T21:40:56.561990+00:00,dalton kincaid
92,Blake Corum,RB,LAR,,,,sleeper,half_ppr,92.8,,,2026-08-28T21:40:56.561990+00:00,blake corum
93,Chris Godwin,WR,TB,,,,sleeper,half_ppr,93.1,,,2026-08-28T21:40:56.561990+00:00,christopher godwin
94,Jordyn Tyson,WR,NO,,,,sleeper,half_ppr,94.5,,,2026-08-28T21:40:56.561990+00:00,jordyn tyson
95,Alec Pierce,WR,IND,,,,sleeper,half_ppr,95.7,,,2026-08-28T21:40:56.561990+00:00,alec pierce
96,Travis Kelce,TE,KC,,,,sleeper,half_ppr,95.9,,,2026-08-28T21:40:56.561990+00:00,travis kelce
97,Trevor Lawrence,QB,JAX,,,,sleeper,half_ppr,97.8,,,2026-08-28T21:40:56.561990+00:00,trevor lawrence
98,Jacory Croskey-Merritt,RB,WAS,,,,sleeper,half_ppr,98.7,,,2026-08-28T21:40:56.561990+00:00,jacory croskeymerritt
99,Jordan Mason,RB,MIN,,,,sleeper,half_ppr,99.7,,,2026-08-28T21:40:56.561990+00:00,jordan mason
100,Jordan Addison,WR,MIN,,,,sleeper,half_ppr,100.1,,,2026-08-28T21:40:56.561990+00:00,jordan addison
101,Los Angeles Rams,DST,LAR,,,,sleeper,half_ppr,101.4,,,2026-08-28T21:40:56.561990+00:00,los angeles rams
102,Jayden Reed,WR,GB,,,,sleeper,half_ppr,101.4,,,2026-08-28T21:40:56.561990+00:00,jayden reed
103,Jaxson Dart,QB,NYG,,,,sleeper,half_ppr,103.3,,,2026-08-28T21:40:56.561990+00:00,jaxson dart
104,Michael Pittman,WR,PIT,,,,sleeper,half_ppr,104.0,,,2026-08-28T21:40:56.561990+00:00,michael pittman
105,Quentin Johnston,WR,LAC,,,,sleeper,half_ppr,105.9,,,2026-08-28T21:40:56.561990+00:00,quentin johnston
106,Matthew Stafford,QB,LAR,,,,sleeper,half_ppr,106.2,,,2026-08-28T21:40:56.561990+00:00,matthew stafford
107,Kenny Gainwell,RB,TB,,,,sleeper,half_ppr,107.0,,,2026-08-28T21:40:56.561990+00:00,kenneth gainwell
108,Jake Ferguson,TE,DAL,,,,sleeper,half_ppr,108.0,,,2026-08-28T21:40:56.561990+00:00,jacob ferguson
109,Josh Downs,WR,IND,,,,sleeper,half_ppr,109.1,,,2026-08-28T21:40:56.561990+00:00,joshua downs
110,Houston Texans,DST,HOU,,,,sleeper,half_ppr,110.1,,,2026-08-28T21:40:56.561990+00:00,houston texans
111,Patrick Mahomes,QB,KC,,,,sleeper,half_ppr,111.6,,,2026-08-28T21:40:56.561990+00:00,patrick mahomes
112,Isaiah Likely,TE,NYG,,,,sleeper,half_ppr,112.9,,,2026-08-28T21:40:56.561990+00:00,isaiah likely
113,KC Concepcion,WR,CLE,,,,sleeper,half_ppr,113.5,,,2026-08-28T21:40:56.561990+00:00,kc concepcion
114,Aaron Jones,RB,MIN,,,,sleeper,half_ppr,113.9,,,2026-08-28T21:40:56.561990+00:00,aaron jones
115,Stefon Diggs,WR,WAS,,,,sleeper,half_ppr,115.3,,,2026-08-28T21:40:56.561990+00:00,stefon diggs
116,Seattle Seahawks,DST,SEA,,,,sleeper,half_ppr,116.5,,,2026-08-28T21:40:56.561990+00:00,seattle seahawks
117,Wan'Dale Robinson,WR,TEN,,,,sleeper,half_ppr,117.1,,,2026-08-28T21:40:56.561990+00:00,wandale robinson
118,Bo Nix,QB,DEN,,,,sleeper,half_ppr,118.3,,,2026-08-28T21:40:56.561990+00:00,bo nix
119,Rachaad White,RB,WAS,,,,sleeper,half_ppr,119.1,,,2026-08-28T21:40:56.561990+00:00,rachaad white
120,Mark Andrews,TE,BAL,,,,sleeper,half_ppr,119.1,,,2026-08-28T21:40:56.561990+00:00,mark andrews
121,Brock Purdy,QB,SF,,,,sleeper,half_ppr,121.1,,,2026-08-28T21:40:56.561990+00:00,brock purdy
122,Matthew Golden,WR,GB,,,,sleeper,half_ppr,122.3,,,2026-08-28T21:40:56.561990+00:00,matthew golden
123,Jakobi Meyers,WR,JAX,,,,sleeper,half_ppr,123.0,,,2026-08-28T21:40:56.561990+00:00,jakobi meyers
124,De'Zhaun Stribling,WR,SF,,,,sleeper,half_ppr,124.3,,,2026-08-28T21:40:56.561990+00:00,dezhaun stribling
125,Denver Broncos,DST,DEN,,,,sleeper,half_ppr,125.2,,,2026-08-28T21:40:56.561990+00:00,denver broncos
126,Dallas Goedert,TE,PHI,,,,sleeper,half_ppr,125.5,,,2026-08-28T21:40:56.561990+00:00,dallas goedert
127,Xavier Worthy,WR,KC,,,,sleeper,half_ppr,127.4,,,2026-08-28T21:40:56.561990+00:00,xavier worthy
128,Chris Rodriguez,RB,JAX,,,,sleeper,half_ppr,128.4,,,2026-08-28T21:40:56.561990+00:00,christopher rodriguez
129,Romeo Doubs,WR,NE,,,,sleeper,half_ppr,129.6,,,2026-08-28T21:40:56.561990+00:00,romeo doubs
130,Philadelphia Eagles,DST,PHI,,,,sleeper,half_ppr,130.8,,,2026-08-28T21:40:56.561990+00:00,philadelphia eagles
131,Tyler Allgeier,RB,ARI,,,,sleeper,half_ppr,131.3,,,2026-08-28T21:40:56.561990+00:00,tyler allgeier
132,Deebo Samuel,WR,SF,,,,sleeper,half_ppr,131.7,,,2026-08-28T21:40:56.561990+00:00,deebo samuel
133,Tyrone Tracy,RB,NYG,,,,sleeper,half_ppr,133.5,,,2026-08-28T21:40:56.561990+00:00,tyrone tracy
134,Baltimore Ravens,DST,BAL,,,,sleeper,half_ppr,134.7,,,2026-08-28T21:40:56.561990+00:00,baltimore ravens
135,Brandon Aubrey,K,DAL,,,,sleeper,half_ppr,135.5,,,2026-08-28T21:40:56.561990+00:00,brandon aubrey
136,Cameron Dicker,K,LAC,,,,sleeper,half_ppr,136.4,,,2026-08-28T21:40:56.561990+00:00,cameron dicker
137,Ka'imi Fairbairn,K,HOU,,,,sleeper,half_ppr,137.5,,,2026-08-28T21:40:56.561990+00:00,kaimi fairbairn
138,Jason Myers,K,SEA,,,,sleeper,half_ppr,137.5,,,2026-08-28T21:40:56.561990+00:00,jason myers
139,Zach Charbonnet,RB,SEA,,,,sleeper,half_ppr,139.3,,,2026-08-28T21:40:56.561990+00:00,zachary charbonnet
140,Jared Goff,QB,DET,,,,sleeper,half_ppr,140.8,,,2026-08-28T21:40:56.561990+00:00,jared goff
141,Woody Marks,RB,HOU,,,,sleeper,half_ppr,141.6,,,2026-08-28T21:40:56.561990+00:00,woody marks
142,Cam Little,K,JAX,,,,sleeper,half_ppr,142.7,,,2026-08-28T21:40:56.561990+00:00,cameron little
143,Jonah Coleman,RB,DEN,,,,sleeper,half_ppr,143.1,,,2026-08-28T21:40:56.561990+00:00,jonah coleman
144,Jalen Coker,WR,CAR,,,,sleeper,half_ppr,143.9,,,2026-08-28T21:40:56.561990+00:00,jalen coker
145,Kyler Murray,QB,MIN,,,,sleeper,half_ppr,145.0,,,2026-08-28T21:40:56.561990+00:00,kyler murray
146,Khalil Shakir,WR,BUF,,,,sleeper,half_ppr,146.1,,,2026-08-28T21:40:56.561990+00:00,khalil shakir
147,Rashid Shaheed,WR,SEA,,,,sleeper,half_ppr,147.4,,,2026-08-28T21:40:56.561990+00:00,rashid shaheed
148,New England Patriots,DST,NE,,,,sleeper,half_ppr,148.7,,,2026-08-28T21:40:56.561990+00:00,new england patriots
149,Oronde Gadsden,TE,LAC,,,,sleeper,half_ppr,149.6,,,2026-08-28T21:40:56.561990+00:00,oronde gadsden
150,Hunter Henry,TE,NE,,,,sleeper,half_ppr,149.7,,,2026-08-28T21:40:56.561990+00:00,hunter henry
151,Jake Bates,K,DET,,,,sleeper,half_ppr,151.8,,,2026-08-28T21:40:56.561990+00:00,jacob bates
152,Baker Mayfield,QB,TB,,,,sleeper,half_ppr,152.9,,,2026-08-28T21:40:56.561990+00:00,baker mayfield
153,Minnesota Vikings,DST,MIN,,,,sleeper,half_ppr,153.2,,,2026-08-28T21:40:56.561990+00:00,minnesota vikings
154,Alvin Kamara,RB,NO,,,,sleeper,half_ppr,154.6,,,2026-08-28T21:40:56.561990+00:00,alvin kamara
155,Jacksonville Jaguars,DST,JAX,,,,sleeper,half_ppr,155.3,,,2026-08-28T21:40:56.561990+00:00,jacksonville jaguars
156,Harrison Mevis,K,LAR,,,,sleeper,half_ppr,156.0,,,2026-08-28T21:40:56.561990+00:00,harrison mevis
157,Brenton Strange,TE,JAX,,,,sleeper,half_ppr,157.6,,,2026-08-28T21:40:56.561990+00:00,brenton strange
158,Denzel Boston,WR,CLE,,,,sleeper,half_ppr,158.0,,,2026-08-28T21:40:56.561990+00:00,denzel boston
159,Mike Washington,RB,LV,,,,sleeper,half_ppr,159.3,,,2026-08-28T21:40:56.561990+00:00,michael washington
160,MarShawn Lloyd,RB,GB,,,,sleeper,half_ppr,160.3,,,2026-08-28T21:40:56.561990+00:00,marshawn lloyd
161,Evan McPherson,K,CIN,,,,sleeper,half_ppr,161.6,,,2026-08-28T21:40:56.561990+00:00,evan mcpherson
162,Ja'Kobi Lane,WR,BAL,,,,sleeper,half_ppr,161.6,,,2026-08-28T21:40:56.561990+00:00,jakobi lane
163,Los Angeles Chargers,DST,LAC,,,,sleeper,half_ppr,163.4,,,2026-08-28T21:40:56.561990+00:00,los angeles chargers
164,Will Reichard,K,MIN,,,,sleeper,half_ppr,164.7,,,2026-08-28T21:40:56.561990+00:00,william reichard
165,Keaton Mitchell,RB,LAC,,,,sleeper,half_ppr,165.1,,,2026-08-28T21:40:56.561990+00:00,keaton mitchell
166,Tank Bigsby,RB,PHI,,,,sleeper,half_ppr,166.0,,,2026-08-28T21:40:56.561990+00:00,tank bigsby
167,Jalen Nailor,WR,LV,,,,sleeper,half_ppr,167.3,,,2026-08-28T21:40:56.561990+00:00,jalen nailor
168,Jordan Love,QB,GB,,,,sleeper,half_ppr,168.0,,,2026-08-28T21:40:56.561990+00:00,jordan love
169,Pittsburgh Steelers,DST,PIT,,,,sleeper,half_ppr,169.4,,,2026-08-28T21:40:56.561990+00:00,pittsburgh steelers
170,Tyjae Spears,RB,TEN,,,,sleeper,half_ppr,170.2,,,2026-08-28T21:40:56.561990+00:00,tyjae spears
171,Isiah Pacheco,RB,DET,,,,sleeper,half_ppr,171.3,,,2026-08-28T21:40:56.561990+00:00,isiah pacheco
172,Brian Robinson,RB,ATL,,,,sleeper,half_ppr,172.0,,,2026-08-28T21:40:56.561990+00:00,brian robinson
173,Kenyon Sadiq,TE,NYJ,,,,sleeper,half_ppr,173.3,,,2026-08-28T21:40:56.561990+00:00,kenyon sadiq
174,Eddy Pineiro,K,SF,,,,sleeper,half_ppr,173.7,,,2026-08-28T21:40:56.561990+00:00,eddy pineiro
175,Detroit Lions,DST,DET,,,,sleeper,half_ppr,175.9,,,2026-08-28T21:40:56.561990+00:00,detroit lions
176,Travis Hunter,WR,JAX,,,,sleeper,half_ppr,176.0,,,2026-08-28T21:40:56.561990+00:00,travis hunter
177,Kaelon Black,RB,SF,,,,sleeper,half_ppr,177.8,,,2026-08-28T21:40:56.561990+00:00,kaelon black
178,Keenan Allen,WR,IND,,,,sleeper,half_ppr,178.6,,,2026-08-28T21:40:56.561990+00:00,keenan allen
179,Cyrus Allen,WR,KC,,,,sleeper,half_ppr,179.7,,,2026-08-28T21:40:56.561990+00:00,cyrus allen
180,Harrison Butker,K,KC,,,,sleeper,half_ppr,179.9,,,2026-08-28T21:40:56.561990+00:00,harrison butker
181,Malik Washington,WR,MIA,,,,sleeper,half_ppr,181.5,,,2026-08-28T21:40:56.561990+00:00,malik washington
182,T.J. Hockenson,TE,MIN,,,,sleeper,half_ppr,182.5,,,2026-08-28T21:40:56.561990+00:00,tj hockenson
183,Sam Darnold,QB,SEA,,,,sleeper,half_ppr,183.6,,,2026-08-28T21:40:56.561990+00:00,samuel darnold
184,Juwan Johnson,TE,NO,,,,sleeper,half_ppr,184.1,,,2026-08-28T21:40:56.561990+00:00,juwan johnson
185,Tre Tucker,WR,LV,,,,sleeper,half_ppr,185.1,,,2026-08-28T21:40:56.561990+00:00,tre tucker
186,Chris Boswell,K,PIT,,,,sleeper,half_ppr,185.5,,,2026-08-28T21:40:56.561990+00:00,christopher boswell
187,Tank Dell,WR,HOU,,,,sleeper,half_ppr,187.1,,,2026-08-28T21:40:56.561990+00:00,tank dell
188,Fernando Mendoza,QB,LV,,,,sleeper,half_ppr,188.5,,,2026-08-28T21:40:56.561990+00:00,fernando mendoza
189,Tyler Loop,K,BAL,,,,sleeper,half_ppr,189.9,,,2026-08-28T21:40:56.561990+00:00,tyler loop
190,Braelon Allen,RB,NYJ,,,,sleeper,half_ppr,190.1,,,2026-08-28T21:40:56.561990+00:00,braelon allen
191,Omar Cooper,WR,NYJ,,,,sleeper,half_ppr,191.2,,,2026-08-28T21:40:56.561990+00:00,omar cooper
192,Tyler Shough,QB,NO,,,,sleeper,half_ppr,191.3,,,2026-08-28T21:40:56.561990+00:00,tyler shough
193,Dylan Sampson,RB,CLE,,,,sleeper,half_ppr,193.9,,,2026-08-28T21:40:56.561990+00:00,dylan sampson
194,Malik Willis,QB,MIA,,,,sleeper,half_ppr,194.7,,,2026-08-28T21:40:56.561990+00:00,malik willis
195,Chig Okonkwo,TE,WAS,,,,sleeper,half_ppr,195.0,,,2026-08-28T21:40:56.561990+00:00,chig okonkwo
196,AJ Barner,TE,SEA,,,,sleeper,half_ppr,196.2,,,2026-08-28T21:40:56.561990+00:00,aj barner
197,Emmett Johnson,RB,KC,,,,sleeper,half_ppr,197.3,,,2026-08-28T21:40:56.561990+00:00,emmett johnson
198,Jalen McMillan,WR,TB,,,,sleeper,half_ppr,197.4,,,2026-08-28T21:40:56.561990+00:00,jalen mcmillan
199,Nicholas Singleton,RB,TEN,,,,sleeper,half_ppr,199.8,,,2026-08-28T21:40:56.561990+00:00,nicholas singleton
200,Jayden Higgins,WR,HOU,,,,sleeper,half_ppr,200.6,,,2026-08-28T21:40:56.561990+00:00,jayden higgins
201,Jauan Jennings,WR,MIN,,,,sleeper,half_ppr,201.5,,,2026-08-28T21:40:56.561990+00:00,jauan jennings
202,Caleb Douglas,WR,MIA,,,,sleeper,half_ppr,202.0,,,2026-08-28T21:40:56.561990+00:00,caleb douglas
203,Green Bay Packers,DST,GB,,,,sleeper,half_ppr,203.3,,,2026-08-28T21:40:56.561990+00:00,green bay packers
204,Cooper Kupp,WR,SEA,,,,sleeper,half_ppr,203.7,,,2026-08-28T21:40:56.561990+00:00,cooper kupp
205,Dontayvion Wicks,WR,PHI,,,,sleeper,half_ppr,205.7,,,2026-08-28T21:40:56.561990+00:00,dontayvion wicks
206,Kayshon Boutte,WR,HOU,,,,sleeper,half_ppr,206.1,,,2026-08-28T21:40:56.561990+00:00,kayshon boutte
207,Terrance Ferguson,TE,LAR,,,,sleeper,half_ppr,207.3,,,2026-08-28T21:40:56.561990+00:00,terrance ferguson
208,C.J. Stroud,QB,HOU,,,,sleeper,half_ppr,208.2,,,2026-08-28T21:40:56.561990+00:00,cj stroud
209,Ray Davis,RB,BUF,,,,sleeper,half_ppr,209.5,,,2026-08-28T21:40:56.561990+00:00,ray davis
210,Pat Bryant,WR,DEN,,,,sleeper,half_ppr,209.8,,,2026-08-28T21:40:56.561990+00:00,pat bryant
211,Dalton Schultz,TE,HOU,,,,sleeper,half_ppr,211.6,,,2026-08-28T21:40:56.561990+00:00,dalton schultz
212,Jaydon Blue,RB,DAL,,,,sleeper,half_ppr,212.0,,,2026-08-28T21:40:56.561990+00:00,jaydon blue
213,Daniel Jones,QB,IND,,,,sleeper,half_ppr,213.2,,,2026-08-28T21:40:56.561990+00:00,daniel jones
214,Jerry Jeudy,WR,CLE,,,,sleeper,half_ppr,214.2,,,2026-08-28T21:40:56.561990+00:00,jerry jeudy
215,Isaac TeSlaa,WR,DET,,,,sleeper,half_ppr,215.6,,,2026-08-28T21:40:56.561990+00:00,isaac teslaa
216,Zachariah Branch,WR,ATL,,,,sleeper,half_ppr,215.7,,,2026-08-28T21:40:56.561990+00:00,zachariah branch
