adp_rank,player_name,position,team,sleeper_id,age,years_exp,source,scoring_format,adp,stdev,times_drafted,fetched_at,name_key
72,Kyle Pitts,TE,ATL,,,,sleeper,half_ppr,71.5,,,2026-09-06T16:17:37.033843+00:00,kyle pitts
73,Marvin Harrison,WR,ARI,,,,sleeper,half_ppr,73.4,,,2026-09-06T16:17:37.033843+00:00,marvin harrison
74,Caleb Williams,QB,CHI,,,,sleeper,half_ppr,74.5,,,2026-09-06T16:17:37.033843+00:00,caleb williams
75,Brian Thomas,WR,JAX,,,,sleeper,half_ppr,75.1,,,2026-09-06T16:17:37.033843+00:00,brian thomas
76,Harold Fannin,TE,CLE,,,,sleeper,half_ppr,76.6,,,2026-09-06T16:17:37.033843+00:00,harold fannin
77,Tony Pollard,RB,TEN,,,,sleeper,half_ppr,77.6,,,2026-09-06T16:17:37.033843+00:00,anthony pollard
78,DK Metcalf,WR,PIT,,,,sleeper,half_ppr,78.4,,,2026-09-06T16:17:37.033843+00:00,dk metcalf
79,Justin Herbert,QB,LAC,,,,sleeper,half_ppr,79.1,,,2026-09-06T16:17:37.033843+00:00,justin herbert
80,Chuba Hubbard,RB,CAR,,,,sleeper,half_ppr,79.6,,,2026-09-06T16:17:37.033843+00:00,chuba hubbard
81,Courtland Sutton,WR,DEN,,,,sleeper,half_ppr,81.9,,,2026-09-06T16:17:37.033843+00:00,courtland sutton
82,RJ Harvey,RB,DEN,,,,sleeper,half_ppr,82.8,,,2026-09-06T16:17:37.033843+00:00,rj harvey
83,Rico Dowdle,RB,PIT,,,,sleeper,half_ppr,83.5,,,2026-09-06T16:17:37.033843+00:00,rico dowdle
84,George Kittle,TE,SF,,,,sleeper,half_ppr,84.6,,,2026-09-06T16:17:37.033843+00:00,george kittle
85,J.K. Dobbins,RB,DEN,,,,sleeper,half_ppr,85.8,,,2026-09-06T16:17:37.033843+00:00,jk dobbins
86,Dak Prescott,QB,DAL,,,,sleeper,half_ppr,86.1,,,2026-09-06T16:17:37.033843+00:00,dak prescott
87,Jonathon Brooks,RB,CAR,,,,sleeper,half_ppr,87.0,,,2026-09-06T16:17:37.033843+00:00,jonathon brooks
88,Makai Lemon,WR,PHI,,,,sleeper,half_ppr,87.8,,,2026-09-06T16:17:37.033843+00:00,makai lemon
89,Michael Wilson,WR,ARI,,,,sleeper,half_ppr,89.7,,,2026-09-06T16:17:37.033843+00:00,michael wilson
90,Chris Godwin,WR,TB,,,,sleeper,half_ppr,90.6,,,2026-09-06T16:17:37.033843+00:00,christopher godwin
91,Dalton Kincaid,TE,BUF,,,,sleeper,half_ppr,91.9,,,2026-09-06T16:17:37.033843+00:00,dalton kincaid
92,Blake Corum,RB,LAR,,,,sleeper,half_ppr,92.6,,,2026-09-06T16:17:37.033843+00:00,blake corum
93,Alec Pierce,WR,IND,,,,sleeper,half_ppr,93.7,,,2026-09-06T16:17:37.033843+00:00,alec pierce
94,Jordan Mason,RB,MIN,,,,sleeper,half_ppr,94.1,,,2026-09-06T16:17:37.033843+00:00,jordan mason
95,Travis Kelce,TE,KC,,,,sleeper,half_ppr,95.4,,,2026-09-06T16:17:37.033843+00:00,travis kelce
96,Los Angeles Rams,DST,LAR,,,,sleeper,half_ppr,96.0,,,2026-09-06T16:17:37.033843+00:00,los angeles rams
