adp_rank,player_name,position,team,sleeper_id,age,years_exp,source,scoring_format,adp,stdev,times_drafted,fetched_at,name_key
76,Rico Dowdle,RB,PIT,,,,ffc,ppr,75.2,7.3,528.0,2026-08-28T21:40:54.637662+00:00,rico dowdle
77,Kyle Pitts Sr.,TE,ATL,,,,ffc,ppr,75.6,9.9,405.0,2026-08-28T21:40:54.637662+00:00,kyle pitts
78,Michael Wilson,WR,ARI,,,,ffc,ppr,76.0,7.9,1187.0,2026-08-28T21:40:54.637662+00:00,michael wilson
79,Matthew Stafford,QB,LAR,,,,ffc,ppr,76.5,10.9,398.0,2026-08-28T21:40:54.637662+00:00,matthew stafford
80,Harold Fannin Jr.,TE,CLE,,,,ffc,ppr,77.2,7.9,200.0,2026-08-28T21:40:54.637662+00:00,harold fannin
81,Jalen Hurts,QB,PHI,,,,ffc,ppr,78.1,10.7,812.0,2026-08-28T21:40:54.637662+00:00,jalen hurts
82,Carnell Tate,WR,TEN,,,,ffc,ppr,79.2,9.0,1642.0,2026-08-28T21:40:54.637662+00:00,carnell tate
83,Chris Godwin Jr.,WR,TB,,,,ffc,ppr,79.3,8.0,1737.0,2026-08-28T21:40:54.637662+00:00,christopher godwin
84,Seattle Defense,DST,SEA,,,,ffc,ppr,81.6,8.2,292.0,2026-08-28T21:40:54.637662+00:00,seattle defense
85,Chuba Hubbard,RB,CAR,,,,ffc,ppr,81.8,9.9,533.0,2026-08-28T21:40:54.637662+00:00,chuba hubbard
86,Jakobi Meyers,WR,JAX,,,,ffc,ppr,86.1,7.6,435.0,2026-08-28T21:40:54.637662+00:00,jakobi meyers
87,Wan'Dale Robinson,WR,TEN,,,,ffc,ppr,86.7,8.4,766.0,2026-08-28T21:40:54.637662+00:00,wandale robinson
88,Denver Defense,DST,DEN,,,,ffc,ppr,86.8,7.3,444.0,2026-08-28T21:40:54.637662+00:00,denver defense
89,Brock Purdy,QB,SF,,,,ffc,ppr,87.3,11.7,287.0,2026-08-28T21:40:54.637662+00:00,brock purdy
90,J.K. Dobbins,RB,DEN,,,,ffc,ppr,87.8,10.5,911.0,2026-08-28T21:40:54.637662+00:00,jk dobbins
91,Josh Downs,WR,IND,,,,ffc,ppr,88.6,8.2,1044.0,2026-08-28T21:40:54.637662+00:00,joshua downs
92,Caleb Williams,QB,CHI,,,,ffc,ppr,90.1,12.2,1375.0,2026-08-28T21:40:54.637662+00:00,caleb williams
93,Trevor Lawrence,QB,JAX,,,,ffc,ppr,91.6,12.2,1237.0,2026-08-28T21:40:54.637662+00:00,trevor lawrence
94,Stefon Diggs,WR,WAS,,,,ffc,ppr,91.7,9.2,1220.0,2026-08-28T21:40:54.637662+00:00,stefon diggs
95,Kenny Gainwell,RB,TB,,,,ffc,ppr,92.0,10.5,769.0,2026-08-28T21:40:54.637662+00:00,kenneth gainwell
96,Jonathon Brooks,RB,CAR,,,,ffc,ppr,93.3,12.6,2469.0,2026-08-28T21:40:54.637662+00:00,jonathon brooks
97,RJ Harvey,RB,DEN,,,,ffc,ppr,93.6,12.5,708.0,2026-08-28T21:40:54.637662+00:00,rj harvey
98,Jayden Reed,WR,GB,,,,ffc,ppr,93.7,7.9,647.0,2026-08-28T21:40:54.637662+00:00,jayden reed
99,Quentin Johnston,WR,LAC,,,,ffc,ppr,97.4,8.9,908.0,2026-08-28T21:40:54.637662+00:00,quentin johnston
100,Jordan Addison,WR,MIN,,,,ffc,ppr,97.5,8.2,621.0,2026-08-28T21:40:54.637662+00:00,jordan addison
101,Houston Defense,DST,HOU,,,,ffc,ppr,97.8,9.8,881.0,2026-08-28T21:40:54.637662+00:00,houston defense
102,Tucker Kraft,TE,GB,,,,ffc,ppr,98.8,18.9,1471.0,2026-08-28T21:40:54.637662+00:00,tucker kraft
103,Jared Goff,QB,DET,,,,ffc,ppr,100.2,13.2,642.0,2026-08-28T21:40:54.637662+00:00,jared goff
104,Patrick Mahomes,QB,KC,,,,ffc,ppr,102.3,12.7,934.0,2026-08-28T21:40:54.637662+00:00,patrick mahomes
105,Khalil Shakir,WR,BUF,,,,ffc,ppr,103.0,8.2,415.0,2026-08-28T21:40:54.637662+00:00,khalil shakir
106,Travis Kelce,TE,KC,,,,ffc,ppr,103.1,20.7,389.0,2026-08-28T21:40:54.637662+00:00,travis kelce
107,Aaron Jones Sr.,RB,MIN,,,,ffc,ppr,105.0,11.9,443.0,2026-08-28T21:40:54.637662+00:00,aaron jones
108,Justin Herbert,QB,LAC,,,,ffc,ppr,105.2,14.0,1604.0,2026-08-28T21:40:54.637662+00:00,justin herbert
109,Xavier Worthy,WR,KC,,,,ffc,ppr,105.4,8.7,617.0,2026-08-28T21:40:54.637662+00:00,xavier worthy
110,Dallas Goedert,TE,PHI,,,,ffc,ppr,105.8,21.2,408.0,2026-08-28T21:40:54.637662+00:00,dallas goedert
111,Deebo Samuel Sr.,WR,SF,,,,ffc,ppr,105.8,9.2,591.0,2026-08-28T21:40:54.637662+00:00,deebo samuel
112,Matthew Golden,WR,GB,,,,ffc,ppr,107.1,9.1,955.0,2026-08-28T21:40:54.637662+00:00,matthew golden
113,George Kittle,TE,SF,,,,ffc,ppr,107.3,20.9,898.0,2026-08-28T21:40:54.637662+00:00,george kittle
114,LA Rams Defense,DST,LAR,,,,ffc,ppr,108.2,11.8,765.0,2026-08-28T21:40:54.637662+00:00,la rams defense
115,Kyle Monangai,RB,CHI,,,,ffc,ppr,110.8,12.8,610.0,2026-08-28T21:40:54.637662+00:00,kyle monangai
116,Minnesota Defense,DST,MIN,,,,ffc,ppr,111.5,10.1,105.0,2026-08-28T21:40:54.637662+00:00,minnesota defense
117,Bo Nix,QB,DEN,,,,ffc,ppr,111.6,13.2,853.0,2026-08-28T21:40:54.637662+00:00,bo nix
118,Romeo Doubs,WR,NE,,,,ffc,ppr,113.0,9.6,639.0,2026-08-28T21:40:54.637662+00:00,romeo doubs
119,Rachaad White,RB,WAS,,,,ffc,ppr,115.0,13.2,552.0,2026-08-28T21:40:54.637662+00:00,rachaad white
120,Jacory Croskey-Merritt,RB,WAS,,,,ffc,ppr,115.6,13.9,1282.0,2026-08-28T21:40:54.637662+00:00,jacory croskeymerritt
121,Sam LaPorta,TE,DET,,,,ffc,ppr,115.7,21.3,1053.0,2026-08-28T21:40:54.637662+00:00,samuel laporta
122,Jordan Mason,RB,MIN,,,,ffc,ppr,116.3,15.8,1745.0,2026-08-28T21:40:54.637662+00:00,jordan mason
123,Makai Lemon,WR,PHI,,,,ffc,ppr,116.5,10.6,982.0,2026-08-28T21:40:54.637662+00:00,makai lemon
124,Jaxson Dart,QB,NYG,,,,ffc,ppr,117.4,11.9,575.0,2026-08-28T21:40:54.637662+00:00,jaxson dart
125,KC Concepcion,WR,CLE,,,,ffc,ppr,121.1,10.6,1406.0,2026-08-28T21:40:54.637662+00:00,kc concepcion
126,Jalen Coker,WR,CAR,,,,ffc,ppr,121.8,10.1,514.0,2026-08-28T21:40:54.637662+00:00,jalen coker
127,Blake Corum,RB,LAR,,,,ffc,ppr,122.8,16.1,1630.0,2026-08-28T21:40:54.637662+00:00,blake corum
128,Jerry Jeudy,WR,CLE,,,,ffc,ppr,127.6,11.4,290.0,2026-08-28T21:40:54.637662+00:00,jerry jeudy
129,Mark Andrews,TE,BAL,,,,ffc,ppr,127.7,17.5,401.0,2026-08-28T21:40:54.637662+00:00,mark andrews
130,Brandon Aubrey,K,DAL,,,,ffc,ppr,127.7,22.2,2257.0,2026-08-28T21:40:54.637662+00:00,brandon aubrey
131,Detroit Defense,DST,DET,,,,ffc,ppr,128.3,13.5,173.0,2026-08-28T21:40:54.637662+00:00,detroit defense
132,San Francisco Defense,DST,SF,,,,ffc,ppr,128.3,41.6,6.0,2026-08-28T21:40:54.637662+00:00,san francisco defense
133,Rashid Shaheed,WR,SEA,,,,ffc,ppr,128.6,11.1,566.0,2026-08-28T21:40:54.637662+00:00,rashid shaheed
134,New England Defense,DST,NE,,,,ffc,ppr,129.8,16.1,409.0,2026-08-28T21:40:54.637662+00:00,new england defense
135,Baker Mayfield,QB,TB,,,,ffc,ppr,129.8,10.6,468.0,2026-08-28T21:40:54.637662+00:00,baker mayfield
136,Tyjae Spears,RB,TEN,,,,ffc,ppr,130.6,12.4,127.0,2026-08-28T21:40:54.637662+00:00,tyjae spears
137,De'Zhaun Stribling,WR,SF,,,,ffc,ppr,131.5,16.0,1702.0,2026-08-28T21:40:54.637662+00:00,dezhaun stribling
138,Jake Ferguson,TE,DAL,,,,ffc,ppr,131.7,16.8,492.0,2026-08-28T21:40:54.637662+00:00,jacob ferguson
139,Tre Tucker,WR,LV,,,,ffc,ppr,131.9,9.0,277.0,2026-08-28T21:40:54.637662+00:00,tre tucker
140,Keenan Allen,WR,IND,,,,ffc,ppr,132.9,11.9,326.0,2026-08-28T21:40:54.637662+00:00,keenan allen
141,Zach Charbonnet,RB,SEA,,,,ffc,ppr,133.4,16.9,591.0,2026-08-28T21:40:54.637662+00:00,zachary charbonnet
142,Jalen McMillan,WR,TB,,,,ffc,ppr,134.1,12.6,174.0,2026-08-28T21:40:54.637662+00:00,jalen mcmillan
143,Kyler Murray,QB,MIN,,,,ffc,ppr,134.2,11.1,655.0,2026-08-28T21:40:54.637662+00:00,kyler murray
144,Pittsburgh Defense,DST,PIT,,,,ffc,ppr,135.0,14.7,440.0,2026-08-28T21:40:54.637662+00:00,pittsburgh defense
145,Tyler Shough,QB,NO,,,,ffc,ppr,135.1,11.7,302.0,2026-08-28T21:40:54.637662+00:00,tyler shough
146,Ka'imi Fairbairn,K,HOU,,,,ffc,ppr,136.3,20.4,202.0,2026-08-28T21:40:54.637662+00:00,kaimi fairbairn
147,Isaiah Likely,TE,NYG,,,,ffc,ppr,136.4,18.1,1301.0,2026-08-28T21:40:54.637662+00:00,isaiah likely
148,Jason Myers,K,SEA,,,,ffc,ppr,137.0,18.0,206.0,2026-08-28T21:40:54.637662+00:00,jason myers
149,Philadelphia Defense,DST,PHI,,,,ffc,ppr,137.7,16.5,716.0,2026-08-28T21:40:54.637662+00:00,philadelphia defense
150,Denzel Boston,WR,CLE,,,,ffc,ppr,138.3,9.4,123.0,2026-08-28T21:40:54.637662+00:00,denzel boston
151,Woody Marks,RB,HOU,,,,ffc,ppr,139.6,16.0,471.0,2026-08-28T21:40:54.637662+00:00,woody marks
152,LA Chargers Defense,DST,LAC,,,,ffc,ppr,140.1,14.6,668.0,2026-08-28T21:40:54.637662+00:00,la chargers defense
153,Cameron Dicker,K,LAC,,,,ffc,ppr,140.7,20.3,289.0,2026-08-28T21:40:54.637662+00:00,cameron dicker
154,Lewis Bond,WR,HOU,,,,ffc,ppr,142.6,15.9,5.0,2026-08-28T21:40:54.637662+00:00,lewis bond
155,Sam Darnold,QB,SEA,,,,ffc,ppr,144.1,13.3,241.0,2026-08-28T21:40:54.637662+00:00,samuel darnold
156,Chimere Dike,WR,TEN,,,,ffc,ppr,144.3,28.6,6.0,2026-08-28T21:40:54.637662+00:00,chimere dike
157,Jordan Love,QB,GB,,,,ffc,ppr,145.6,13.4,387.0,2026-08-28T21:40:54.637662+00:00,jordan love
158,Jake Bates,K,DET,,,,ffc,ppr,145.7,18.6,175.0,2026-08-28T21:40:54.637662+00:00,jacob bates
159,Calvin Ridley,WR,TEN,,,,ffc,ppr,145.8,12.0,81.0,2026-08-28T21:40:54.637662+00:00,calvin ridley
160,Jauan Jennings,WR,MIN,,,,ffc,ppr,146.4,12.8,60.0,2026-08-28T21:40:54.637662+00:00,jauan jennings
161,Mike Washington Jr.,RB,LV,,,,ffc,ppr,146.7,26.1,406.0,2026-08-28T21:40:54.637662+00:00,michael washington
162,Dalton Kincaid,TE,BUF,,,,ffc,ppr,147.5,20.9,399.0,2026-08-28T21:40:54.637662+00:00,dalton kincaid
163,Cyrus Allen,WR,KC,,,,ffc,ppr,148.1,23.0,41.0,2026-08-28T21:40:54.637662+00:00,cyrus allen
164,Malik Washington,WR,MIA,,,,ffc,ppr,148.1,12.6,254.0,2026-08-28T21:40:54.637662+00:00,malik washington
165,Juwan Johnson,TE,NO,,,,ffc,ppr,148.2,17.9,368.0,2026-08-28T21:40:54.637662+00:00,juwan johnson
166,Harrison Mevis,K,LAR,,,,ffc,ppr,148.6,15.3,157.0,2026-08-28T21:40:54.637662+00:00,harrison mevis
167,Jonah Coleman,RB,DEN,,,,ffc,ppr,149.3,20.6,92.0,2026-08-28T21:40:54.637662+00:00,jonah coleman
168,Joey Slye,K,TEN,,,,ffc,ppr,150.5,8.1,11.0,2026-08-28T21:40:54.637662+00:00,joseph slye
169,Alvin Kamara,RB,NO,,,,ffc,ppr,151.1,16.3,318.0,2026-08-28T21:40:54.637662+00:00,alvin kamara
170,Tampa Bay Defense,DST,TB,,,,ffc,ppr,151.2,24.9,5.0,2026-08-28T21:40:54.637662+00:00,tampa bay defense
171,Pat Bryant,WR,DEN,,,,ffc,ppr,151.7,31.1,7.0,2026-08-28T21:40:54.637662+00:00,pat bryant
172,Jalen Nailor,WR,LV,,,,ffc,ppr,151.9,16.4,136.0,2026-08-28T21:40:54.637662+00:00,jalen nailor
173,Isiah Pacheco,RB,DET,,,,ffc,ppr,151.9,19.7,217.0,2026-08-28T21:40:54.637662+00:00,isiah pacheco
174,Cam Little,K,JAX,,,,ffc,ppr,152.2,17.0,396.0,2026-08-28T21:40:54.637662+00:00,cameron little
175,MarShawn Lloyd,RB,GB,,,,ffc,ppr,153.0,21.0,95.0,2026-08-28T21:40:54.637662+00:00,marshawn lloyd
176,Cooper Kupp,WR,SEA,,,,ffc,ppr,153.2,18.2,124.0,2026-08-28T21:40:54.637662+00:00,cooper kupp
177,Rashod Bateman,WR,BAL,,,,ffc,ppr,153.8,14.7,30.0,2026-08-28T21:40:54.637662+00:00,rashod bateman
178,Chase McLaughlin,K,TB,,,,ffc,ppr,153.9,18.3,164.0,2026-08-28T21:40:54.637662+00:00,chase mclaughlin
179,David Njoku,TE,LAC,,,,ffc,ppr,154.0,20.3,5.0,2026-08-28T21:40:54.637662+00:00,david njoku
180,Hunter Henry,TE,NE,,,,ffc,ppr,154.7,24.0,97.0,2026-08-28T21:40:54.637662+00:00,hunter henry
181,Green Bay Defense,DST,GB,,,,ffc,ppr,155.0,15.0,21.0,2026-08-28T21:40:54.637662+00:00,green bay defense
182,Tyler Allgeier,RB,ARI,,,,ffc,ppr,155.7,20.9,317.0,2026-08-28T21:40:54.637662+00:00,tyler allgeier
183,Jacksonville Defense,DST,JAX,,,,ffc,ppr,155.9,14.7,761.0,2026-08-28T21:40:54.637662+00:00,jacksonville defense
184,Chris Boswell,K,PIT,,,,ffc,ppr,156.0,21.8,46.0,2026-08-28T21:40:54.637662+00:00,christopher boswell
185,Tyler Loop,K,BAL,,,,ffc,ppr,156.6,16.1,164.0,2026-08-28T21:40:54.637662+00:00,tyler loop
186,Tank Dell,WR,HOU,,,,ffc,ppr,156.9,14.9,230.0,2026-08-28T21:40:54.637662+00:00,tank dell
187,Jordan James,RB,SF,,,,ffc,ppr,157.0,22.6,9.0,2026-08-28T21:40:54.637662+00:00,jordan james
188,Kenyon Sadiq,TE,NYJ,,,,ffc,ppr,157.3,18.1,30.0,2026-08-28T21:40:54.637662+00:00,kenyon sadiq
189,Ja'Kobi Lane,WR,BAL,,,,ffc,ppr,157.4,20.1,133.0,2026-08-28T21:40:54.637662+00:00,jakobi lane
190,Jordyn Tyson,WR,NO,,,,ffc,ppr,157.5,14.6,348.0,2026-08-28T21:40:54.637662+00:00,jordyn tyson
191,Chris Rodriguez Jr.,RB,JAX,,,,ffc,ppr,157.6,17.6,219.0,2026-08-28T21:40:54.637662+00:00,christopher rodriguez
192,C.J. Stroud,QB,HOU,,,,ffc,ppr,157.7,13.1,148.0,2026-08-28T21:40:54.637662+00:00,cj stroud
193,Braelon Allen,RB,NYJ,,,,ffc,ppr,157.8,22.7,72.0,2026-08-28T21:40:54.637662+00:00,braelon allen
194,Tyler Bass,K,BUF,,,,ffc,ppr,157.8,24.0,20.0,2026-08-28T21:40:54.637662+00:00,tyler bass
195,Keaton Mitchell,RB,LAC,,,,ffc,ppr,158.3,21.8,137.0,2026-08-28T21:40:54.637662+00:00,keaton mitchell
196,Brian Robinson,RB,ATL,,,,ffc,ppr,158.7,26.8,44.0,2026-08-28T21:40:54.637662+00:00,brian robinson
197,AJ Barner,TE,SEA,,,,ffc,ppr,158.9,26.5,14.0,2026-08-28T21:40:54.637662+00:00,aj barner
198,Tyrone Tracy Jr.,RB,NYG,,,,ffc,ppr,158.9,15.1,147.0,2026-08-28T21:40:54.637662+00:00,tyrone tracy
199,Cleveland Defense,DST,CLE,,,,ffc,ppr,159.3,15.0,449.0,2026-08-28T21:40:54.637662+00:00,cleveland defense
200,Daniel Jones,QB,IND,,,,ffc,ppr,159.8,11.6,219.0,2026-08-28T21:40:54.637662+00:00,daniel jones
201,Dylan Sampson,RB,CLE,,,,ffc,ppr,159.9,15.3,81.0,2026-08-28T21:40:54.637662+00:00,dylan sampson
202,Emmett Johnson,RB,KC,,,,ffc,ppr,160.1,15.4,8.0,2026-08-28T21:40:54.637662+00:00,emmett johnson
203,Wil Lutz,K,DEN,,,,ffc,ppr,160.2,16.5,183.0,2026-08-28T21:40:54.637662+00:00,wil lutz
204,Kaelon Black,RB,SF,,,,ffc,ppr,160.5,22.8,50.0,2026-08-28T21:40:54.637662+00:00,kaelon black
205,Buffalo Defense,DST,BUF,,,,ffc,ppr,160.8,15.9,644.0,2026-08-28T21:40:54.637662+00:00,buffalo defense
